 26 26  1 24  2 0.000e+00 6.490e+02 2.000e-02 8.636e-08 6.144e-08 5.260e-08 4.776e-08 2.753e-08
 26 26  1 25  2 0.000e+00 6.490e+02 2.000e-02 1.082e-07 7.693e-08 6.587e-08 5.980e-08 3.449e-08
 26 26  2  5  2 0.000e+00 9.388e+01 7.000e-02 1.175e-02 1.181e-02 1.234e-02 1.296e-02 1.366e-02
 26 26  2  6  1 2.896e-01 9.388e+01 1.410e+00 4.155e-03 5.446e-03 5.429e-03 7.071e-03 1.234e-02
 26 26  2  7  1 5.802e-01 9.388e+01 1.410e+00 8.323e-03 1.091e-02 1.087e-02 1.416e-02 2.472e-02
 26 26  2  8  2 0.000e+00 9.388e+01 6.000e-02 1.004e-02 1.045e-02 1.252e-02 1.291e-02 1.295e-02
 26 26  2  9  2 0.000e+00 9.388e+01 6.000e-02 1.506e-02 1.568e-02 1.877e-02 1.937e-02 1.942e-02
 26 26  2 10  2 0.000e+00 1.268e+02 5.000e-02 2.228e-03 2.481e-03 2.526e-03 2.485e-03 2.571e-03
 26 26  2 11  1 6.846e-02 1.268e+02 1.210e+00 1.356e-03 1.259e-03 1.211e-03 1.313e-03 2.159e-03
 26 26  2 12  1 1.371e-01 1.268e+02 1.210e+00 2.715e-03 2.523e-03 2.425e-03 2.631e-03 4.323e-03
 26 26  2 13  2 0.000e+00 1.268e+02 3.000e-02 1.611e-03 2.173e-03 2.370e-03 2.227e-03 1.860e-03
 26 26  2 14  2 0.000e+00 1.268e+02 3.000e-02 2.417e-03 3.258e-03 3.555e-03 3.341e-03 2.790e-03
 26 26  2 15  2 0.000e+00 1.268e+02 4.000e-02 1.071e-03 1.768e-03 1.864e-03 1.649e-03 1.084e-03
 26 26  2 16  2 0.000e+00 1.268e+02 4.000e-02 1.427e-03 2.353e-03 2.481e-03 2.195e-03 1.442e-03
 26 26  2 17  2 0.000e+00 1.420e+02 3.000e-02 9.182e-04 9.194e-04 9.223e-04 9.298e-04 9.545e-04
 26 26  2 18  1 2.793e-02 1.420e+02 1.310e+00 4.977e-04 4.808e-04 4.941e-04 5.205e-04 7.869e-04
 26 26  2 19  1 5.593e-02 1.420e+02 1.310e+00 9.969e-04 9.631e-04 9.894e-04 1.043e-03 1.576e-03
 26 26  2 20  2 0.000e+00 1.420e+02 4.000e-02 7.242e-04 7.623e-04 7.540e-04 7.335e-04 6.629e-04
 26 26  2 21  2 0.000e+00 1.420e+02 4.000e-02 1.087e-03 1.143e-03 1.131e-03 1.100e-03 9.939e-04
 26 26  2 22  2 0.000e+00 1.420e+02 3.000e-02 9.398e-04 9.381e-04 7.730e-04 6.976e-04 5.466e-04
 26 26  2 23  2 0.000e+00 1.420e+02 3.000e-02 1.250e-03 1.249e-03 1.029e-03 9.284e-04 7.277e-04
 26 26  2 24  2 0.000e+00 1.420e+02 6.000e-02 1.059e-04 9.875e-05 8.618e-05 8.183e-05 6.381e-05
 26 26  2 25  2 0.000e+00 1.420e+02 5.000e-02 1.313e-04 1.259e-04 1.096e-04 1.037e-04 8.289e-05
qq -1
%filename: fe_26.splups
%oscillator strengths: Wiese,W.L., Smith,M.W., Glennon,B.M., 1966, Atomic Transition Probabilities, NSRDS-NBS-4
%comment: hydrogenic oscillator strengths values
%effective collision strengths: Aggarwal,K.M., Kingston,A.E., 1993, ApJSS, 85, 187
%comment: fine structure collision assumes LS coupling or distribution according to statistical weights
%comment: effective collision strengths wre provided in the temperature range 4.8 < Log T < 7.2
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% Ken Dere - Aug 6 1998
 -1
    1                  1s    1    0  s    2               0.000               0.000
    2                  2s    2    0  s    2        56075896.000               0.000
    3                  2p    2    1  p    6        56185421.333               0.000
    4                  3s    3    0  s    2        66513080.000               0.000
    5                  3p    3    1  p    6        66545478.667               0.000
    6                  3d    3    2  d   10        66572272.800               0.000
    7                  4s    4    0  s    2        70159368.000               0.000
    8                  4p    4    1  p    6        70173018.667               0.000
    9                  4d    4    2  d   10        70184321.600               0.000
   10                  4f    4    3  f   14        70189113.143               0.000
   11                  5s    5    0  s    2        71844176.000               0.000
   12                  5p    5    1  p    6        71851168.000               0.000
   13                  5d    5    2  d   10        71852147.200               0.000
   14                  5f    5    3  f   14        71859400.000               0.000
   15                  5g    5    4  g   18        71860763.556               0.000
 -1
%filename: fe_26.fblvl
%energy levels: NIST Atomic Spectra Database Version 2.0
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration 
%comment: free-bound data file developed from .elvlc file
%
% Ken Dere - Jul 17 2002
 -1
