SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112584757.8   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
             8.25E-16  1.32E-15  8.67E-16  4.18E-16  1.28E-16  4.80E-17  1.75E-17  4.51E-18  1.61E-18
   260       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.41E-36  4.82E-25  1.18E-18  9.61E-17
             5.39E-16  7.33E-16  4.56E-16  2.14E-16  6.42E-17  2.40E-17  8.74E-18  2.25E-18  8.00E-19
   261       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.36E-35  6.92E-25  1.33E-18  1.00E-16
             5.30E-16  6.90E-16  4.23E-16  1.97E-16  5.87E-17  2.19E-17  7.98E-18  2.05E-18  7.29E-19
   262       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.57E-35  5.78E-25  1.15E-18  8.81E-17
             4.75E-16  6.27E-16  3.86E-16  1.80E-16  5.38E-17  2.01E-17  7.32E-18  1.88E-18  6.69E-19
   263       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.08E-35  5.25E-25  9.11E-19  6.57E-17
             3.42E-16  4.40E-16  2.69E-16  1.25E-16  3.72E-17  1.39E-17  5.05E-18  1.30E-18  4.62E-19
   264       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.16E-36  6.50E-25  4.39E-18  8.27E-16
             7.25E-15  1.28E-14  8.63E-15  4.22E-15  1.30E-15  4.89E-16  1.79E-16  4.61E-17  1.64E-17
   265       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.77E-36  7.81E-25  5.79E-18  1.12E-15
             9.86E-15  1.74E-14  1.18E-14  5.77E-15  1.77E-15  6.69E-16  2.44E-16  6.30E-17  2.24E-17
   266       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.04E-36  4.85E-25  2.04E-18  3.01E-16
             2.44E-15  4.15E-15  2.78E-15  1.35E-15  4.15E-16  1.56E-16  5.71E-17  1.47E-17  5.24E-18
   267       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.56E-36  8.90E-25  8.99E-18  1.88E-15
             1.70E-14  3.02E-14  2.05E-14  1.00E-14  3.08E-15  1.16E-15  4.25E-16  1.10E-16  3.90E-17
   268       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.44E-36  2.23E-25  4.47E-19  3.21E-17
             1.63E-16  2.04E-16  1.23E-16  5.68E-17  1.69E-17  6.29E-18  2.28E-18  5.87E-19  2.09E-19
   269       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.78E-35  5.75E-25  1.21E-18  9.52E-17
             5.22E-16  6.97E-16  4.31E-16  2.02E-16  6.03E-17  2.26E-17  8.20E-18  2.11E-18  7.50E-19
   270       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.61E-36  2.78E-25  2.36E-18  4.67E-16
             4.14E-15  7.32E-15  4.96E-15  2.42E-15  7.45E-16  2.81E-16  1.03E-16  2.65E-17  9.43E-18
   271       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.00E-36  4.61E-25  3.13E-18  5.92E-16
             5.20E-15  9.16E-15  6.20E-15  3.03E-15  9.32E-16  3.52E-16  1.28E-16  3.31E-17  1.18E-17
   272       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.49E-36  1.35E-25  2.72E-19  2.08E-17
             1.12E-16  1.49E-16  9.17E-17  4.29E-17  1.28E-17  4.79E-18  1.74E-18  4.48E-19  1.59E-19
   273       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.80E-35  3.96E-25  7.86E-19  5.99E-17
             3.20E-16  4.19E-16  2.57E-16  1.20E-16  3.57E-17  1.33E-17  4.85E-18  1.25E-18  4.44E-19
   274       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-35  4.42E-25  8.88E-19  6.84E-17
             3.69E-16  4.88E-16  3.01E-16  1.40E-16  4.20E-17  1.57E-17  5.71E-18  1.47E-18  5.22E-19
   275       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.75E-36  2.91E-25  1.69E-18  2.97E-16
             2.56E-15  4.48E-15  3.02E-15  1.48E-15  4.54E-16  1.71E-16  6.26E-17  1.61E-17  5.74E-18
   276       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.37E-36  6.62E-25  1.26E-18  8.77E-17
             4.37E-16  5.41E-16  3.25E-16  1.50E-16  4.44E-17  1.65E-17  6.00E-18  1.54E-18  5.48E-19
   277       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.99E-36  6.02E-25  1.15E-18  8.06E-17
             4.03E-16  4.99E-16  3.00E-16  1.38E-16  4.10E-17  1.53E-17  5.55E-18  1.43E-18  5.07E-19
   278       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-36  2.61E-25  1.72E-18  3.16E-16
             2.76E-15  4.86E-15  3.29E-15  1.61E-15  4.95E-16  1.87E-16  6.82E-17  1.76E-17  6.26E-18
   279       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-35  3.69E-25  7.36E-19  5.27E-17
             2.66E-16  3.32E-16  2.00E-16  9.22E-17  2.74E-17  1.02E-17  3.71E-18  9.53E-19  3.39E-19
   280       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-36  2.23E-25  1.01E-18  1.53E-16
             1.25E-15  2.13E-15  1.43E-15  6.95E-16  2.13E-16  8.04E-17  2.93E-17  7.57E-18  2.69E-18
   281       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.29E-36  5.64E-25  5.08E-18  1.02E-15
             9.11E-15  1.61E-14  1.09E-14  5.35E-15  1.64E-15  6.20E-16  2.27E-16  5.84E-17  2.08E-17
   282       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.88E-37  8.67E-26  2.84E-19  3.13E-17
             2.20E-16  3.47E-16  2.27E-16  1.10E-16  3.34E-17  1.26E-17  4.58E-18  1.18E-18  4.20E-19
   283       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-36  3.47E-25  1.56E-18  2.35E-16
             1.91E-15  3.27E-15  2.19E-15  1.07E-15  3.27E-16  1.23E-16  4.51E-17  1.16E-17  4.14E-18
   284       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.44E-36  4.40E-26  1.03E-19  7.93E-18
             4.17E-17  5.34E-17  3.25E-17  1.50E-17  4.48E-18  1.67E-18  6.07E-19  1.56E-19  5.55E-20
   285       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-36  7.47E-26  1.71E-19  1.30E-17
             6.78E-17  8.66E-17  5.25E-17  2.43E-17  7.24E-18  2.70E-18  9.82E-19  2.52E-19  8.97E-20
   286       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-36  9.62E-26  2.08E-19  1.56E-17
             8.09E-17  1.03E-16  6.25E-17  2.89E-17  8.61E-18  3.21E-18  1.17E-18  3.00E-19  1.07E-19
   287       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.70E-35  9.21E-25  1.47E-18  1.05E-16
             5.51E-16  7.20E-16  4.42E-16  2.06E-16  6.16E-17  2.30E-17  8.38E-18  2.15E-18  7.66E-19
   288       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-35  2.15E-24  6.21E-18  5.69E-16
             3.51E-15  5.11E-15  3.26E-15  1.55E-15  4.69E-16  1.76E-16  6.41E-17  1.65E-17  5.87E-18
   289       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.95E-36  1.81E-24  5.22E-18  4.58E-16
             2.71E-15  3.83E-15  2.42E-15  1.14E-15  3.44E-16  1.29E-16  4.70E-17  1.21E-17  4.30E-18
   290       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-35  2.54E-24  7.63E-18  7.24E-16
             4.58E-15  6.79E-15  4.36E-15  2.08E-15  6.29E-16  2.36E-16  8.61E-17  2.22E-17  7.89E-18
   291       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.24E-36  1.08E-24  2.98E-18  2.51E-16
             1.44E-15  1.99E-15  1.24E-15  5.85E-16  1.76E-16  6.58E-17  2.39E-17  6.16E-18  2.19E-18
   292       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.97E-36  3.72E-25  1.06E-18  8.85E-17
             4.97E-16  6.72E-16  4.17E-16  1.96E-16  5.87E-17  2.19E-17  7.98E-18  2.05E-18  7.30E-19
   293       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.05E-36  5.81E-25  1.68E-18  1.42E-16
             8.06E-16  1.10E-15  6.87E-16  3.23E-16  9.69E-17  3.63E-17  1.32E-17  3.39E-18  1.21E-18
   294       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.29E-37  1.80E-25  5.21E-19  4.36E-17
             2.45E-16  3.32E-16  2.06E-16  9.67E-17  2.90E-17  1.08E-17  3.95E-18  1.02E-18  3.61E-19
   295       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.93E-36  9.16E-25  2.60E-18  2.18E-16
             1.23E-15  1.67E-15  1.04E-15  4.87E-16  1.46E-16  5.47E-17  1.99E-17  5.12E-18  1.82E-18
   296       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.62E-38  7.00E-27  2.09E-20  1.86E-18
             1.11E-17  1.57E-17  9.95E-18  4.71E-18  1.42E-18  5.32E-19  1.94E-19  4.99E-20  1.78E-20
   297       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.69E-38  1.09E-26  3.23E-20  2.82E-18
             1.65E-17  2.31E-17  1.46E-17  6.87E-18  2.07E-18  7.75E-19  2.82E-19  7.26E-20  2.58E-20
   298       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-37  3.72E-26  1.09E-19  9.59E-18
             5.68E-17  8.02E-17  5.06E-17  2.39E-17  7.20E-18  2.70E-18  9.83E-19  2.53E-19  9.00E-20
   299       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.58E-37  4.83E-26  1.40E-19  1.22E-17
             7.18E-17  1.01E-16  6.35E-17  3.00E-17  9.03E-18  3.39E-18  1.23E-18  3.17E-19  1.13E-19
   300       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.49E-36  6.19E-25  1.79E-18  1.63E-16
             9.98E-16  1.45E-15  9.22E-16  4.38E-16  1.32E-16  4.96E-17  1.81E-17  4.66E-18  1.66E-18
   301       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.39E-36  6.27E-25  1.81E-18  1.57E-16
             9.16E-16  1.28E-15  8.06E-16  3.81E-16  1.15E-16  4.29E-17  1.56E-17  4.02E-18  1.43E-18
   302       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.60E-36  1.09E-24  3.18E-18  2.70E-16
             1.54E-15  2.11E-15  1.32E-15  6.20E-16  1.86E-16  6.97E-17  2.54E-17  6.53E-18  2.32E-18
   303       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-36  4.58E-26  1.01E-19  7.68E-18
             4.01E-17  5.13E-17  3.11E-17  1.44E-17  4.30E-18  1.60E-18  5.82E-19  1.50E-19  5.32E-20
   304       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.90E-36  7.48E-25  2.18E-18  1.85E-16
             1.06E-15  1.46E-15  9.11E-16  4.28E-16  1.29E-16  4.82E-17  1.75E-17  4.51E-18  1.60E-18
   305       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.24E-36  4.07E-25  1.14E-18  9.48E-17
             5.33E-16  7.24E-16  4.50E-16  2.11E-16  6.33E-17  2.37E-17  8.61E-18  2.22E-18  7.88E-19
   306       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.01E-37  1.53E-25  4.40E-19  3.72E-17
             2.12E-16  2.90E-16  1.81E-16  8.49E-17  2.55E-17  9.54E-18  3.47E-18  8.93E-19  3.18E-19
   307       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-36  2.53E-25  7.30E-19  6.07E-17
             3.40E-16  4.59E-16  2.84E-16  1.33E-16  3.99E-17  1.49E-17  5.43E-18  1.40E-18  4.97E-19
   308       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-36  2.27E-25  6.28E-19  5.01E-17
             2.69E-16  3.50E-16  2.14E-16  9.95E-17  2.97E-17  1.11E-17  4.03E-18  1.04E-18  3.68E-19
   309       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.62E-38  7.01E-27  2.05E-20  1.76E-18
             1.01E-17  1.40E-17  8.80E-18  4.14E-18  1.25E-18  4.66E-19  1.70E-19  4.37E-20  1.55E-20
   310       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.71E-38  9.21E-27  2.72E-20  2.34E-18
             1.36E-17  1.88E-17  1.18E-17  5.56E-18  1.67E-18  6.26E-19  2.28E-19  5.86E-20  2.08E-20
   311       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.39E-37  1.36E-25  4.12E-19  3.47E-17
             1.94E-16  2.61E-16  1.62E-16  7.57E-17  2.27E-17  8.48E-18  3.08E-18  7.93E-19  2.82E-19
   312       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.91E-38  4.07E-27  1.29E-20  1.16E-18
             6.90E-18  9.79E-18  6.18E-18  2.93E-18  8.82E-19  3.31E-19  1.20E-19  3.10E-20  1.10E-20
   313       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-38  2.81E-27  8.80E-21  7.86E-19
             4.67E-18  6.60E-18  4.16E-18  1.97E-18  5.93E-19  2.22E-19  8.08E-20  2.08E-20  7.40E-21
   314       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.10E-37  6.47E-26  1.95E-19  1.64E-17
             9.16E-17  1.23E-16  7.62E-17  3.57E-17  1.07E-17  3.99E-18  1.45E-18  3.74E-19  1.33E-19
   315       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-36  4.48E-25  1.32E-18  1.08E-16
             5.88E-16  7.73E-16  4.74E-16  2.21E-16  6.60E-17  2.46E-17  8.96E-18  2.30E-18  8.19E-19
   316       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-37  2.16E-26  6.41E-20  5.30E-18
             2.92E-17  3.88E-17  2.39E-17  1.12E-17  3.34E-18  1.25E-18  4.54E-19  1.17E-19  4.15E-20
   317       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.11E-38  1.88E-26  5.57E-20  4.57E-18
             2.50E-17  3.31E-17  2.03E-17  9.48E-18  2.83E-18  1.06E-18  3.85E-19  9.90E-20  3.52E-20
   318       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-36  3.57E-25  1.04E-18  8.49E-17
             4.62E-16  6.08E-16  3.73E-16  1.74E-16  5.19E-17  1.94E-17  7.05E-18  1.81E-18  6.45E-19
   319       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.24E-39  2.36E-28  6.68E-22  5.32E-20
             2.83E-19  3.65E-19  2.22E-19  1.03E-19  3.07E-20  1.14E-20  4.16E-21  1.07E-21  3.80E-22
   320       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.92E-39  9.86E-28  3.02E-21  2.62E-19
             1.52E-18  2.11E-18  1.32E-18  6.23E-19  1.87E-19  7.01E-20  2.55E-20  6.56E-21  2.33E-21
   321       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-37  2.35E-26  6.94E-20  5.59E-18
             2.99E-17  3.86E-17  2.35E-17  1.09E-17  3.25E-18  1.21E-18  4.40E-19  1.13E-19  4.02E-20
   322       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.18E-37  6.83E-26  2.09E-19  1.75E-17
             9.68E-17  1.29E-16  7.97E-17  3.73E-17  1.11E-17  4.17E-18  1.51E-18  3.90E-19  1.39E-19
   323       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.40E-36  1.63E-24  4.94E-18  4.53E-16
             2.77E-15  4.01E-15  2.55E-15  1.21E-15  3.66E-16  1.37E-16  5.00E-17  1.29E-17  4.58E-18
   324       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.98E-36  7.70E-25  2.22E-18  1.82E-16
             1.00E-15  1.33E-15  8.18E-16  3.82E-16  1.14E-16  4.27E-17  1.55E-17  3.99E-18  1.42E-18
   325       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-36  7.05E-26  1.64E-19  1.26E-17
             6.66E-17  8.56E-17  5.21E-17  2.42E-17  7.20E-18  2.69E-18  9.76E-19  2.51E-19  8.92E-20
   326       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.33E-36  1.16E-25  2.41E-19  1.78E-17
             9.17E-17  1.16E-16  7.05E-17  3.26E-17  9.70E-18  3.62E-18  1.31E-18  3.38E-19  1.20E-19
   327       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.29E-36  1.60E-25  3.17E-19  2.31E-17
             1.18E-16  1.50E-16  9.06E-17  4.19E-17  1.25E-17  4.65E-18  1.69E-18  4.34E-19  1.54E-19
   328       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-36  2.43E-25  7.79E-19  6.90E-17
             4.05E-16  5.66E-16  3.56E-16  1.68E-16  5.05E-17  1.89E-17  6.89E-18  1.77E-18  6.30E-19
   329       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.13E-36  6.58E-25  2.02E-18  1.77E-16
             1.03E-15  1.43E-15  9.00E-16  4.24E-16  1.28E-16  4.78E-17  1.74E-17  4.48E-18  1.59E-18
   330       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.07E-37  2.15E-26  4.72E-20  3.59E-18
             1.89E-17  2.42E-17  1.47E-17  6.84E-18  2.04E-18  7.61E-19  2.76E-19  7.11E-20  2.53E-20
   331       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.78E-37  3.09E-26  7.14E-20  5.52E-18
             2.91E-17  3.75E-17  2.28E-17  1.06E-17  3.15E-18  1.18E-18  4.28E-19  1.10E-19  3.91E-20
   332       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.85E-37  6.25E-26  1.44E-19  1.11E-17
             5.83E-17  7.50E-17  4.56E-17  2.12E-17  6.30E-18  2.35E-18  8.55E-19  2.20E-19  7.81E-20
   333       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.35E-37  1.96E-25  6.30E-19  5.40E-17
             3.06E-16  4.15E-16  2.57E-16  1.21E-16  3.62E-17  1.35E-17  4.92E-18  1.27E-18  4.50E-19
   334       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-36  2.87E-25  8.64E-19  7.22E-17
             4.02E-16  5.38E-16  3.33E-16  1.56E-16  4.66E-17  1.74E-17  6.34E-18  1.63E-18  5.79E-19
   335       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.83E-37  1.94E-25  7.62E-19  8.83E-17
             6.36E-16  1.02E-15  6.74E-16  3.26E-16  9.95E-17  3.75E-17  1.37E-17  3.52E-18  1.25E-18
   336       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-36  3.73E-25  1.37E-18  1.41E-16
             9.37E-16  1.43E-15  9.29E-16  4.45E-16  1.35E-16  5.08E-17  1.85E-17  4.78E-18  1.70E-18
   337       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.88E-37  9.79E-26  5.29E-19  8.45E-17
             7.15E-16  1.25E-15  8.44E-16  4.13E-16  1.27E-16  4.79E-17  1.75E-17  4.51E-18  1.61E-18
   338       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.88E-37  2.21E-25  7.71E-19  7.29E-17
             4.51E-16  6.56E-16  4.18E-16  1.99E-16  6.01E-17  2.26E-17  8.21E-18  2.12E-18  7.52E-19
   339       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.41E-37  2.54E-25  9.31E-19  8.91E-17
             5.53E-16  8.04E-16  5.12E-16  2.44E-16  7.36E-17  2.76E-17  1.01E-17  2.59E-18  9.21E-19
   340       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.57E-39  1.69E-27  2.26E-20  5.11E-18
             4.81E-17  8.80E-17  6.03E-17  2.96E-17  9.15E-18  3.45E-18  1.26E-18  3.26E-19  1.16E-19
   341       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.33E-37  9.05E-26  3.69E-19  4.20E-17
             2.97E-16  4.72E-16  3.10E-16  1.50E-16  4.57E-17  1.72E-17  6.27E-18  1.62E-18  5.75E-19
   342       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.46E-37  1.97E-25  7.05E-19  6.58E-17
             3.99E-16  5.72E-16  3.62E-16  1.72E-16  5.18E-17  1.94E-17  7.07E-18  1.82E-18  6.47E-19
   343       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.24E-37  8.99E-26  3.89E-19  4.72E-17
             3.47E-16  5.65E-16  3.74E-16  1.81E-16  5.53E-17  2.08E-17  7.60E-18  1.96E-18  6.97E-19
   344       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.54E-37  1.53E-25  5.55E-19  5.14E-17
             3.09E-16  4.38E-16  2.76E-16  1.31E-16  3.94E-17  1.48E-17  5.37E-18  1.38E-18  4.92E-19
   345       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.41E-37  2.67E-25  2.76E-18  6.04E-16
             5.68E-15  1.04E-14  7.13E-15  3.51E-15  1.08E-15  4.09E-16  1.50E-16  3.86E-17  1.37E-17
   346       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.73E-37  2.62E-25  2.83E-18  6.23E-16
             5.87E-15  1.08E-14  7.39E-15  3.64E-15  1.12E-15  4.24E-16  1.55E-16  4.00E-17  1.42E-17
   347       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.84E-37  1.39E-25  1.00E-18  1.88E-16
             1.69E-15  3.05E-15  2.08E-15  1.02E-15  3.15E-16  1.19E-16  4.34E-17  1.12E-17  3.99E-18
   348       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.27E-36  3.77E-25  5.62E-18  1.34E-15
             1.29E-14  2.38E-14  1.64E-14  8.06E-15  2.49E-15  9.41E-16  3.44E-16  8.87E-17  3.16E-17
   349       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.47E-37  7.37E-26  9.68E-19  2.24E-16
             2.13E-15  3.92E-15  2.69E-15  1.33E-15  4.09E-16  1.55E-16  5.65E-17  1.46E-17  5.19E-18
   350       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.49E-37  1.51E-25  1.49E-18  3.22E-16
             3.02E-15  5.54E-15  3.79E-15  1.87E-15  5.76E-16  2.18E-16  7.96E-17  2.05E-17  7.31E-18
   351       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.63E-37  1.11E-25  7.72E-19  1.40E-16
             1.24E-15  2.23E-15  1.52E-15  7.46E-16  2.30E-16  8.68E-17  3.17E-17  8.18E-18  2.91E-18
   352       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-37  4.76E-26  5.59E-19  1.25E-16
             1.18E-15  2.17E-15  1.49E-15  7.32E-16  2.26E-16  8.54E-17  3.12E-17  8.06E-18  2.87E-18
   353       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-37  3.56E-26  2.94E-19  5.82E-17
             5.32E-16  9.65E-16  6.59E-16  3.24E-16  1.00E-16  3.78E-17  1.38E-17  3.56E-18  1.27E-18
   354       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.26E-37  1.86E-25  2.11E-18  4.68E-16
             4.41E-15  8.10E-15  5.55E-15  2.73E-15  8.43E-16  3.19E-16  1.16E-16  3.00E-17  1.07E-17
   355       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.68E-38  1.20E-26  6.23E-20  8.69E-18
             6.90E-17  1.17E-16  7.85E-17  3.83E-17  1.17E-17  4.43E-18  1.62E-18  4.17E-19  1.48E-19
   356       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.28E-37  2.92E-25  1.40E-18  1.84E-16
             1.42E-15  2.39E-15  1.59E-15  7.75E-16  2.37E-16  8.95E-17  3.27E-17  8.43E-18  3.00E-18
   357       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-37  5.82E-26  3.98E-19  7.18E-17
             6.38E-16  1.14E-15  7.78E-16  3.82E-16  1.18E-16  4.44E-17  1.62E-17  4.19E-18  1.49E-18
   358       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.02E-37  2.00E-25  9.26E-19  1.12E-16
             8.24E-16  1.34E-15  8.88E-16  4.30E-16  1.31E-16  4.95E-17  1.81E-17  4.66E-18  1.66E-18
   359       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.78E-37  2.24E-25  1.25E-18  1.88E-16
             1.55E-15  2.69E-15  1.81E-15  8.86E-16  2.72E-16  1.03E-16  3.75E-17  9.68E-18  3.45E-18
   360       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.57E-37  2.91E-25  1.16E-18  1.17E-16
