SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  85995587.8   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 0.5)   104925.8 
     3          3P1                 (2)1( 1.5)   105886.2 
     4          3D1                 (2)2( 1.5)   246131.8*
     5          3D1                 (2)2( 2.5)   246189.3*

   IC RESOLVED LEVEL INDEXING           BWNR=  86268068.1   NLVL= 424
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
             6.48E-17  2.84E-17  1.21E-17  4.68E-18  1.25E-18  4.50E-19  1.61E-19  4.09E-20  1.45E-20
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.54E-30  2.09E-22  7.02E-19  4.33E-17  9.57E-17
             8.46E-17  3.71E-17  1.57E-17  6.10E-18  1.63E-18  5.87E-19  2.10E-19  5.33E-20  1.89E-20
    63       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-30  1.13E-20  1.74E-17  5.09E-16  2.35E-15  2.52E-15
             1.64E-15  6.10E-16  2.46E-16  9.30E-17  2.45E-17  8.78E-18  3.12E-18  7.94E-19  2.81E-19
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.19E-30  2.83E-22  9.89E-19  6.24E-17  1.39E-16
             1.23E-16  5.41E-17  2.30E-17  8.92E-18  2.38E-18  8.59E-19  3.06E-19  7.79E-20  2.76E-20
    65       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.59E-31  4.17E-23  1.63E-19  1.10E-17  2.51E-17
             2.26E-17  9.98E-18  4.25E-18  1.65E-18  4.41E-19  1.59E-19  5.67E-20  1.44E-20  5.11E-21
    66       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.24E-30  5.45E-23  2.15E-19  1.46E-17  3.32E-17
             2.98E-17  1.32E-17  5.62E-18  2.18E-18  5.83E-19  2.10E-19  7.49E-20  1.91E-20  6.75E-21
    67       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-30  6.32E-23  2.49E-19  1.69E-17  3.86E-17
             3.46E-17  1.53E-17  6.53E-18  2.53E-18  6.78E-19  2.44E-19  8.72E-20  2.22E-20  7.85E-21
    68       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.04E-32  1.54E-20  4.79E-17  1.60E-15  6.50E-15  6.04E-15
             3.54E-15  1.22E-15  4.82E-16  1.80E-16  4.70E-17  1.68E-17  5.97E-18  1.51E-18  5.36E-19
    69       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.07E-30  1.02E-22  4.29E-19  3.01E-17  6.96E-17
             6.28E-17  2.79E-17  1.19E-17  4.62E-18  1.24E-18  4.46E-19  1.59E-19  4.05E-20  1.43E-20
    70       0.00E+00  0.00E+00  0.00E+00  8.00E-34  3.88E-25  3.90E-20  2.93E-17  9.59E-16  3.88E-15  3.61E-15
             2.11E-15  7.31E-16  2.88E-16  1.07E-16  2.80E-17  1.00E-17  3.56E-18  9.04E-19  3.20E-19
    71       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.80E-32  3.07E-21  9.55E-18  3.20E-16  1.30E-15  1.20E-15
             7.04E-16  2.44E-16  9.58E-17  3.58E-17  9.34E-18  3.34E-18  1.19E-18  3.01E-19  1.07E-19
    72       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.58E-30  3.76E-22  1.40E-18  9.19E-17  2.07E-16
             1.85E-16  8.16E-17  3.47E-17  1.35E-17  3.60E-18  1.30E-18  4.63E-19  1.18E-19  4.17E-20
    73       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.31E-30  3.67E-22  1.37E-18  9.01E-17  2.03E-16
             1.82E-16  8.01E-17  3.41E-17  1.32E-17  3.54E-18  1.27E-18  4.54E-19  1.16E-19  4.09E-20
    74       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-29  6.33E-22  2.37E-18  1.56E-16  3.53E-16
             3.15E-16  1.39E-16  5.92E-17  2.30E-17  6.15E-18  2.21E-18  7.90E-19  2.01E-19  7.12E-20
    75       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.42E-32  4.66E-24  1.95E-20  1.37E-18  3.16E-18
             2.86E-18  1.27E-18  5.41E-19  2.10E-19  5.62E-20  2.03E-20  7.23E-21  1.84E-21  6.51E-22
    76       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.30E-31  1.63E-23  6.84E-20  4.81E-18  1.11E-17
             1.00E-17  4.45E-18  1.90E-18  7.37E-19  1.97E-19  7.11E-20  2.54E-20  6.45E-21  2.29E-21
    77       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-31  6.80E-24  2.83E-20  1.99E-18  4.58E-18
             4.14E-18  1.84E-18  7.84E-19  3.04E-19  8.14E-20  2.93E-20  1.05E-20  2.66E-21  9.44E-22
    78       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.90E-31  3.44E-23  1.45E-19  1.02E-17  2.35E-17
             2.13E-17  9.44E-18  4.03E-18  1.56E-18  4.19E-19  1.51E-19  5.38E-20  1.37E-20  4.85E-21
    79       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-30  7.65E-23  2.91E-19  1.94E-17  4.40E-17
             3.94E-17  1.74E-17  7.41E-18  2.88E-18  7.69E-19  2.77E-19  9.89E-20  2.52E-20  8.91E-21
    80       0.00E+00  0.00E+00  0.00E+00  2.25E-31  1.09E-22  8.40E-18  2.07E-16  8.83E-16  2.08E-15  1.91E-15
             1.15E-15  4.07E-16  1.62E-16  6.07E-17  1.59E-17  5.69E-18  2.03E-18  5.14E-19  1.82E-19
    81       0.00E+00  0.00E+00  0.00E+00  1.53E-41  3.42E-29  1.09E-21  5.84E-18  3.28E-16  1.94E-15  2.15E-15
             1.41E-15  5.29E-16  2.14E-16  8.11E-17  2.14E-17  7.66E-18  2.73E-18  6.93E-19  2.45E-19
    82       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.18E-30  2.46E-22  1.12E-18  8.29E-17  1.95E-16
             1.77E-16  7.91E-17  3.38E-17  1.31E-17  3.52E-18  1.27E-18  4.52E-19  1.15E-19  4.08E-20
    83       0.00E+00  0.00E+00  0.00E+00  1.62E-41  3.45E-29  2.63E-21  1.61E-17  8.18E-16  4.19E-15  4.11E-15
             2.45E-15  8.51E-16  3.35E-16  1.25E-16  3.26E-17  1.17E-17  4.15E-18  1.05E-18  3.73E-19
    84       0.00E+00  0.00E+00  0.00E+00  2.68E-41  5.98E-29  3.86E-21  2.28E-17  1.16E-15  5.97E-15  5.90E-15
             3.53E-15  1.23E-15  4.86E-16  1.81E-16  4.74E-17  1.69E-17  6.02E-18  1.53E-18  5.41E-19
    85       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.85E-33  4.02E-21  2.91E-17  1.49E-15  7.66E-15  7.58E-15
             4.54E-15  1.59E-15  6.25E-16  2.33E-16  6.10E-17  2.18E-17  7.76E-18  1.97E-18  6.97E-19
    86       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.24E-30  2.58E-22  1.20E-18  8.95E-17  2.11E-16
             1.92E-16  8.59E-17  3.67E-17  1.43E-17  3.82E-18  1.38E-18  4.92E-19  1.25E-19  4.43E-20
    87       0.00E+00  0.00E+00  0.00E+00  1.69E-42  3.78E-30  3.34E-21  2.39E-17  1.23E-15  6.56E-15  6.67E-15
             4.08E-15  1.45E-15  5.73E-16  2.15E-16  5.62E-17  2.01E-17  7.15E-18  1.81E-18  6.42E-19
    88       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.97E-33  4.27E-21  3.09E-17  1.59E-15  8.51E-15  8.67E-15
             5.30E-15  1.88E-15  7.45E-16  2.79E-16  7.31E-17  2.61E-17  9.30E-18  2.36E-18  8.35E-19
    89       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.41E-33  5.23E-21  3.80E-17  1.96E-15  1.05E-14  1.07E-14
             6.59E-15  2.34E-15  9.29E-16  3.48E-16  9.12E-17  3.26E-17  1.16E-17  2.95E-18  1.04E-18
    90       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.83E-32  3.89E-24  2.08E-20  1.69E-18  4.09E-18
             3.79E-18  1.71E-18  7.32E-19  2.85E-19  7.63E-20  2.75E-20  9.82E-21  2.50E-21  8.85E-22
    91       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.06E-31  1.63E-23  8.64E-20  7.00E-18  1.69E-17
             1.56E-17  7.05E-18  3.02E-18  1.18E-18  3.15E-19  1.14E-19  4.05E-20  1.03E-20  3.65E-21
    92       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.41E-31  6.60E-23  3.47E-19  2.81E-17  6.78E-17
             6.26E-17  2.82E-17  1.21E-17  4.70E-18  1.26E-18  4.54E-19  1.62E-19  4.13E-20  1.46E-20
    93       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.73E-31  7.46E-23  4.10E-19  3.40E-17  8.29E-17
             7.69E-17  3.47E-17  1.49E-17  5.80E-18  1.55E-18  5.60E-19  2.00E-19  5.09E-20  1.80E-20
    94       0.00E+00  0.00E+00  0.00E+00  9.21E-39  2.06E-26  2.52E-19  5.35E-17  1.32E-15  6.07E-15  5.94E-15
             3.56E-15  1.24E-15  4.90E-16  1.83E-16  4.79E-17  1.71E-17  6.08E-18  1.54E-18  5.47E-19
    95       0.00E+00  0.00E+00  0.00E+00  7.22E-39  1.54E-26  1.83E-19  3.84E-17  9.38E-16  4.30E-15  4.20E-15
             2.51E-15  8.74E-16  3.44E-16  1.29E-16  3.36E-17  1.20E-17  4.27E-18  1.08E-18  3.84E-19
    96       0.00E+00  0.00E+00  0.00E+00  4.61E-39  9.53E-27  1.12E-19  2.31E-17  5.63E-16  2.58E-15  2.52E-15
             1.50E-15  5.23E-16  2.06E-16  7.70E-17  2.01E-17  7.19E-18  2.56E-18  6.49E-19  2.30E-19
    97       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-31  2.12E-23  1.57E-19  1.55E-17  4.02E-17
             3.84E-17  1.76E-17  7.61E-18  2.97E-18  7.98E-19  2.88E-19  1.03E-19  2.62E-20  9.27E-21
    98       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.35E-34  1.19E-21  1.02E-17  5.80E-16  3.42E-15  3.76E-15
             2.44E-15  9.05E-16  3.65E-16  1.38E-16  3.63E-17  1.30E-17  4.63E-18  1.18E-18  4.17E-19
    99       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.93E-31  7.41E-23  4.93E-19  4.58E-17  1.16E-16
             1.10E-16  5.01E-17  2.16E-17  8.41E-18  2.26E-18  8.14E-19  2.91E-19  7.40E-20  2.62E-20
   100       0.00E+00  0.00E+00  0.00E+00  1.24E-41  3.14E-29  2.88E-21  2.99E-18  1.34E-16  9.97E-16  1.29E-15
             9.21E-16  3.61E-16  1.48E-16  5.66E-17  1.50E-17  5.38E-18  1.92E-18  4.87E-19  1.72E-19
   101       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.03E-31  3.62E-23  2.37E-19  2.21E-17  5.61E-17
             5.33E-17  2.44E-17  1.05E-17  4.11E-18  1.10E-18  3.98E-19  1.42E-19  3.61E-20  1.28E-20
   102       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-31  2.51E-23  1.64E-19  1.53E-17  3.90E-17
             3.71E-17  1.70E-17  7.32E-18  2.86E-18  7.67E-19  2.77E-19  9.88E-20  2.51E-20  8.91E-21
   103       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-31  1.50E-23  9.81E-20  9.14E-18  2.33E-17
             2.22E-17  1.02E-17  4.38E-18  1.71E-18  4.59E-19  1.65E-19  5.91E-20  1.50E-20  5.33E-21
   104       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.59E-31  1.03E-22  7.11E-19  6.76E-17  1.72E-16
             1.64E-16  7.50E-17  3.23E-17  1.26E-17  3.38E-18  1.22E-18  4.36E-19  1.11E-19  3.93E-20
   105       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.01E-31  8.17E-23  5.66E-19  5.39E-17  1.38E-16
             1.31E-16  5.98E-17  2.58E-17  1.01E-17  2.70E-18  9.74E-19  3.48E-19  8.85E-20  3.13E-20
   106       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-30  1.85E-22  1.29E-18  1.23E-16  3.15E-16
             2.99E-16  1.37E-16  5.90E-17  2.30E-17  6.18E-18  2.23E-18  7.96E-19  2.03E-19  7.18E-20
   107       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-32  1.93E-24  1.43E-20  1.42E-18  3.67E-18
             3.51E-18  1.61E-18  6.96E-19  2.72E-19  7.30E-20  2.63E-20  9.40E-21  2.39E-21  8.47E-22
   108       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.44E-32  5.36E-24  3.97E-20  3.94E-18  1.02E-17
             9.74E-18  4.48E-18  1.93E-18  7.54E-19  2.02E-19  7.30E-20  2.61E-20  6.64E-21  2.35E-21
   109       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.84E-32  2.83E-24  2.09E-20  2.06E-18  5.33E-18
             5.09E-18  2.34E-18  1.01E-18  3.94E-19  1.06E-19  3.82E-20  1.36E-20  3.47E-21  1.23E-21
   110       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-32  3.26E-24  2.41E-20  2.38E-18  6.16E-18
             5.89E-18  2.71E-18  1.17E-18  4.56E-19  1.22E-19  4.42E-20  1.58E-20  4.01E-21  1.42E-21
   111       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.36E-32  6.79E-24  5.04E-20  5.00E-18  1.29E-17
             1.24E-17  5.68E-18  2.45E-18  9.58E-19  2.57E-19  9.28E-20  3.31E-20  8.43E-21  2.99E-21
   112       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-32  4.99E-24  3.70E-20  3.66E-18  9.47E-18
             9.05E-18  4.16E-18  1.79E-18  7.01E-19  1.88E-19  6.79E-20  2.42E-20  6.17E-21  2.19E-21
   113       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.67E-32  5.67E-24  4.18E-20  4.14E-18  1.07E-17
             1.02E-17  4.70E-18  2.03E-18  7.91E-19  2.12E-19  7.66E-20  2.74E-20  6.96E-21  2.47E-21
   114       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.00E-32  1.41E-23  1.05E-19  1.05E-17  2.72E-17
             2.60E-17  1.19E-17  5.15E-18  2.01E-18  5.41E-19  1.95E-19  6.96E-20  1.77E-20  6.28E-21
   115       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-31  2.75E-23  1.92E-19  1.84E-17  4.71E-17
             4.48E-17  2.05E-17  8.85E-18  3.45E-18  9.27E-19  3.34E-19  1.19E-19  3.04E-20  1.08E-20
   116       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-31  1.88E-23  1.34E-19  1.29E-17  3.32E-17
             3.16E-17  1.45E-17  6.25E-18  2.44E-18  6.55E-19  2.36E-19  8.43E-20  2.15E-20  7.60E-21
   117       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-31  2.42E-23  1.73E-19  1.68E-17  4.31E-17
             4.11E-17  1.88E-17  8.12E-18  3.17E-18  8.52E-19  3.07E-19  1.10E-19  2.79E-20  9.89E-21
   118       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.94E-31  2.82E-23  2.02E-19  1.96E-17  5.05E-17
             4.81E-17  2.21E-17  9.52E-18  3.72E-18  9.97E-19  3.60E-19  1.28E-19  3.27E-20  1.16E-20
   119       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.89E-31  8.53E-23  6.70E-19  6.88E-17  1.80E-16
             1.73E-16  7.98E-17  3.45E-17  1.35E-17  3.62E-18  1.31E-18  4.66E-19  1.19E-19  4.20E-20
   120       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.63E-31  8.27E-23  6.57E-19  6.79E-17  1.78E-16
             1.72E-16  7.92E-17  3.42E-17  1.34E-17  3.59E-18  1.30E-18  4.63E-19  1.18E-19  4.17E-20
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.01E-38  1.63E-23  6.25E-19  7.41E-17  6.46E-16  7.66E-16
             5.00E-16  1.84E-16  7.36E-17  2.77E-17  7.28E-18  2.61E-18  9.27E-19  2.35E-19  8.34E-20
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-37  4.83E-23  1.88E-18  2.23E-16  1.96E-15  2.32E-15
             1.52E-15  5.58E-16  2.23E-16  8.41E-17  2.21E-17  7.91E-18  2.81E-18  7.15E-19  2.53E-19
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.65E-33  1.65E-24  1.44E-20  1.57E-18  4.20E-18
             4.08E-18  1.90E-18  8.20E-19  3.21E-19  8.63E-20  3.11E-20  1.11E-20  2.83E-21  1.00E-21
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.06E-32  6.50E-24  5.63E-20  6.13E-18  1.64E-17
             1.59E-17  7.37E-18  3.19E-18  1.25E-18  3.35E-19  1.21E-19  4.32E-20  1.10E-20  3.90E-21
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-31  2.72E-23  2.35E-19  2.55E-17  6.80E-17
             6.61E-17  3.06E-17  1.33E-17  5.19E-18  1.39E-18  5.03E-19  1.80E-19  4.57E-20  1.62E-20
   126       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.47E-37  8.03E-23  3.09E-18  3.66E-16  3.19E-15  3.79E-15
             2.47E-15  9.09E-16  3.64E-16  1.37E-16  3.60E-17  1.29E-17  4.59E-18  1.16E-18  4.12E-19
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-31  3.50E-23  3.11E-19  3.43E-17  9.19E-17
             8.95E-17  4.16E-17  1.80E-17  7.04E-18  1.89E-18  6.83E-19  2.44E-19  6.21E-20  2.20E-20
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.85E-38  3.78E-23  1.97E-18  2.71E-16  2.58E-15  3.14E-15
             2.08E-15  7.69E-16  3.09E-16  1.16E-16  3.06E-17  1.10E-17  3.90E-18  9.90E-19  3.50E-19
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-31  3.17E-23  3.18E-19  3.78E-17  1.04E-16
             1.02E-16  4.79E-17  2.08E-17  8.14E-18  2.19E-18  7.90E-19  2.82E-19  7.19E-20  2.55E-20
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-31  2.91E-23  2.88E-19  3.39E-17  9.28E-17
             9.14E-17  4.27E-17  1.85E-17  7.26E-18  1.95E-18  7.05E-19  2.52E-19  6.41E-20  2.27E-20
   131       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.41E-32  2.05E-23  2.03E-19  2.39E-17  6.55E-17
             6.45E-17  3.02E-17  1.31E-17  5.12E-18  1.38E-18  4.97E-19  1.78E-19  4.52E-20  1.60E-20
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.36E-32  1.20E-23  1.19E-19  1.40E-17  3.84E-17
             3.78E-17  1.77E-17  7.66E-18  3.00E-18  8.07E-19  2.91E-19  1.04E-19  2.65E-20  9.38E-21
   133       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-31  3.79E-23  3.91E-19  4.71E-17  1.30E-16
             1.29E-16  6.03E-17  2.62E-17  1.03E-17  2.76E-18  9.97E-19  3.56E-19  9.06E-20  3.21E-20
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.39E-32  2.82E-23  2.91E-19  3.52E-17  9.72E-17
             9.60E-17  4.50E-17  1.95E-17  7.66E-18  2.06E-18  7.44E-19  2.66E-19  6.76E-20  2.40E-20
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.74E-31  8.30E-23  8.60E-19  1.04E-16  2.88E-16
             2.85E-16  1.34E-16  5.80E-17  2.27E-17  6.11E-18  2.21E-18  7.88E-19  2.01E-19  7.11E-20
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.50E-33  1.14E-24  1.23E-20  1.53E-18  4.25E-18
             4.22E-18  1.98E-18  8.62E-19  3.38E-19  9.09E-20  3.28E-20  1.17E-20  2.98E-21  1.06E-21
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.35E-33  3.07E-24  3.31E-20  4.10E-18  1.14E-17
             1.13E-17  5.33E-18  2.32E-18  9.08E-19  2.44E-19  8.82E-20  3.15E-20  8.02E-21  2.84E-21
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.32E-33  1.72E-24  1.84E-20  2.27E-18  6.33E-18
             6.28E-18  2.95E-18  1.28E-18  5.03E-19  1.35E-19  4.88E-20  1.74E-20  4.44E-21  1.57E-21
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.20E-33  1.70E-24  1.83E-20  2.26E-18  6.30E-18
             6.25E-18  2.94E-18  1.28E-18  5.01E-19  1.35E-19  4.86E-20  1.74E-20  4.42E-21  1.57E-21
   140       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-32  4.01E-24  4.33E-20  5.37E-18  1.50E-17
             1.49E-17  6.99E-18  3.04E-18  1.19E-18  3.21E-19  1.16E-19  4.14E-20  1.05E-20  3.73E-21
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.87E-33  9.34E-25  1.00E-20  1.24E-18  3.46E-18
             3.43E-18  1.61E-18  7.01E-19  2.75E-19  7.40E-20  2.67E-20  9.54E-21  2.43E-21  8.60E-22
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.05E-33  1.98E-24  2.13E-20  2.64E-18  7.37E-18
             7.32E-18  3.44E-18  1.49E-18  5.86E-19  1.58E-19  5.69E-20  2.03E-20  5.18E-21  1.83E-21
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.60E-33  3.14E-24  3.38E-20  4.19E-18  1.17E-17
             1.16E-17  5.44E-18  2.37E-18  9.27E-19  2.50E-19  9.01E-20  3.22E-20  8.19E-21  2.90E-21
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.20E-33  3.01E-24  3.23E-20  4.01E-18  1.12E-17
             1.11E-17  5.21E-18  2.26E-18  8.87E-19  2.39E-19  8.62E-20  3.08E-20  7.84E-21  2.78E-21
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.44E-33  2.11E-24  2.27E-20  2.81E-18  7.82E-18
             7.77E-18  3.65E-18  1.59E-18  6.22E-19  1.67E-19  6.04E-20  2.16E-20  5.49E-21  1.95E-21
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.72E-33  1.21E-24  1.30E-20  1.61E-18  4.49E-18
             4.46E-18  2.09E-18  9.10E-19  3.57E-19  9.60E-20  3.47E-20  1.24E-20  3.15E-21  1.12E-21
   147       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-32  7.33E-24  7.93E-20  9.86E-18  2.75E-17
             2.73E-17  1.29E-17  5.59E-18  2.19E-18  5.89E-19  2.13E-19  7.60E-20  1.93E-20  6.85E-21
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.86E-32  1.48E-23  1.53E-19  1.86E-17  5.14E-17
             5.08E-17  2.38E-17  1.04E-17  4.06E-18  1.09E-18  3.94E-19  1.41E-19  3.58E-20  1.27E-20
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.14E-32  9.77E-24  1.03E-19  1.25E-17  3.47E-17
             3.44E-17  1.61E-17  7.01E-18  2.75E-18  7.39E-19  2.67E-19  9.53E-20  2.42E-20  8.59E-21
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.22E-32  1.32E-23  1.40E-19  1.71E-17  4.74E-17
             4.70E-17  2.20E-17  9.58E-18  3.75E-18  1.01E-18  3.65E-19  1.30E-19  3.31E-20  1.17E-20
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.07E-32  1.60E-23  1.68E-19  2.06E-17  5.72E-17
             5.67E-17  2.66E-17  1.16E-17  4.53E-18  1.22E-18  4.40E-19  1.57E-19  4.00E-20  1.42E-20
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.78E-32  1.56E-23  1.67E-19  2.07E-17  5.76E-17
             5.72E-17  2.69E-17  1.17E-17  4.58E-18  1.23E-18  4.45E-19  1.59E-19  4.04E-20  1.43E-20
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.97E-40  5.45E-24  5.84E-19  1.14E-16  1.28E-15  1.61E-15
             1.07E-15  3.96E-16  1.59E-16  5.99E-17  1.57E-17  5.64E-18  2.01E-18  5.10E-19  1.80E-19
   154       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-39  1.04E-23  1.06E-18  2.01E-16  2.21E-15  2.75E-15
             1.83E-15  6.74E-16  2.70E-16  1.02E-16  2.68E-17  9.58E-18  3.41E-18  8.66E-19  3.06E-19
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.76E-40  5.37E-24  5.78E-19  1.13E-16  1.27E-15  1.59E-15
             1.06E-15  3.94E-16  1.58E-16  5.96E-17  1.57E-17  5.61E-18  1.99E-18  5.07E-19  1.79E-19
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.42E-39  1.46E-23  1.49E-18  2.82E-16  3.10E-15  3.86E-15
             2.56E-15  9.47E-16  3.80E-16  1.43E-16  3.76E-17  1.35E-17  4.79E-18  1.22E-18  4.30E-19
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.95E-40  4.92E-24  5.59E-19  1.13E-16  1.31E-15  1.67E-15
             1.13E-15  4.20E-16  1.69E-16  6.38E-17  1.68E-17  6.01E-18  2.14E-18  5.43E-19  1.92E-19
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.25E-40  1.94E-24  1.96E-19  3.72E-17  4.08E-16  5.07E-16
             3.36E-16  1.24E-16  4.97E-17  1.87E-17  4.92E-18  1.76E-18  6.26E-19  1.59E-19  5.63E-20
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.59E-40  5.76E-24  5.85E-19  1.11E-16  1.22E-15  1.51E-15
             1.00E-15  3.71E-16  1.49E-16  5.59E-17  1.47E-17  5.26E-18  1.87E-18  4.75E-19  1.68E-19
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-39  9.27E-24  9.46E-19  1.80E-16  1.98E-15  2.46E-15
             1.63E-15  6.03E-16  2.42E-16  9.11E-17  2.39E-17  8.57E-18  3.05E-18  7.74E-19  2.74E-19
