SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86001812.8   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 0.5)   105564.9 
     3          3P1                 (2)1( 1.5)   106779.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  86586111.9   NLVL= 452
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   258     2    3P1 6F1             (3)3( 3.0)   612496.6*
   259     2    3P1 6F1             (3)3( 4.0)   612618.9*
   260     2    3P1 6F1             (3)3( 2.0)   612655.1*
   261     2    3P1 6G1             (1)*( 3.0)   613250.2*
   262     2    3P1 6G1             (1)*( 4.0)   613250.2*
   263     2    3P1 6G1             (1)*( 4.0)   613250.2*
   264     2    3P1 6G1             (1)*( 5.0)   613250.2*
   265     3    3P1 6F1             (3)4( 3.0)   613364.8*
   266     2    3P1 6H1             (1)*( 4.0)   613447.8*
   267     2    3P1 6H1             (1)*( 5.0)   613447.8*
   268     2    3P1 6H1             (1)*( 5.0)   613447.8*
   269     2    3P1 6H1             (1)*( 6.0)   613447.8*
   270     3    3P1 6F1             (3)4( 4.0)   613525.1*
   271     3    3P1 6F1             (3)4( 5.0)   613684.8*
   272     3    3P1 6F1             (3)2( 3.0)   614179.6*
   273     3    3P1 6F1             (3)2( 2.0)   614384.4*
   274     3    3P1 6G1             (1)*( 2.0)   614464.6*
   275     3    3P1 6G1             (1)*( 3.0)   614464.6*
   276     3    3P1 6G1             (1)*( 4.0)   614464.6*
   277     3    3P1 6G1             (1)*( 5.0)   614464.6*
   278     3    3P1 6G1             (1)*( 3.0)   614464.6*
   279     3    3P1 6G1             (1)*( 4.0)   614464.6*
   280     3    3P1 6G1             (1)*( 5.0)   614464.6*
   281     3    3P1 6G1             (1)*( 6.0)   614464.6*
   282     3    3P1 6F1             (3)2( 1.0)   614602.4*
   283     3    3P1 6H1             (1)*( 3.0)   614662.2*
   284     3    3P1 6H1             (1)*( 4.0)   614662.2*
   285     3    3P1 6H1             (1)*( 5.0)   614662.2*
   286     3    3P1 6H1             (1)*( 6.0)   614662.2*
   287     3    3P1 6H1             (1)*( 4.0)   614662.2*
   288     3    3P1 6H1             (1)*( 5.0)   614662.2*
   289     3    3P1 6H1             (1)*( 6.0)   614662.2*
   290     3    3P1 6H1             (1)*( 7.0)   614662.2*
   291     3    3P1 6F1             (1)4( 4.0)   615327.2*
   292     3    3P1 6F1             (1)2( 2.0)   615438.9*
   293     2    3P1 7S1             (3)1( 0.0)   618777.2*
   294     2    3P1 7S1             (3)1( 1.0)   618899.4*
   295     3    3P1 7S1             (3)1( 2.0)   619991.6*
   296     3    3P1 7S1             (1)1( 1.0)   620341.9*
   297     2    3P1 7P1             (3)2( 1.0)   623318.4*
   298     2    3P1 7P1             (1)1( 1.0)   623755.2*
   299     2    3P1 7P1             (3)2( 2.0)   623807.6*
   300     2    3P1 7P1             (3)1( 0.0)   624203.1*
   301     3    3P1 7P1             (3)1( 1.0)   624668.7*
   302     3    3P1 7P1             (3)2( 3.0)   624719.5*
   303     3    3P1 7P1             (3)1( 2.0)   625060.9*
   304     3    3P1 7P1             (3)0( 1.0)   625295.7*
   305     3    3P1 7P1             (1)2( 2.0)   625801.5*
   306     3    3P1 7P1             (1)0( 0.0)   627033.1*
   307     2    3P1 7D1             (1)2( 2.0)   630900.0*
   308     2    3P1 7D1             (3)2( 2.0)   631001.7*
   309     2    3P1 7D1             (3)2( 1.0)   631090.0*
   310     2    3P1 7D1             (3)3( 3.0)   631105.4*
   311     3    3P1 7D1             (3)3( 2.0)   631982.4*
   312     3    3P1 7D1             (3)2( 3.0)   632083.3*
   313     3    3P1 7D1             (3)3( 4.0)   632261.2*
   314     3    3P1 7D1             (3)1( 2.0)   632434.6*
   315     3    3P1 7D1             (3)1( 1.0)   632567.6*
   316     3    3P1 7D1             (3)1( 0.0)   632710.6*
   317     3    3P1 7D1             (1)3( 3.0)   632746.2*
   318     2    3P1 7F1             (3)4( 3.0)   633000.0*
   319     3    3P1 7D1             (1)1( 1.0)   633048.7*
   320     2    3P1 7F1             (3)3( 3.0)   633187.8*
   321     2    3P1 7F1             (3)4( 4.0)   633271.6*
   322     2    3P1 7F1             (3)3( 2.0)   633326.5*
   323     2    3P1 7G1             (1)*( 3.0)   633619.2*
   324     2    3P1 7G1             (1)*( 4.0)   633619.2*
   325     2    3P1 7G1             (1)*( 4.0)   633619.2*
   326     2    3P1 7G1             (1)*( 5.0)   633619.2*
   327     2    3P1 7H1             (1)*( 4.0)   633743.6*
   328     2    3P1 7H1             (1)*( 5.0)   633743.6*
   329     2    3P1 7H1             (1)*( 5.0)   633743.6*
   330     2    3P1 7H1             (1)*( 6.0)   633743.6*
   331     2    3P1 7I1             (1)*( 5.0)   633799.0*
   332     2    3P1 7I1             (1)*( 6.0)   633799.0*
   333     2    3P1 7I1             (1)*( 6.0)   633799.0*
   334     2    3P1 7I1             (1)*( 7.0)   633799.0*
   335     3    3P1 7F1             (1)3( 3.0)   634120.8*
   336     3    3P1 7F1             (3)3( 4.0)   634231.5*
   337     3    3P1 7F1             (3)4( 5.0)   634329.4*
   338     3    3P1 7F1             (3)2( 3.0)   634566.5*
   339     3    3P1 7F1             (3)2( 2.0)   634705.6*
   340     3    3P1 7G1             (1)*( 2.0)   634833.6*
   341     3    3P1 7G1             (1)*( 3.0)   634833.6*
   342     3    3P1 7G1             (1)*( 4.0)   634833.6*
   343     3    3P1 7G1             (1)*( 5.0)   634833.6*
   344     3    3P1 7G1             (1)*( 3.0)   634833.6*
   345     3    3P1 7G1             (1)*( 4.0)   634833.6*
   346     3    3P1 7G1             (1)*( 5.0)   634833.6*
   347     3    3P1 7G1             (1)*( 6.0)   634833.6*
   348     3    3P1 7F1             (3)2( 1.0)   634883.3*
   349     3    3P1 7H1             (1)*( 3.0)   634958.0*
   350     3    3P1 7H1             (1)*( 4.0)   634958.0*
   351     3    3P1 7H1             (1)*( 5.0)   634958.0*
   352     3    3P1 7H1             (1)*( 6.0)   634958.0*
   353     3    3P1 7H1             (1)*( 4.0)   634958.0*
   354     3    3P1 7H1             (1)*( 5.0)   634958.0*
   355     3    3P1 7H1             (1)*( 6.0)   634958.0*
   356     3    3P1 7H1             (1)*( 7.0)   634958.0*
   357     3    3P1 7I1             (1)*( 4.0)   635013.4*
   358     3    3P1 7I1             (1)*( 5.0)   635013.4*
   359     3    3P1 7I1             (1)*( 6.0)   635013.4*
   360     3    3P1 7I1             (1)*( 7.0)   635013.4*
