SEQ='AL'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 113539305.5   NPRNTI= 4   NPRNTF=18
   ---------------------
   INDP         CODE                 S L   WI        WNP
             4.49E-19  1.41E-18  1.17E-18  6.32E-19  2.07E-19  7.96E-20  2.94E-20  7.62E-21  2.72E-21
   487       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.03E-50  5.19E-33  1.00E-23  7.14E-21
             1.15E-19  2.91E-19  2.23E-19  1.16E-19  3.69E-20  1.41E-20  5.18E-21  1.34E-21  4.78E-22
   488       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.11E-31  1.81E-21  1.50E-18
             2.91E-17  8.63E-17  7.00E-17  3.76E-17  1.22E-17  4.70E-18  1.73E-18  4.50E-19  1.60E-19
   489       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.02E-31  1.59E-21  1.21E-18
             2.13E-17  5.86E-17  4.63E-17  2.45E-17  7.90E-18  3.03E-18  1.12E-18  2.89E-19  1.03E-19
   490       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-30  2.68E-21  1.91E-18
             3.13E-17  8.13E-17  6.28E-17  3.28E-17  1.05E-17  4.02E-18  1.48E-18  3.83E-19  1.36E-19
   491       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-31  3.33E-22  3.65E-19
             8.54E-18  2.82E-17  2.37E-17  1.29E-17  4.24E-18  1.64E-18  6.04E-19  1.57E-19  5.59E-20
   492       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.75E-31  4.06E-22  3.65E-19
             7.38E-18  2.24E-17  1.83E-17  9.88E-18  3.22E-18  1.24E-18  4.57E-19  1.19E-19  4.23E-20
   493       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.91E-31  1.86E-21  2.36E-18
             6.06E-17  2.11E-16  1.80E-16  9.93E-17  3.28E-17  1.27E-17  4.68E-18  1.22E-18  4.33E-19
   494       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.26E-41  3.70E-29  2.43E-20  1.48E-17
             2.18E-16  5.19E-16  3.87E-16  1.99E-16  6.30E-17  2.40E-17  8.81E-18  2.28E-18  8.12E-19
   495       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-30  3.93E-21  4.52E-18
             1.10E-16  3.74E-16  3.17E-16  1.74E-16  5.73E-17  2.21E-17  8.17E-18  2.12E-18  7.57E-19
   496       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.11E-30  5.03E-21  4.41E-18
             8.71E-17  2.60E-16  2.11E-16  1.13E-16  3.69E-17  1.42E-17  5.23E-18  1.36E-18  4.84E-19
   497       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.57E-30  9.00E-21  6.46E-18
             1.05E-16  2.70E-16  2.07E-16  1.08E-16  3.45E-17  1.32E-17  4.85E-18  1.26E-18  4.47E-19
   498       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-32  3.35E-22  9.66E-19
             3.15E-17  1.21E-16  1.06E-16  5.88E-17  1.95E-17  7.56E-18  2.80E-18  7.27E-19  2.59E-19
   499       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-30  4.62E-21  3.84E-18
             7.14E-17  2.03E-16  1.63E-16  8.66E-17  2.80E-17  1.08E-17  3.96E-18  1.03E-18  3.66E-19
   500       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.19E-30  5.02E-21  4.36E-18
             8.56E-17  2.55E-16  2.07E-16  1.11E-16  3.62E-17  1.39E-17  5.13E-18  1.33E-18  4.74E-19
   501       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.88E-33  1.16E-22  3.31E-19
             1.09E-17  4.20E-17  3.68E-17  2.05E-17  6.81E-18  2.64E-18  9.76E-19  2.54E-19  9.05E-20
   502       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.02E-33  1.02E-22  2.68E-19
             8.51E-18  3.22E-17  2.80E-17  1.56E-17  5.16E-18  2.00E-18  7.39E-19  1.92E-19  6.85E-20
   503       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.27E-31  1.85E-21  1.93E-18
             4.37E-17  1.42E-16  1.19E-16  6.48E-17  2.12E-17  8.19E-18  3.02E-18  7.85E-19  2.80E-19
   504       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.60E-31  1.95E-21  1.86E-18
             3.90E-17  1.21E-16  9.98E-17  5.39E-17  1.76E-17  6.78E-18  2.50E-18  6.49E-19  2.32E-19
   505       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.63E-33  1.75E-22  4.84E-19
             1.56E-17  5.97E-17  5.22E-17  2.90E-17  9.64E-18  3.73E-18  1.38E-18  3.59E-19  1.28E-19
   506       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-30  3.11E-21  2.50E-18
             4.54E-17  1.27E-16  1.01E-16  5.35E-17  1.73E-17  6.63E-18  2.44E-18  6.33E-19  2.26E-19
   507       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.49E-31  6.66E-21  1.87E-17
             6.19E-16  2.40E-15  2.12E-15  1.18E-15  3.92E-16  1.52E-16  5.62E-17  1.46E-17  5.22E-18
   508       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.19E-31  3.24E-21  8.70E-18
             2.86E-16  1.10E-15  9.71E-16  5.41E-16  1.80E-16  6.97E-17  2.58E-17  6.70E-18  2.39E-18
   509       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-31  5.55E-22  7.19E-19
             1.85E-17  6.49E-17  5.54E-17  3.05E-17  1.01E-17  3.89E-18  1.44E-18  3.74E-19  1.33E-19
   510       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.41E-31  4.79E-21  1.11E-17
             3.52E-16  1.35E-15  1.18E-15  6.56E-16  2.18E-16  8.43E-17  3.12E-17  8.11E-18  2.89E-18
   511       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.43E-31  1.45E-21  3.10E-18
             9.49E-17  3.56E-16  3.09E-16  1.72E-16  5.69E-17  2.20E-17  8.15E-18  2.12E-18  7.55E-19
   512       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.71E-31  3.72E-21  6.50E-18
             1.89E-16  6.98E-16  6.06E-16  3.36E-16  1.11E-16  4.30E-17  1.59E-17  4.13E-18  1.47E-18
   513       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.68E-31  1.86E-21  3.22E-18
             9.34E-17  3.43E-16  2.97E-16  1.65E-16  5.45E-17  2.11E-17  7.80E-18  2.03E-18  7.23E-19
   514       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.70E-31  5.09E-21  1.13E-17
             3.54E-16  1.34E-15  1.17E-15  6.52E-16  2.17E-16  8.38E-17  3.10E-17  8.06E-18  2.88E-18
   515       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.32E-31  1.25E-21  3.15E-18
             1.01E-16  3.86E-16  3.38E-16  1.88E-16  6.24E-17  2.41E-17  8.93E-18  2.32E-18  8.28E-19
   516       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.88E-31  1.90E-21  4.18E-18
             1.28E-16  4.79E-16  4.17E-16  2.31E-16  7.66E-17  2.96E-17  1.10E-17  2.85E-18  1.02E-18
   517       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-31  1.71E-21  4.67E-18
             1.53E-16  5.93E-16  5.21E-16  2.90E-16  9.66E-17  3.74E-17  1.38E-17  3.60E-18  1.28E-18
   518       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.57E-31  1.87E-21  4.31E-18
             1.34E-16  5.07E-16  4.42E-16  2.45E-16  8.14E-17  3.15E-17  1.16E-17  3.03E-18  1.08E-18
   519       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.28E-32  5.38E-22  1.13E-18
             3.44E-17  1.29E-16  1.12E-16  6.24E-17  2.07E-17  8.01E-18  2.96E-18  7.70E-19  2.75E-19
   520       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.88E-32  2.20E-22  3.89E-19
             1.13E-17  4.13E-17  3.58E-17  1.98E-17  6.55E-18  2.53E-18  9.37E-19  2.44E-19  8.69E-20
   521       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-31  2.11E-21  5.32E-18
             1.70E-16  6.49E-16  5.67E-16  3.16E-16  1.05E-16  4.06E-17  1.50E-17  3.90E-18  1.39E-18
   522       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.17E-31  1.19E-21  1.96E-18
             5.56E-17  2.03E-16  1.75E-16  9.70E-17  3.21E-17  1.24E-17  4.59E-18  1.19E-18  4.25E-19
   523       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-31  3.81E-22  4.32E-19
             1.04E-17  3.50E-17  2.96E-17  1.62E-17  5.33E-18  2.06E-18  7.60E-19  1.97E-19  7.04E-20
   524       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.43E-31  1.71E-21  2.25E-18
             5.92E-17  2.10E-16  1.80E-16  9.92E-17  3.28E-17  1.27E-17  4.68E-18  1.22E-18  4.34E-19
   525       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.96E-31  2.68E-21  3.28E-18
             8.27E-17  2.88E-16  2.46E-16  1.35E-16  4.46E-17  1.72E-17  6.37E-18  1.66E-18  5.90E-19
   526       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-31  3.74E-22  2.97E-19
             5.21E-18  1.41E-17  1.10E-17  5.82E-18  1.87E-18  7.18E-19  2.64E-19  6.84E-20  2.44E-20
   527       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.01E-31  7.05E-22  1.07E-18
             2.99E-17  1.09E-16  9.42E-17  5.21E-17  1.73E-17  6.68E-18  2.47E-18  6.42E-19  2.29E-19
   528       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.86E-31  7.04E-22  6.01E-19
             1.15E-17  3.37E-17  2.72E-17  1.46E-17  4.72E-18  1.82E-18  6.69E-19  1.74E-19  6.19E-20
   529       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.61E-31  1.01E-21  1.09E-18
             2.52E-17  8.35E-17  7.03E-17  3.84E-17  1.26E-17  4.87E-18  1.80E-18  4.68E-19  1.67E-19
   530       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.79E-31  5.04E-22  5.20E-19
             1.16E-17  3.77E-17  3.15E-17  1.72E-17  5.63E-18  2.17E-18  8.02E-19  2.08E-19  7.43E-20
   531       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-31  3.02E-22  3.40E-19
             8.13E-18  2.75E-17  2.33E-17  1.28E-17  4.20E-18  1.62E-18  5.99E-19  1.56E-19  5.55E-20
   532       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-31  4.36E-22  5.53E-19
             1.43E-17  5.04E-17  4.32E-17  2.38E-17  7.87E-18  3.04E-18  1.12E-18  2.92E-19  1.04E-19
   533       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.34E-33  1.81E-23  2.65E-20
             7.32E-19  2.66E-18  2.30E-18  1.27E-18  4.21E-19  1.63E-19  6.03E-20  1.57E-20  5.59E-21
   534       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.54E-33  2.22E-23  3.23E-20
             8.93E-19  3.25E-18  2.81E-18  1.55E-18  5.14E-19  1.99E-19  7.36E-20  1.91E-20  6.82E-21
   535       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.67E-31  8.38E-22  1.09E-18
             2.83E-17  9.98E-17  8.55E-17  4.71E-17  1.56E-17  6.01E-18  2.22E-18  5.77E-19  2.06E-19
   536       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-33  4.05E-24  3.37E-21
             6.13E-20  1.71E-19  1.36E-19  7.20E-20  2.32E-20  8.92E-21  3.28E-21  8.51E-22  3.03E-22
   537       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.15E-33  1.93E-23  3.10E-20
             8.84E-19  3.24E-18  2.81E-18  1.56E-18  5.16E-19  2.00E-19  7.38E-20  1.92E-20  6.84E-21
   538       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.95E-32  7.78E-23  1.32E-19
             3.85E-18  1.43E-17  1.24E-17  6.87E-18  2.28E-18  8.81E-19  3.26E-19  8.47E-20  3.02E-20
   539       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-32  6.02E-23  9.40E-20
             2.63E-18  9.57E-18  8.26E-18  4.57E-18  1.51E-18  5.85E-19  2.16E-19  5.62E-20  2.01E-20
   540       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.86E-35  1.01E-25  8.23E-23
             1.47E-21  4.01E-21  3.16E-21  1.67E-21  5.37E-22  2.06E-22  7.58E-23  1.96E-23  7.00E-24
   541       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.38E-35  2.73E-25  3.39E-22
             8.58E-21  2.98E-20  2.54E-20  1.40E-20  4.60E-21  1.78E-21  6.57E-22  1.71E-22  6.09E-23
   542       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.24E-34  3.58E-24  7.02E-21
             2.14E-19  8.04E-19  7.02E-19  3.90E-19  1.29E-19  5.01E-20  1.85E-20  4.82E-21  1.72E-21
   543       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.28E-34  4.22E-24  8.55E-21
             2.63E-19  9.93E-19  8.67E-19  4.82E-19  1.60E-19  6.20E-20  2.29E-20  5.96E-21  2.13E-21
   544       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.99E-32  2.81E-22  3.27E-19
             7.92E-18  2.69E-17  2.28E-17  1.25E-17  4.12E-18  1.59E-18  5.88E-19  1.53E-19  5.45E-20
   545       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.19E-31  6.97E-22  7.80E-19
             1.84E-17  6.14E-17  5.18E-17  2.83E-17  9.31E-18  3.59E-18  1.33E-18  3.45E-19  1.23E-19
   546       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-32  4.38E-23  5.72E-20
             1.48E-18  5.21E-18  4.46E-18  2.46E-18  8.12E-19  3.14E-19  1.16E-19  3.01E-20  1.08E-20
   547       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.50E-32  2.56E-22  2.97E-19
             7.20E-18  2.44E-17  2.07E-17  1.13E-17  3.73E-18  1.44E-18  5.32E-19  1.38E-19  4.93E-20
   548       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.40E-32  7.80E-23  1.06E-19
             2.84E-18  1.02E-17  8.76E-18  4.84E-18  1.60E-18  6.18E-19  2.29E-19  5.94E-20  2.12E-20
   549       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.43E-34  2.84E-24  5.20E-21
             1.56E-19  5.84E-19  5.10E-19  2.83E-19  9.40E-20  3.64E-20  1.35E-20  3.50E-21  1.25E-21
   550       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.61E-34  3.45E-24  6.50E-21
             1.97E-19  7.41E-19  6.47E-19  3.60E-19  1.19E-19  4.62E-20  1.71E-20  4.44E-21  1.59E-21
   551       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.17E-32  1.68E-22  1.66E-19
             3.59E-18  1.14E-17  9.52E-18  5.17E-18  1.69E-18  6.53E-19  2.41E-19  6.26E-20  2.23E-20
   552       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-32  6.97E-23  5.81E-20
             1.07E-18  3.02E-18  2.40E-18  1.28E-18  4.13E-19  1.59E-19  5.84E-20  1.51E-20  5.40E-21
   553       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.15E-31  6.52E-22  7.57E-19
             1.83E-17  6.20E-17  5.25E-17  2.88E-17  9.47E-18  3.66E-18  1.35E-18  3.51E-19  1.25E-19
   554       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.88E-33  2.20E-23  2.01E-20
             4.05E-19  1.22E-18  9.95E-19  5.36E-19  1.74E-19  6.71E-20  2.48E-20  6.42E-21  2.29E-21
   555       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-31  3.54E-22  3.69E-19
             8.37E-18  2.74E-17  2.30E-17  1.26E-17  4.13E-18  1.59E-18  5.88E-19  1.53E-19  5.44E-20
   556       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-32  4.15E-23  5.13E-20
             1.29E-18  4.44E-18  3.79E-18  2.08E-18  6.86E-19  2.65E-19  9.80E-20  2.54E-20  9.08E-21
   557       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.44E-33  2.20E-23  2.89E-20
             7.46E-19  2.62E-18  2.24E-18  1.23E-18  4.07E-19  1.57E-19  5.82E-20  1.51E-20  5.39E-21
   558       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.74E-33  1.24E-23  1.53E-20
             3.82E-19  1.31E-18  1.12E-18  6.14E-19  2.02E-19  7.81E-20  2.89E-20  7.50E-21  2.68E-21
   559       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-32  4.00E-23  4.88E-20
             1.21E-18  4.19E-18  3.56E-18  1.96E-18  6.46E-19  2.49E-19  9.22E-20  2.39E-20  8.54E-21
   560       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-31  5.30E-22  6.61E-19
             1.66E-17  5.72E-17  4.87E-17  2.68E-17  8.82E-18  3.41E-18  1.26E-18  3.27E-19  1.17E-19
   561       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-34  7.36E-25  1.53E-21
             4.71E-20  1.78E-19  1.55E-19  8.63E-20  2.87E-20  1.11E-20  4.10E-21  1.07E-21  3.81E-22
   562       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.99E-35  4.90E-25  9.23E-22
             2.76E-20  1.03E-19  8.99E-20  4.99E-20  1.66E-20  6.41E-21  2.37E-21  6.16E-22  2.20E-22
   563       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.44E-34  2.19E-24  3.46E-21
             9.76E-20  3.56E-19  3.08E-19  1.70E-19  5.65E-20  2.18E-20  8.07E-21  2.10E-21  7.49E-22
   564       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.53E-34  1.69E-24  2.41E-21
             6.50E-20  2.33E-19  2.00E-19  1.11E-19  3.66E-20  1.41E-20  5.23E-21  1.36E-21  4.85E-22
   565       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.59E-32  1.15E-22  1.25E-19
             2.88E-18  9.48E-18  7.96E-18  4.34E-18  1.43E-18  5.50E-19  2.03E-19  5.28E-20  1.88E-20
   566       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-33  3.10E-24  2.57E-21
             4.59E-20  1.25E-19  9.85E-20  5.20E-20  1.67E-20  6.41E-21  2.36E-21  6.12E-22  2.18E-22
   567       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.73E-36  2.09E-26  2.19E-23
             4.86E-22  1.55E-21  1.29E-21  7.01E-22  2.30E-22  8.85E-23  3.27E-23  8.48E-24  3.02E-24
   568       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.72E-35  1.67E-25  3.12E-22
             9.31E-21  3.47E-20  3.02E-20  1.68E-20  5.56E-21  2.15E-21  7.96E-22  2.07E-22  7.38E-23
   569       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.93E-32  1.25E-22  9.96E-20
             1.75E-18  4.73E-18  3.70E-18  1.95E-18  6.28E-19  2.41E-19  8.85E-20  2.29E-20  8.18E-21
   570       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.43E-33  1.09E-23  1.35E-20
             3.37E-19  1.17E-18  9.94E-19  5.46E-19  1.80E-19  6.96E-20  2.57E-20  6.68E-21  2.38E-21
   571       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-33  6.01E-24  7.85E-21
             2.02E-19  7.09E-19  6.06E-19  3.34E-19  1.10E-19  4.26E-20  1.57E-20  4.09E-21  1.46E-21
   572       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-33  5.09E-24  6.35E-21
             1.60E-19  5.52E-19  4.71E-19  2.59E-19  8.53E-20  3.30E-20  1.22E-20  3.16E-21  1.13E-21
   573       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.72E-32  8.86E-23  9.89E-20
             2.31E-18  7.68E-18  6.46E-18  3.53E-18  1.16E-18  4.48E-19  1.65E-19  4.30E-20  1.53E-20
   574       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-33  3.27E-24  2.66E-21
             4.61E-20  1.22E-19  9.49E-20  4.97E-20  1.59E-20  6.10E-21  2.24E-21  5.81E-22  2.07E-22
   575       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.20E-36  1.58E-26  1.49E-23
             3.02E-22  9.14E-22  7.46E-22  4.02E-22  1.31E-22  5.03E-23  1.86E-23  4.81E-24  1.72E-24
   576       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.27E-36  2.47E-26  2.42E-23
             5.09E-22  1.58E-21  1.30E-21  7.02E-22  2.29E-22  8.82E-23  3.25E-23  8.44E-24  3.01E-24
   577       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-33  5.41E-24  4.40E-21
             7.68E-20  2.05E-19  1.60E-19  8.38E-20  2.69E-20  1.03E-20  3.78E-21  9.80E-22  3.49E-22
   578       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.13E-31  8.95E-22  9.03E-19
             1.99E-17  6.42E-17  5.36E-17  2.92E-17  9.57E-18  3.69E-18  1.36E-18  3.54E-19  1.26E-19
   579       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.79E-31  7.71E-22  6.83E-19
             1.33E-17  3.90E-17  3.15E-17  1.69E-17  5.49E-18  2.11E-18  7.78E-19  2.02E-19  7.19E-20
   580       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.63E-31  1.43E-21  1.14E-18
             2.00E-17  5.41E-17  4.24E-17  2.24E-17  7.19E-18  2.75E-18  1.01E-18  2.63E-19  9.36E-20
   581       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.64E-32  1.70E-22  2.45E-19
             6.58E-18  2.34E-17  2.01E-17  1.11E-17  3.67E-18  1.42E-18  5.24E-19  1.36E-19  4.86E-20
   582       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.79E-32  2.54E-22  2.60E-19
             5.64E-18  1.79E-17  1.48E-17  8.05E-18  2.64E-18  1.02E-18  3.75E-19  9.73E-20  3.47E-20
   583       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.47E-31  1.03E-21  1.73E-18
             5.04E-17  1.87E-16  1.63E-16  9.06E-17  3.01E-17  1.16E-17  4.30E-18  1.12E-18  3.99E-19
   584       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.80E-31  2.24E-21  3.40E-18
             9.54E-17  3.49E-16  3.03E-16  1.68E-16  5.57E-17  2.15E-17  7.97E-18  2.07E-18  7.39E-19
   585       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.11E-31  2.66E-21  2.65E-18
             5.63E-17  1.76E-16  1.45E-16  7.86E-17  2.57E-17  9.89E-18  3.65E-18  9.47E-19  3.38E-19
   586       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.33E-30  6.15E-21  4.87E-18
             8.34E-17  2.20E-16  1.70E-16  8.93E-17  2.86E-17  1.09E-17  4.02E-18  1.04E-18  3.72E-19
   587       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.61E-33  2.41E-22  7.80E-19
