SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63496462.9   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             1.17E-22  2.97E-23  1.05E-23  3.71E-24  9.40E-25  3.33E-25  1.18E-25  2.98E-26  1.05E-26
    38       1.56E-18  9.21E-19  3.96E-19  1.86E-19  7.99E-20  2.35E-20  8.82E-21  3.22E-21  8.33E-22  2.97E-22
             1.05E-22  2.67E-23  9.45E-24  3.34E-24  8.47E-25  3.00E-25  1.06E-25  2.68E-26  9.49E-27
    39       1.55E-18  9.07E-19  3.87E-19  1.81E-19  7.75E-20  2.27E-20  8.52E-21  3.11E-21  8.05E-22  2.87E-22
             1.02E-22  2.58E-23  9.13E-24  3.23E-24  8.18E-25  2.89E-25  1.02E-25  2.59E-26  9.16E-27
    40       1.45E-18  8.42E-19  3.56E-19  1.65E-19  7.03E-20  2.05E-20  7.68E-21  2.80E-21  7.23E-22  2.57E-22
             9.14E-23  2.32E-23  8.20E-24  2.90E-24  7.34E-25  2.60E-25  9.18E-26  2.32E-26  8.22E-27
    41       1.36E-18  7.85E-19  3.29E-19  1.52E-19  6.41E-20  1.86E-20  6.95E-21  2.53E-21  6.53E-22  2.33E-22
             8.25E-23  2.09E-23  7.40E-24  2.62E-24  6.63E-25  2.34E-25  8.29E-26  2.10E-26  7.42E-27
    42       1.26E-18  7.24E-19  3.01E-19  1.38E-19  5.79E-20  1.67E-20  6.23E-21  2.27E-21  5.84E-22  2.08E-22
             7.38E-23  1.87E-23  6.62E-24  2.34E-24  5.92E-25  2.09E-25  7.41E-26  1.88E-26  6.63E-27
    43       1.20E-18  6.85E-19  2.82E-19  1.28E-19  5.38E-20  1.55E-20  5.75E-21  2.09E-21  5.39E-22  1.92E-22
             6.80E-23  1.72E-23  6.09E-24  2.16E-24  5.46E-25  1.93E-25  6.82E-26  1.73E-26  6.11E-27
    44       1.29E-18  7.33E-19  2.98E-19  1.35E-19  5.60E-20  1.60E-20  5.93E-21  2.15E-21  5.54E-22  1.97E-22
             6.99E-23  1.77E-23  6.26E-24  2.22E-24  5.61E-25  1.98E-25  7.01E-26  1.77E-26  6.28E-27
    45       9.21E-19  5.17E-19  2.07E-19  9.25E-20  3.81E-20  1.08E-20  3.99E-21  1.45E-21  3.71E-22  1.32E-22
             4.68E-23  1.18E-23  4.19E-24  1.48E-24  3.75E-25  1.33E-25  4.69E-26  1.19E-26  4.20E-27
    46       8.81E-19  4.91E-19  1.95E-19  8.67E-20  3.56E-20  1.00E-20  3.70E-21  1.34E-21  3.44E-22  1.22E-22
             4.33E-23  1.10E-23  3.88E-24  1.37E-24  3.48E-25  1.23E-25  4.35E-26  1.10E-26  3.89E-27
    47       9.82E-19  5.46E-19  2.16E-19  9.56E-20  3.92E-20  1.11E-20  4.08E-21  1.48E-21  3.79E-22  1.35E-22
             4.77E-23  1.21E-23  4.28E-24  1.51E-24  3.83E-25  1.35E-25  4.79E-26  1.21E-26  4.28E-27
    48       8.69E-19  4.79E-19  1.87E-19  8.20E-20  3.33E-20  9.34E-21  3.43E-21  1.24E-21  3.18E-22  1.13E-22
             4.00E-23  1.01E-23  3.58E-24  1.27E-24  3.21E-25  1.13E-25  4.01E-26  1.01E-26  3.59E-27
    49       8.91E-19  4.89E-19  1.89E-19  8.27E-20  3.35E-20  9.37E-21  3.44E-21  1.24E-21  3.18E-22  1.13E-22
             4.01E-23  1.01E-23  3.59E-24  1.27E-24  3.21E-25  1.14E-25  4.02E-26  1.02E-26  3.59E-27
    50       8.63E-19  4.70E-19  1.81E-19  7.88E-20  3.18E-20  8.87E-21  3.25E-21  1.17E-21  3.01E-22  1.07E-22
             3.78E-23  9.58E-24  3.39E-24  1.20E-24  3.03E-25  1.07E-25  3.79E-26  9.59E-27  3.39E-27
    51       8.40E-19  4.55E-19  1.74E-19  7.52E-20  3.02E-20  8.40E-21  3.08E-21  1.11E-21  2.84E-22  1.01E-22
             3.57E-23  9.04E-24  3.20E-24  1.13E-24  2.86E-25  1.01E-25  3.58E-26  9.05E-27  3.20E-27
    52       8.01E-19  4.32E-19  1.64E-19  7.06E-20  2.83E-20  7.83E-21  2.87E-21  1.03E-21  2.64E-22  9.37E-23
             3.32E-23  8.41E-24  2.97E-24  1.05E-24  2.66E-25  9.41E-26  3.33E-26  8.42E-27  2.98E-27
    53       7.83E-19  4.20E-19  1.58E-19  6.79E-20  2.71E-20  7.49E-21  2.74E-21  9.85E-22  2.52E-22  8.95E-23
             3.17E-23  8.03E-24  2.84E-24  1.00E-24  2.54E-25  8.98E-26  3.18E-26  8.04E-27  2.84E-27
    54       7.06E-19  3.77E-19  1.41E-19  6.02E-20  2.40E-20  6.60E-21  2.41E-21  8.67E-22  2.22E-22  7.87E-23
             2.79E-23  7.06E-24  2.50E-24  8.83E-25  2.23E-25  7.90E-26  2.79E-26  7.07E-27  2.50E-27
    55       7.71E-19  4.10E-19  1.52E-19  6.50E-20  2.58E-20  7.11E-21  2.59E-21  9.32E-22  2.38E-22  8.46E-23
             3.00E-23  7.59E-24  2.68E-24  9.49E-25  2.40E-25  8.49E-26  3.00E-26  7.60E-27  2.69E-27
    56       6.73E-19  3.56E-19  1.31E-19  5.56E-20  2.20E-20  6.04E-21  2.20E-21  7.90E-22  2.02E-22  7.16E-23
             2.54E-23  6.42E-24  2.27E-24  8.04E-25  2.03E-25  7.19E-26  2.54E-26  6.43E-27  2.27E-27
    57       3.74E-19  1.94E-19  7.03E-20  2.95E-20  1.16E-20  3.16E-21  1.15E-21  4.12E-22  1.05E-22  3.73E-23
             1.32E-23  3.35E-24  1.18E-24  4.18E-25  1.06E-25  3.74E-26  1.32E-26  3.35E-27  1.18E-27
    58       2.58E-19  1.30E-19  4.56E-20  1.87E-20  7.24E-21  1.95E-21  7.06E-22  2.53E-22  6.44E-23  2.28E-23
             8.09E-24  2.05E-24  7.24E-25  2.56E-25  6.48E-26  2.29E-26  8.10E-27  2.05E-27  7.24E-28
    59       2.06E-19  1.02E-19  3.45E-20  1.39E-20  5.33E-21  1.42E-21  5.13E-22  1.83E-22  4.67E-23  1.65E-23
             5.85E-24  1.48E-24  5.24E-25  1.85E-25  4.69E-26  1.66E-26  5.86E-27  1.48E-27  5.24E-28
    60       5.18E-19  2.49E-19  8.22E-20  3.28E-20  1.24E-20  3.30E-21  1.19E-21  4.24E-22  1.08E-22  3.83E-23
             1.35E-23  3.43E-24  1.21E-24  4.29E-25  1.08E-25  3.83E-26  1.36E-26  3.43E-27  1.21E-27
    61       1.32E-19  6.16E-20  1.97E-20  7.69E-21  2.88E-21  7.59E-22  2.72E-22  9.69E-23  2.46E-23  8.72E-24
             3.09E-24  7.81E-25  2.76E-25  9.77E-26  2.47E-26  8.74E-27  3.09E-27  7.81E-28  2.76E-28
    62       2.17E-19  9.80E-20  3.03E-20  1.17E-20  4.34E-21  1.13E-21  4.06E-22  1.44E-22  3.66E-23  1.30E-23
             4.59E-24  1.16E-24  4.10E-25  1.45E-25  3.67E-26  1.30E-26  4.59E-27  1.16E-27  4.11E-28
    63       1.48E-19  6.42E-20  1.91E-20  7.22E-21  2.65E-21  6.87E-22  2.45E-22  8.69E-23  2.20E-23  7.80E-24
             2.76E-24  6.98E-25  2.47E-25  8.73E-26  2.21E-26  7.81E-27  2.76E-27  6.98E-28  2.47E-28
    64       6.74E-20  2.81E-20  8.06E-21  2.99E-21  1.09E-21  2.80E-22  9.96E-23  3.53E-23  8.96E-24  3.17E-24
             1.12E-24  2.84E-25  1.00E-25  3.54E-26  8.97E-27  3.17E-27  1.12E-27  2.84E-28  1.00E-28
    65       2.05E-18  8.31E-19  2.33E-19  8.55E-20  3.09E-20  7.92E-21  2.81E-21  9.97E-22  2.52E-22  8.93E-23
             3.16E-23  7.99E-24  2.83E-24  9.99E-25  2.53E-25  8.93E-26  3.16E-26  7.99E-27  2.83E-27
    66       2.95E-19  1.15E-19  3.13E-20  1.14E-20  4.07E-21  1.04E-21  3.68E-22  1.30E-22  3.30E-23  1.17E-23
             4.13E-24  1.04E-24  3.69E-25  1.31E-25  3.30E-26  1.17E-26  4.13E-27  1.04E-27  3.69E-28
    67       7.18E-19  2.75E-19  7.34E-20  2.65E-20  9.45E-21  2.41E-21  8.53E-22  3.02E-22  7.64E-23  2.70E-23
             9.56E-24  2.42E-24  8.55E-25  3.02E-25  7.65E-26  2.70E-26  9.56E-27  2.42E-27  8.55E-28
    68       3.19E-18  1.19E-18  3.12E-19  1.12E-19  3.97E-20  1.01E-20  3.57E-21  1.26E-21  3.20E-22  1.13E-22
             4.00E-23  1.01E-23  3.58E-24  1.26E-24  3.20E-25  1.13E-25  4.00E-26  1.01E-26  3.58E-27
    69       3.22E-18  1.19E-18  3.08E-19  1.10E-19  3.91E-20  9.91E-21  3.51E-21  1.24E-21  3.14E-22  1.11E-22
             3.92E-23  9.93E-24  3.51E-24  1.24E-24  3.14E-25  1.11E-25  3.92E-26  9.93E-27  3.51E-27
    70       1.59E-17  5.77E-18  1.48E-18  5.27E-19  1.87E-19  4.74E-20  1.68E-20  5.93E-21  1.50E-21  5.30E-22
             1.88E-22  4.74E-23  1.68E-23  5.93E-24  1.50E-24  5.30E-25  1.88E-25  4.74E-26  1.68E-26
    71       6.99E-19  2.52E-19  6.44E-20  2.29E-20  8.10E-21  2.05E-21  7.26E-22  2.57E-22  6.49E-23  2.30E-23
             8.12E-24  2.05E-24  7.26E-25  2.57E-25  6.49E-26  2.30E-26  8.12E-27  2.05E-27  7.26E-28
    72       3.01E-18  1.08E-18  2.73E-19  9.68E-20  3.43E-20  8.67E-21  3.07E-21  1.08E-21  2.74E-22  9.70E-23
             3.43E-23  8.68E-24  3.07E-24  1.08E-24  2.74E-25  9.70E-26  3.43E-26  8.68E-27  3.07E-27
    73       2.44E-17  8.67E-18  2.20E-18  7.79E-19  2.76E-19  6.98E-20  2.47E-20  8.72E-21  2.21E-21  7.80E-22
             2.76E-22  6.98E-23  2.47E-23  8.72E-24  2.21E-24  7.80E-25  2.76E-25  6.98E-26  2.47E-26
    74       8.18E-17  2.89E-17  7.33E-18  2.59E-18  9.16E-19  2.32E-19  8.20E-20  2.90E-20  7.33E-21  2.59E-21
             9.16E-22  2.32E-22  8.20E-23  2.90E-23  7.33E-24  2.59E-24  9.16E-25  2.32E-25  8.20E-26

                                                                                     --------------------------
                                                                                     PRTF= 4  LVLPRT= (4P  1.5)
   ILREP
   -----
     7       1.51E-21  1.06E-21  6.60E-22  4.54E-22  3.03E-22  1.62E-22  8.85E-23  4.49E-23  5.76E-23  1.32E-22
             2.49E-22  4.28E-22  5.60E-22  6.73E-22  7.46E-22  7.22E-22  6.42E-22  4.83E-22  3.36E-22
     8       9.54E-15  6.74E-15  4.25E-15  2.99E-15  2.10E-15  1.30E-15  8.84E-16  5.85E-16  3.13E-16  1.80E-16
             9.44E-17  3.52E-17  1.58E-17  7.96E-18  5.03E-18  4.17E-18  3.20E-18  1.80E-18  9.80E-19
     9       1.14E-15  8.05E-16  5.09E-16  3.60E-16  2.55E-16  1.62E-16  1.14E-16  8.04E-17  4.91E-17  3.26E-17
             2.09E-17  1.09E-17  6.23E-18  3.30E-18  1.25E-18  5.44E-19  2.23E-19  6.43E-20  2.42E-20
    10       2.01E-18  1.42E-18  8.87E-19  6.16E-19  4.21E-19  2.42E-19  1.50E-19  8.55E-20  3.51E-20  1.60E-20
             6.68E-21  1.93E-21  7.19E-22  2.62E-22  6.77E-23  2.41E-23  8.57E-24  2.17E-24  7.69E-25
    11       3.84E-22  2.70E-22  1.68E-22  1.16E-22  7.79E-23  4.28E-23  2.45E-23  1.24E-23  4.85E-24  4.17E-24
             5.20E-24  6.41E-24  6.97E-24  7.42E-24  7.61E-24  7.18E-24  6.30E-24  4.70E-24  3.26E-24
    12       1.21E-15  8.55E-16  5.38E-16  3.77E-16  2.62E-16  1.58E-16  1.04E-16  6.47E-17  3.11E-17  1.61E-17
             7.66E-18  2.54E-18  1.05E-18  4.49E-19  2.04E-19  1.43E-19  1.01E-19  5.47E-20  2.93E-20
    13       9.49E-17  6.71E-17  4.26E-17  3.02E-17  2.16E-17  1.39E-17  1.00E-17  7.19E-18  4.41E-18  2.88E-18
             1.78E-18  8.76E-19  4.83E-19  2.48E-19  9.16E-20  3.96E-20  1.61E-20  4.63E-21  1.74E-21
    14       2.57E-18  1.81E-18  1.13E-18  7.78E-19  5.25E-19  2.93E-19  1.75E-19  9.53E-20  3.67E-20  1.60E-20
             6.46E-21  1.81E-21  6.65E-22  2.41E-22  6.18E-23  2.20E-23  7.79E-24  1.97E-24  6.98E-25
    16       1.79E-22  1.26E-22  7.81E-23  5.35E-23  3.56E-23  1.90E-23  1.06E-23  5.27E-24  1.81E-24  9.28E-25
             6.65E-25  5.57E-25  5.21E-25  5.11E-25  4.99E-25  4.65E-25  4.06E-25  3.02E-25  2.09E-25
    17       3.71E-16  2.61E-16  1.64E-16  1.14E-16  7.82E-17  4.55E-17  2.86E-17  1.68E-17  7.29E-18  3.49E-18
             1.54E-18  4.72E-19  1.84E-19  7.30E-20  2.66E-20  1.56E-20  1.00E-20  5.11E-21  2.70E-21
    18       1.70E-17  1.20E-17  7.64E-18  5.44E-18  3.91E-18  2.56E-18  1.88E-18  1.36E-18  8.35E-19  5.34E-19
             3.20E-19  1.50E-19  8.05E-20  4.06E-20  1.47E-20  6.31E-21  2.56E-21  7.33E-22  2.75E-22
    19       2.00E-18  1.41E-18  8.72E-19  5.96E-19  3.96E-19  2.14E-19  1.23E-19  6.41E-20  2.33E-20  9.80E-21
             3.87E-21  1.06E-21  3.86E-22  1.39E-22  3.55E-23  1.26E-23  4.46E-24  1.13E-24  4.00E-25
    22       1.05E-22  7.36E-23  4.54E-23  3.08E-23  2.01E-23  1.04E-23  5.63E-24  2.70E-24  8.78E-25  3.77E-25
             1.91E-25  1.04E-25  8.02E-26  7.08E-26  6.57E-26  6.04E-26  5.23E-26  3.88E-26  2.69E-26
    23       2.47E-16  1.74E-16  1.08E-16  7.48E-17  5.05E-17  2.83E-17  1.70E-17  9.43E-18  3.75E-18  1.69E-18
             7.06E-19  2.06E-19  7.78E-20  2.95E-20  9.37E-21  4.76E-21  2.71E-21  1.28E-21  6.55E-22
    24       9.07E-18  6.39E-18  4.01E-18  2.80E-18  1.95E-18  1.21E-18  8.47E-19  5.91E-19  3.45E-19  2.13E-19
             1.23E-19  5.56E-20  2.90E-20  1.44E-20  5.14E-21  2.19E-21  8.86E-22  2.52E-22  9.45E-23
    25       1.48E-18  1.04E-18  6.37E-19  4.32E-19  2.82E-19  1.47E-19  8.14E-20  4.08E-20  1.41E-20  5.78E-21
             2.23E-21  6.02E-22  2.18E-22  7.80E-23  1.99E-23  7.06E-24  2.50E-24  6.33E-25  2.24E-25
    29       7.07E-23  4.94E-23  3.03E-23  2.03E-23  1.30E-23  6.48E-24  3.39E-24  1.57E-24  4.93E-25  1.97E-25
             8.36E-26  3.29E-26  2.03E-26  1.55E-26  1.31E-26  1.17E-26  1.01E-26  7.48E-27  5.20E-27
    30       1.29E-16  9.07E-17  5.62E-17  3.84E-17  2.55E-17  1.37E-17  7.90E-18  4.15E-18  1.54E-18  6.61E-19
             2.66E-19  7.49E-20  2.78E-20  1.03E-20  3.00E-21  1.36E-21  6.92E-22  2.97E-22  1.47E-22
    31       2.09E-17  1.46E-17  8.93E-18  6.01E-18  3.92E-18  2.12E-18  1.30E-18  8.01E-19  4.12E-19  2.37E-19
             1.30E-19  5.58E-20  2.84E-20  1.38E-20  4.86E-21  2.06E-21  8.29E-22  2.36E-22  8.81E-23
    32       1.08E-18  7.52E-19  4.59E-19  3.08E-19  1.98E-19  9.92E-20  5.30E-20  2.56E-20  8.53E-21  3.41E-21
             1.30E-21  3.46E-22  1.25E-22  4.45E-23  1.13E-23  4.02E-24  1.42E-24  3.60E-25  1.27E-25
    37       5.13E-23  3.57E-23  2.17E-23  1.44E-23  9.04E-24  4.32E-24  2.18E-24  9.86E-25  3.01E-25  1.16E-25
             4.56E-26  1.47E-26  7.43E-27  4.72E-27  3.51E-27  3.05E-27  2.59E-27  1.90E-27  1.31E-27
    38       7.11E-17  4.98E-17  3.06E-17  2.07E-17  1.35E-17  6.96E-18  3.85E-18  1.93E-18  6.77E-19  2.81E-19
             1.10E-19  3.02E-20  1.11E-20  4.03E-21  1.12E-21  4.68E-22  2.17E-22  8.44E-23  4.01E-23
    39       2.63E-17  1.82E-17  1.09E-17  7.14E-18  4.43E-18  2.14E-18  1.16E-18  6.14E-19  2.64E-19  1.38E-19
             7.02E-20  2.80E-20  1.37E-20  6.50E-21  2.24E-21  9.41E-22  3.77E-22  1.07E-22  3.98E-23
    40       8.10E-19  5.64E-19  3.42E-19  2.26E-19  1.43E-19  6.91E-20  3.58E-20  1.68E-20  5.39E-21  2.12E-21
             7.97E-22  2.10E-22  7.56E-23  2.69E-23  6.85E-24  2.43E-24  8.59E-25  2.17E-25  7.69E-26
    46       3.75E-23  2.60E-23  1.57E-23  1.02E-23  6.31E-24  2.90E-24  1.42E-24  6.27E-25  1.87E-25  7.09E-26
             2.68E-26  7.80E-27  3.42E-27  1.83E-27  1.15E-27  9.33E-28  7.70E-28  5.57E-28  3.83E-28
    47       4.43E-17  3.09E-17  1.88E-17  1.26E-17  8.02E-18  3.99E-18  2.12E-18  1.03E-18  3.43E-19  1.38E-19
             5.32E-20  1.43E-20  5.20E-21  1.88E-21  5.06E-22  2.01E-22  8.63E-23  3.06E-23  1.38E-23
    48       1.96E-17  1.35E-17  8.00E-18  5.12E-18  3.08E-18  1.38E-18  6.90E-19  3.29E-19  1.21E-19  5.67E-20
             2.65E-20  9.68E-21  4.51E-21  2.07E-21  6.93E-22  2.88E-22  1.14E-22  3.21E-23  1.20E-23
    49       6.27E-19  4.35E-19  2.61E-19  1.71E-19  1.06E-19  4.94E-20  2.48E-20  1.13E-20  3.54E-21  1.37E-21
             5.11E-22  1.34E-22  4.80E-23  1.71E-23  4.34E-24  1.54E-24  5.44E-25  1.38E-25  4.87E-26

   INREP
   -----
     4       1.07E-14  7.55E-15  4.76E-15  3.35E-15  2.36E-15  1.46E-15  9.99E-16  6.65E-16  3.62E-16  2.12E-16
             1.15E-16  4.61E-17  2.21E-17  1.12E-17  6.21E-18  4.66E-18  3.40E-18  1.86E-18  1.01E-18
     5       1.31E-15  9.24E-16  5.81E-16  4.08E-16  2.84E-16  1.72E-16  1.14E-16  7.20E-17  3.55E-17  1.90E-17
             9.44E-18  3.42E-18  1.53E-18  6.97E-19  2.92E-19  1.79E-19  1.16E-19  5.88E-20  3.13E-20
     6       3.90E-16  2.75E-16  1.72E-16  1.20E-16  8.25E-17  4.83E-17  3.06E-17  1.82E-17  8.15E-18  4.03E-18
             1.86E-18  6.22E-19  2.65E-19  1.13E-19  4.10E-20  2.16E-20  1.24E-20  5.79E-21  2.98E-21
     7       2.58E-16  1.81E-16  1.13E-16  7.80E-17  5.27E-17  2.97E-17  1.80E-17  1.01E-17  4.11E-18  1.91E-18
             8.31E-19  2.61E-19  1.07E-19  4.38E-20  1.44E-20  6.85E-21  3.54E-21  1.51E-21  7.50E-22
     8       1.51E-16  1.06E-16  6.56E-17  4.47E-17  2.96E-17  1.59E-17  9.26E-18  4.98E-18  1.96E-18  9.01E-19
             3.97E-19  1.30E-19  5.60E-20  2.40E-20  7.82E-21  3.39E-21  1.50E-21  5.27E-22  2.35E-22
     9       9.82E-17  6.86E-17  4.19E-17  2.80E-17  1.80E-17  9.17E-18  5.04E-18  2.57E-18  9.48E-19  4.20E-19
             1.81E-19  5.81E-20  2.47E-20  1.05E-20  3.35E-21  1.40E-21  5.89E-22  1.89E-22  7.97E-23
    10       6.45E-17  4.49E-17  2.71E-17  1.79E-17  1.12E-17  5.42E-18  2.84E-18  1.37E-18  4.68E-19  1.96E-19
             8.00E-20  2.41E-20  9.72E-21  3.95E-21  1.20E-21  4.87E-22  1.99E-22  6.23E-23  2.58E-23
    11       4.74E-17  3.28E-17  1.96E-17  1.27E-17  7.80E-18  3.61E-18  1.82E-18  8.38E-19  2.72E-19  1.10E-19
             4.31E-20  1.23E-20  4.80E-21  1.88E-21  5.46E-22  2.15E-22  8.56E-23  2.58E-23  1.05E-23
    12       3.73E-17  2.57E-17  1.52E-17  9.71E-18  5.81E-18  2.58E-18  1.25E-18  5.59E-19  1.74E-19  6.84E-20
             2.62E-20  7.26E-21  2.75E-21  1.05E-21  2.94E-22  1.13E-22  4.39E-23  1.28E-23  5.06E-24
    13       3.03E-17  2.08E-17  1.21E-17  7.62E-18  4.46E-18  1.91E-18  9.01E-19  3.91E-19  1.18E-19  4.54E-20
             1.71E-20  4.63E-21  1.72E-21  6.43E-22  1.75E-22  6.60E-23  2.51E-23  7.09E-24  2.75E-24
    14       2.51E-17  1.72E-17  9.90E-18  6.13E-18  3.51E-18  1.45E-18  6.68E-19  2.83E-19  8.34E-20  3.16E-20
             1.18E-20  3.13E-21  1.15E-21  4.23E-22  1.13E-22  4.20E-23  1.57E-23  4.32E-24  1.64E-24
    15       2.12E-17  1.44E-17  8.19E-18  4.98E-18  2.79E-18  1.12E-18  5.03E-19  2.09E-19  6.02E-20  2.26E-20
             8.31E-21  2.19E-21  7.96E-22  2.90E-22  7.66E-23  2.81E-23  1.03E-23  2.79E-24  1.04E-24
    16       1.67E-17  1.13E-17  6.39E-18  3.85E-18  2.12E-18  8.30E-19  3.67E-19  1.51E-19  4.29E-20  1.60E-20
             5.84E-21  1.53E-21  5.52E-22  2.00E-22  5.22E-23  1.89E-23  6.91E-24  1.84E-24  6.81E-25
    17       1.43E-17  9.64E-18  5.38E-18  3.20E-18  1.74E-18  6.64E-19  2.89E-19  1.17E-19  3.28E-20  1.21E-20
             4.41E-21  1.15E-21  4.12E-22  1.48E-22  3.84E-23  1.39E-23  5.03E-24  1.32E-24  4.83E-25
    18       1.25E-17  8.34E-18  4.58E-18  2.68E-18  1.43E-18  5.36E-19  2.29E-19  9.18E-20  2.55E-20  9.37E-21
             3.39E-21  8.77E-22  3.14E-22  1.13E-22  2.91E-23  1.04E-23  3.76E-24  9.81E-25  3.55E-25
    19       1.11E-17  7.36E-18  3.98E-18  2.29E-18  1.20E-18  4.39E-19  1.86E-19  7.34E-20  2.02E-20  7.39E-21
             2.67E-21  6.88E-22  2.46E-22  8.79E-23  2.26E-23  8.08E-24  2.90E-24  7.50E-25  2.70E-25
    20       9.92E-18  6.55E-18  3.49E-18  1.98E-18  1.02E-18  3.65E-19  1.52E-19  5.96E-20  1.63E-20  5.93E-21
             2.13E-21  5.48E-22  1.96E-22  6.98E-23  1.79E-23  6.38E-24  2.28E-24  5.87E-25  2.11E-25
    21       8.92E-18  5.86E-18  3.07E-18  1.72E-18  8.69E-19  3.05E-19  1.26E-19  4.89E-20  1.32E-20  4.81E-21
             1.73E-21  4.43E-22  1.58E-22  5.62E-23  1.43E-23  5.11E-24  1.82E-24  4.68E-25  1.67E-25
    22       8.17E-18  5.33E-18  2.76E-18  1.52E-18  7.57E-19  2.61E-19  1.06E-19  4.11E-20  1.11E-20  4.00E-21
             1.44E-21  3.67E-22  1.31E-22  4.65E-23  1.18E-23  4.21E-24  1.50E-24  3.84E-25  1.37E-25
    23       7.32E-18  4.74E-18  2.42E-18  1.32E-18  6.46E-19  2.19E-19  8.83E-20  3.38E-20  9.06E-21  3.27E-21
             1.17E-21  2.99E-22  1.06E-22  3.78E-23  9.62E-24  3.42E-24  1.22E-24  3.10E-25  1.11E-25
    24       6.62E-18  4.26E-18  2.15E-18  1.15E-18  5.59E-19  1.86E-19  7.45E-20  2.84E-20  7.56E-21  2.72E-21
             9.74E-22  2.49E-22  8.83E-23  3.13E-23  7.97E-24  2.83E-24  1.00E-24  2.56E-25  9.10E-26
    25       5.96E-18  3.81E-18  1.90E-18  1.01E-18  4.81E-19  1.58E-19  6.28E-20  2.38E-20  6.31E-21  2.27E-21
             8.11E-22  2.07E-22  7.33E-23  2.60E-23  6.61E-24  2.34E-24  8.32E-25  2.12E-25  7.52E-26
    26       5.56E-18  3.54E-18  1.74E-18  9.11E-19  4.31E-19  1.40E-19  5.52E-20  2.08E-20  5.50E-21  1.98E-21
             7.05E-22  1.80E-22  6.37E-23  2.26E-23  5.73E-24  2.03E-24  7.21E-25  1.83E-25  6.51E-26
    27       5.09E-18  3.22E-18  1.56E-18  8.10E-19  3.80E-19  1.22E-19  4.77E-20  1.79E-20  4.72E-21  1.70E-21
             6.04E-22  1.54E-22  5.45E-23  1.93E-23  4.90E-24  1.74E-24  6.16E-25  1.56E-25  5.55E-26
    28       4.62E-18  2.90E-18  1.39E-18  7.15E-19  3.32E-19  1.05E-19  4.10E-20  1.53E-20  4.03E-21  1.45E-21
             5.15E-22  1.31E-22  4.65E-23  1.65E-23  4.17E-24  1.48E-24  5.24E-25  1.33E-25  4.71E-26
    29       4.24E-18  2.65E-18  1.26E-18  6.38E-19  2.93E-19  9.21E-20  3.57E-20  1.33E-20  3.49E-21  1.25E-21
             4.45E-22  1.13E-22  4.01E-23  1.42E-23  3.60E-24  1.28E-24  4.52E-25  1.15E-25  4.06E-26
    30       3.92E-18  2.43E-18  1.14E-18  5.73E-19  2.61E-19  8.12E-20  3.13E-20  1.17E-20  3.05E-21  1.09E-21
             3.88E-22  9.87E-23  3.50E-23  1.24E-23  3.14E-24  1.11E-24  3.93E-25  9.97E-26  3.53E-26
    31       3.62E-18  2.23E-18  1.04E-18  5.17E-19  2.33E-19  7.20E-20  2.77E-20  1.03E-20  2.68E-21  9.57E-22
             3.41E-22  8.65E-23  3.06E-23  1.08E-23  2.75E-24  9.73E-25  3.44E-25  8.73E-26  3.09E-26
    32       3.31E-18  2.03E-18  9.31E-19  4.60E-19  2.06E-19  6.30E-20  2.41E-20  8.92E-21  2.33E-21  8.31E-22
             2.95E-22  7.50E-23  2.66E-23  9.41E-24  2.38E-24  8.43E-25  2.98E-25  7.56E-26  2.68E-26
    33       3.04E-18  1.85E-18  8.41E-19  4.12E-19  1.83E-19  5.55E-20  2.12E-20  7.81E-21  2.03E-21  7.26E-22
             2.58E-22  6.55E-23  2.32E-23  8.21E-24  2.08E-24  7.36E-25  2.60E-25  6.60E-26  2.34E-26
    34       2.85E-18  1.72E-18  7.73E-19  3.75E-19  1.65E-19  4.98E-20  1.89E-20  6.97E-21  1.81E-21  6.46E-22
             2.30E-22  5.83E-23  2.06E-23  7.31E-24  1.85E-24  6.55E-25  2.32E-25  5.87E-26  2.08E-26
    35       2.62E-18  1.57E-18  6.98E-19  3.36E-19  1.47E-19  4.41E-20  1.67E-20  6.14E-21  1.59E-21  5.68E-22
             2.02E-22  5.12E-23  1.81E-23  6.41E-24  1.62E-24  5.75E-25  2.03E-25  5.15E-26  1.82E-26
    36       2.46E-18  1.47E-18  6.46E-19  3.08E-19  1.34E-19  3.99E-20  1.51E-20  5.53E-21  1.43E-21  5.11E-22
             1.81E-22  4.60E-23  1.63E-23  5.77E-24  1.46E-24  5.17E-25  1.83E-25  4.63E-26  1.64E-26
    37       2.24E-18  1.33E-18  5.77E-19  2.73E-19  1.18E-19  3.49E-20  1.31E-20  4.81E-21  1.24E-21  4.43E-22
             1.57E-22  3.99E-23  1.41E-23  5.00E-24  1.27E-24  4.48E-25  1.58E-25  4.01E-26  1.42E-26
    38       2.13E-18  1.26E-18  5.40E-19  2.54E-19  1.09E-19  3.21E-20  1.20E-20  4.40E-21  1.14E-21  4.05E-22
             1.44E-22  3.65E-23  1.29E-23  4.57E-24  1.16E-24  4.09E-25  1.45E-25  3.66E-26  1.30E-26
