SEQ='SI'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 114452481.1   NPRNTI= 5   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-28  2.47E-22  1.95E-19  6.91E-18  1.96E-17
             2.32E-17  1.28E-17  5.94E-18  2.40E-18  6.60E-19  2.40E-19  8.60E-20  2.19E-20  7.77E-21
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.94E-28  3.28E-22  2.57E-19  7.96E-18  1.71E-17
             1.63E-17  7.76E-18  3.40E-18  1.34E-18  3.63E-19  1.31E-19  4.69E-20  1.19E-20  4.23E-21
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.97E-32  2.01E-25  3.11E-21  1.49E-18  7.80E-18
             1.16E-17  7.25E-18  3.49E-18  1.44E-18  4.01E-19  1.46E-19  5.25E-20  1.34E-20  4.76E-21
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-31  7.21E-25  1.59E-21  4.72E-19  2.43E-18
             3.58E-18  2.20E-18  1.05E-18  4.33E-19  1.20E-19  4.38E-20  1.57E-20  4.02E-21  1.42E-21
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.21E-30  2.20E-23  3.58E-20  6.14E-18  2.66E-17
             3.39E-17  1.87E-17  8.58E-18  3.46E-18  9.46E-19  3.43E-19  1.23E-19  3.14E-20  1.11E-20
   126       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.57E-30  4.03E-23  5.69E-20  6.18E-18  2.52E-17
             3.23E-17  1.80E-17  8.32E-18  3.36E-18  9.22E-19  3.35E-19  1.20E-19  3.06E-20  1.09E-20
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-30  6.51E-24  1.99E-20  7.97E-18  3.82E-17
             5.01E-17  2.79E-17  1.29E-17  5.19E-18  1.42E-18  5.16E-19  1.85E-19  4.71E-20  1.67E-20
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.72E-30  2.83E-23  3.66E-20  2.43E-18  8.88E-18
             1.15E-17  6.58E-18  3.08E-18  1.25E-18  3.45E-19  1.25E-19  4.50E-20  1.15E-20  4.07E-21
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.69E-30  1.14E-23  2.59E-20  8.12E-18  3.86E-17
             5.08E-17  2.84E-17  1.31E-17  5.29E-18  1.45E-18  5.26E-19  1.88E-19  4.81E-20  1.70E-20
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.86E-30  7.95E-24  2.16E-20  7.87E-18  3.75E-17
             4.93E-17  2.75E-17  1.27E-17  5.12E-18  1.40E-18  5.09E-19  1.82E-19  4.65E-20  1.65E-20
   131       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.67E-30  3.65E-23  5.32E-20  6.93E-18  2.94E-17
             3.78E-17  2.10E-17  9.66E-18  3.90E-18  1.07E-18  3.88E-19  1.39E-19  3.54E-20  1.26E-20
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.09E-30  2.14E-23  3.44E-20  5.94E-18  2.64E-17
             3.43E-17  1.91E-17  8.79E-18  3.55E-18  9.72E-19  3.53E-19  1.26E-19  3.22E-20  1.14E-20
   133       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-30  4.51E-24  7.62E-21  1.65E-18  8.30E-18
             1.16E-17  6.80E-18  3.19E-18  1.30E-18  3.58E-19  1.30E-19  4.67E-20  1.19E-20  4.22E-21
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-31  5.97E-25  3.06E-21  1.65E-18  8.19E-18
             1.09E-17  6.10E-18  2.81E-18  1.14E-18  3.11E-19  1.13E-19  4.05E-20  1.03E-20  3.66E-21
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.80E-32  2.69E-25  1.84E-21  1.16E-18  6.13E-18
             8.48E-18  4.89E-18  2.28E-18  9.24E-19  2.54E-19  9.23E-20  3.31E-20  8.44E-21  2.99E-21
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-32  2.16E-25  1.78E-21  1.20E-18  6.43E-18
             8.96E-18  5.19E-18  2.42E-18  9.84E-19  2.71E-19  9.84E-20  3.53E-20  9.00E-21  3.19E-21
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.63E-33  8.43E-26  6.94E-22  4.42E-19  2.37E-18
             3.33E-18  1.95E-18  9.16E-19  3.73E-19  1.03E-19  3.74E-20  1.34E-20  3.42E-21  1.21E-21
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-32  1.61E-25  7.18E-22  3.60E-19  1.90E-18
             2.64E-18  1.53E-18  7.17E-19  2.91E-19  8.02E-20  2.92E-20  1.05E-20  2.67E-21  9.46E-22
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.25E-32  4.02E-25  1.07E-21  3.10E-19  1.59E-18
             2.25E-18  1.34E-18  6.29E-19  2.57E-19  7.09E-20  2.58E-20  9.26E-21  2.36E-21  8.38E-22
   140       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.14E-32  2.04E-25  6.92E-22  2.76E-19  1.42E-18
             1.97E-18  1.14E-18  5.31E-19  2.16E-19  5.94E-20  2.16E-20  7.74E-21  1.98E-21  7.00E-22
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.05E-34  6.04E-27  1.67E-22  1.04E-19  5.65E-19
             8.42E-19  5.24E-19  2.52E-19  1.04E-19  2.88E-20  1.05E-20  3.78E-21  9.65E-22  3.42E-22
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.72E-32  1.64E-25  4.83E-22  1.58E-19  8.19E-19
             1.15E-18  6.79E-19  3.19E-19  1.30E-19  3.59E-20  1.31E-20  4.69E-21  1.20E-21  4.24E-22
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-32  1.48E-25  7.13E-22  3.88E-19  2.05E-18
             2.85E-18  1.65E-18  7.68E-19  3.12E-19  8.57E-20  3.12E-20  1.12E-20  2.85E-21  1.01E-21
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-32  1.58E-25  8.63E-22  5.01E-19  2.69E-18
             3.77E-18  2.20E-18  1.03E-18  4.19E-19  1.15E-19  4.19E-20  1.50E-20  3.84E-21  1.36E-21
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.60E-33  6.25E-26  1.89E-22  6.81E-20  3.59E-19
             5.06E-19  2.98E-19  1.40E-19  5.71E-20  1.57E-20  5.73E-21  2.05E-21  5.24E-22  1.86E-22
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-32  9.90E-26  5.71E-22  3.44E-19  1.86E-18
             2.61E-18  1.52E-18  7.14E-19  2.90E-19  8.00E-20  2.91E-20  1.04E-20  2.66E-21  9.43E-22
   147       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.60E-30  5.08E-23  1.22E-19  1.31E-17  5.35E-17
             6.90E-17  3.86E-17  1.78E-17  7.21E-18  1.98E-18  7.18E-19  2.57E-19  6.57E-20  2.33E-20
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.77E-30  8.12E-23  1.92E-19  1.85E-17  7.19E-17
             9.11E-17  5.06E-17  2.33E-17  9.41E-18  2.58E-18  9.36E-19  3.35E-19  8.55E-20  3.03E-20
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.62E-30  9.32E-23  2.15E-19  1.66E-17  5.88E-17
             7.33E-17  4.08E-17  1.89E-17  7.63E-18  2.09E-18  7.61E-19  2.73E-19  6.96E-20  2.47E-20
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.45E-30  6.26E-23  1.51E-19  1.71E-17  7.05E-17
             9.12E-17  5.11E-17  2.36E-17  9.54E-18  2.61E-18  9.50E-19  3.40E-19  8.68E-20  3.08E-20
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.88E-34  1.56E-26  7.54E-22  7.20E-19  4.13E-18
             5.93E-18  3.49E-18  1.64E-18  6.67E-19  1.84E-19  6.68E-20  2.40E-20  6.11E-21  2.17E-21
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.04E-33  7.31E-26  1.66E-21  1.41E-18  7.88E-18
             1.12E-17  6.55E-18  3.06E-18  1.25E-18  3.43E-19  1.25E-19  4.47E-20  1.14E-20  4.04E-21
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.83E-33  5.00E-26  9.10E-22  7.85E-19  4.53E-18
             6.56E-18  3.89E-18  1.83E-18  7.45E-19  2.05E-19  7.47E-20  2.68E-20  6.84E-21  2.42E-21
   154       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.69E-34  1.21E-26  7.88E-22  8.51E-19  5.31E-18
             8.06E-18  4.92E-18  2.34E-18  9.58E-19  2.65E-19  9.65E-20  3.46E-20  8.84E-21  3.13E-21
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.47E-30  4.89E-23  1.12E-19  7.55E-18  2.35E-17
             2.73E-17  1.46E-17  6.64E-18  2.67E-18  7.30E-19  2.65E-19  9.48E-20  2.42E-20  8.57E-21
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-29  1.57E-22  3.53E-19  1.93E-17  4.91E-17
             5.17E-17  2.63E-17  1.18E-17  4.73E-18  1.29E-18  4.67E-19  1.67E-19  4.26E-20  1.51E-20
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.67E-30  5.17E-23  1.16E-19  6.69E-18  1.87E-17
             2.13E-17  1.14E-17  5.23E-18  2.11E-18  5.78E-19  2.10E-19  7.52E-20  1.92E-20  6.79E-21
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.27E-34  3.31E-27  2.80E-22  2.44E-19  1.34E-18
             1.88E-18  1.09E-18  5.09E-19  2.07E-19  5.68E-20  2.07E-20  7.41E-21  1.89E-21  6.70E-22
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.52E-35  2.55E-27  4.41E-22  4.34E-19  2.45E-18
             3.48E-18  2.03E-18  9.51E-19  3.87E-19  1.06E-19  3.87E-20  1.39E-20  3.54E-21  1.25E-21
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.64E-35  1.84E-27  1.28E-22  1.12E-19  6.21E-19
             8.82E-19  5.17E-19  2.42E-19  9.85E-20  2.71E-20  9.86E-21  3.53E-21  9.02E-22  3.20E-22
   161       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-34  3.63E-27  2.35E-22  2.04E-19  1.13E-18
             1.60E-18  9.34E-19  4.37E-19  1.78E-19  4.89E-20  1.78E-20  6.38E-21  1.63E-21  5.77E-22
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.40E-30  7.59E-23  1.72E-19  1.05E-17  3.03E-17
             3.39E-17  1.78E-17  8.07E-18  3.24E-18  8.83E-19  3.20E-19  1.15E-19  2.92E-20  1.04E-20
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.58E-30  6.45E-23  1.47E-19  9.85E-18  3.07E-17
             3.58E-17  1.92E-17  8.75E-18  3.52E-18  9.63E-19  3.49E-19  1.25E-19  3.19E-20  1.13E-20
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.37E-34  1.55E-26  2.61E-22  2.08E-19  1.26E-18
             1.93E-18  1.20E-18  5.77E-19  2.38E-19  6.60E-20  2.41E-20  8.64E-21  2.21E-21  7.83E-22
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-30  1.73E-23  3.99E-20  3.23E-18  1.17E-17
             1.48E-17  8.25E-18  3.81E-18  1.54E-18  4.24E-19  1.54E-19  5.51E-20  1.41E-20  4.99E-21
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.75E-33  9.72E-26  7.41E-22  5.23E-19  3.06E-18
             4.51E-18  2.70E-18  1.28E-18  5.22E-19  1.44E-19  5.24E-20  1.88E-20  4.80E-21  1.70E-21
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.95E-34  9.83E-27  4.96E-22  6.00E-19  4.03E-18
             6.38E-18  4.00E-18  1.92E-18  7.90E-19  2.19E-19  7.98E-20  2.87E-20  7.31E-21  2.59E-21
   168       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.06E-33  5.83E-26  9.82E-22  8.88E-19  6.11E-18
             1.02E-17  6.71E-18  3.27E-18  1.36E-18  3.80E-19  1.39E-19  4.99E-20  1.27E-20  4.52E-21
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.76E-34  1.23E-26  7.06E-22  6.81E-19  3.98E-18
             5.81E-18  3.45E-18  1.63E-18  6.63E-19  1.83E-19  6.65E-20  2.39E-20  6.09E-21  2.16E-21
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.18E-33  5.56E-26  7.96E-22  6.55E-19  3.80E-18
             5.54E-18  3.30E-18  1.55E-18  6.35E-19  1.75E-19  6.37E-20  2.28E-20  5.83E-21  2.07E-21
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.64E-34  1.36E-26  2.97E-22  2.99E-19  1.95E-18
             3.06E-18  1.92E-18  9.20E-19  3.79E-19  1.05E-19  3.83E-20  1.37E-20  3.51E-21  1.24E-21
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.97E-35  1.24E-27  1.58E-22  1.48E-19  8.28E-19
             1.17E-18  6.85E-19  3.20E-19  1.30E-19  3.58E-20  1.30E-20  4.67E-21  1.19E-21  4.22E-22
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-34  4.27E-27  2.79E-22  2.47E-19  1.37E-18
             1.92E-18  1.12E-18  5.21E-19  2.12E-19  5.82E-20  2.12E-20  7.59E-21  1.94E-21  6.86E-22
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.88E-34  5.56E-27  2.28E-22  3.03E-19  2.18E-18
             3.59E-18  2.31E-18  1.12E-18  4.62E-19  1.29E-19  4.69E-20  1.68E-20  4.30E-21  1.53E-21
   175       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-34  3.51E-27  2.60E-22  2.40E-19  1.34E-18
             1.90E-18  1.11E-18  5.18E-19  2.11E-19  5.80E-20  2.11E-20  7.55E-21  1.93E-21  6.83E-22
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.49E-35  1.19E-27  2.01E-22  1.81E-19  1.00E-18
             1.41E-18  8.19E-19  3.82E-19  1.55E-19  4.27E-20  1.55E-20  5.57E-21  1.42E-21  5.04E-22
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.78E-33  8.20E-26  9.13E-22  7.42E-19  4.37E-18
             6.42E-18  3.84E-18  1.81E-18  7.40E-19  2.04E-19  7.43E-20  2.66E-20  6.80E-21  2.41E-21
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-30  2.09E-23  4.77E-20  3.29E-18  1.25E-17
             1.74E-17  1.05E-17  5.02E-18  2.06E-18  5.71E-19  2.08E-19  7.47E-20  1.91E-20  6.76E-21
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.70E-34  6.47E-27  5.82E-22  6.11E-19  3.65E-18
             5.36E-18  3.20E-18  1.51E-18  6.17E-19  1.70E-19  6.19E-20  2.22E-20  5.67E-21  2.01E-21
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-34  3.96E-27  6.99E-23  5.66E-20  3.11E-19
             4.37E-19  2.53E-19  1.18E-19  4.80E-20  1.32E-20  4.80E-21  1.72E-21  4.39E-22  1.55E-22
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-34  2.38E-27  7.72E-23  6.92E-20  3.91E-19
             5.59E-19  3.28E-19  1.54E-19  6.26E-20  1.72E-20  6.27E-21  2.25E-21  5.74E-22  2.03E-22
   182       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-36  9.97E-28  2.91E-22  2.84E-19  1.60E-18
             2.26E-18  1.32E-18  6.15E-19  2.50E-19  6.87E-20  2.50E-20  8.96E-21  2.29E-21  8.10E-22
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.46E-35  2.32E-27  2.16E-22  2.20E-19  1.26E-18
             1.80E-18  1.06E-18  4.96E-19  2.02E-19  5.55E-20  2.02E-20  7.24E-21  1.85E-21  6.55E-22
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.87E-31  1.12E-23  2.59E-20  1.93E-18  6.58E-18
             8.04E-18  4.43E-18  2.04E-18  8.24E-19  2.26E-19  8.20E-20  2.94E-20  7.50E-21  2.66E-21
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.12E-33  7.30E-26  7.21E-22  5.48E-19  3.52E-18
             5.71E-18  3.73E-18  1.82E-18  7.58E-19  2.12E-19  7.73E-20  2.78E-20  7.10E-21  2.52E-21
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.61E-33  1.20E-25  4.73E-22  2.07E-19  1.46E-18
             2.54E-18  1.72E-18  8.48E-19  3.54E-19  9.91E-20  3.62E-20  1.30E-20  3.33E-21  1.18E-21
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.66E-50  6.03E-29  1.99E-21  6.85E-18  4.54E-16  1.10E-15
             1.05E-15  4.92E-16  2.14E-16  8.41E-17  2.27E-17  8.19E-18  2.93E-18  7.45E-19  2.64E-19
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.38E-51  4.12E-29  1.34E-21  4.57E-18  2.99E-16  7.16E-16
             6.80E-16  3.17E-16  1.38E-16  5.40E-17  1.45E-17  5.25E-18  1.88E-18  4.77E-19  1.69E-19
   189       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.03E-51  5.33E-29  1.78E-21  6.14E-18  4.01E-16  9.41E-16
             8.78E-16  4.02E-16  1.74E-16  6.78E-17  1.82E-17  6.58E-18  2.35E-18  5.98E-19  2.12E-19
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.46E-32  8.51E-25  5.28E-21  3.19E-18  1.81E-17
             2.59E-17  1.52E-17  7.12E-18  2.90E-18  7.97E-19  2.90E-19  1.04E-19  2.65E-20  9.40E-21
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.58E-32  8.78E-25  7.18E-21  5.03E-18  2.87E-17
             4.13E-17  2.43E-17  1.14E-17  4.64E-18  1.28E-18  4.65E-19  1.67E-19  4.25E-20  1.51E-20
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.34E-33  7.01E-26  4.09E-21  4.18E-18  2.44E-17
             3.53E-17  2.09E-17  9.78E-18  3.99E-18  1.10E-18  3.99E-19  1.43E-19  3.65E-20  1.30E-20
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.37E-32  2.03E-24  8.04E-21  2.50E-18  1.34E-17
             1.91E-17  1.13E-17  5.32E-18  2.17E-18  5.98E-19  2.18E-19  7.81E-20  1.99E-20  7.06E-21
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-32  6.37E-25  3.51E-21  1.86E-18  1.05E-17
             1.51E-17  8.95E-18  4.20E-18  1.71E-18  4.72E-19  1.72E-19  6.16E-20  1.57E-20  5.57E-21
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.00E-32  7.28E-25  3.77E-21  1.84E-18  1.04E-17
             1.50E-17  8.95E-18  4.21E-18  1.72E-18  4.74E-19  1.72E-19  6.19E-20  1.58E-20  5.60E-21
   196       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-32  4.25E-25  3.49E-21  2.48E-18  1.44E-17
             2.10E-17  1.25E-17  5.87E-18  2.39E-18  6.60E-19  2.40E-19  8.61E-20  2.20E-20  7.79E-21
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-31  3.64E-24  1.10E-20  1.02E-18  4.08E-18
             5.64E-18  3.39E-18  1.61E-18  6.63E-19  1.84E-19  6.69E-20  2.40E-20  6.13E-21  2.17E-21
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.13E-32  1.02E-24  3.41E-21  6.98E-19  4.02E-18
             6.24E-18  3.92E-18  1.88E-18  7.76E-19  2.15E-19  7.86E-20  2.82E-20  7.20E-21  2.55E-21
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.44E-33  2.10E-25  1.31E-21  8.63E-19  5.05E-18
             7.34E-18  4.35E-18  2.04E-18  8.32E-19  2.29E-19  8.34E-20  2.99E-20  7.63E-21  2.71E-21
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-34  5.42E-27  2.90E-22  3.43E-19  2.11E-18
             3.13E-18  1.89E-18  8.91E-19  3.64E-19  1.01E-19  3.66E-20  1.31E-20  3.35E-21  1.19E-21
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-34  8.62E-27  5.87E-22  7.05E-19  4.33E-18
             6.45E-18  3.89E-18  1.84E-18  7.52E-19  2.08E-19  7.56E-20  2.71E-20  6.92E-21  2.45E-21
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.92E-34  1.21E-26  3.96E-22  4.44E-19  2.72E-18
             4.05E-18  2.45E-18  1.16E-18  4.73E-19  1.31E-19  4.76E-20  1.71E-20  4.36E-21  1.55E-21
   203       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-34  6.82E-27  1.92E-22  2.07E-19  1.29E-18
             1.98E-18  1.23E-18  5.86E-19  2.41E-19  6.69E-20  2.44E-20  8.75E-21  2.23E-21  7.92E-22
   204       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.65E-34  1.08E-26  2.39E-22  2.46E-19  1.50E-18
             2.22E-18  1.34E-18  6.32E-19  2.58E-19  7.14E-20  2.60E-20  9.32E-21  2.38E-21  8.43E-22
   205       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.79E-34  1.11E-26  1.53E-22  1.42E-19  8.86E-19
             1.35E-18  8.37E-19  4.00E-19  1.65E-19  4.56E-20  1.66E-20  5.96E-21  1.52E-21  5.40E-22
   206       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-34  8.52E-27  1.87E-22  2.02E-19  1.25E-18
             1.87E-18  1.13E-18  5.35E-19  2.19E-19  6.05E-20  2.20E-20  7.90E-21  2.02E-21  7.15E-22
   207       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.61E-34  6.93E-27  2.98E-22  3.35E-19  2.05E-18
             3.06E-18  1.85E-18  8.76E-19  3.58E-19  9.90E-20  3.60E-20  1.29E-20  3.30E-21  1.17E-21
   208       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.31E-34  9.21E-27  1.20E-22  1.04E-19  6.38E-19
             9.64E-19  5.92E-19  2.82E-19  1.16E-19  3.21E-20  1.17E-20  4.19E-21  1.07E-21  3.80E-22
   209       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.71E-34  6.74E-27  5.83E-23  3.80E-20  2.54E-19
             4.37E-19  3.00E-19  1.49E-19  6.26E-20  1.76E-20  6.43E-21  2.31E-21  5.91E-22  2.10E-22
   210       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.58E-49  2.52E-30  2.31E-23  1.11E-19  1.68E-17  6.39E-17
             7.77E-17  4.18E-17  1.90E-17  7.64E-18  2.09E-18  7.57E-19  2.71E-19  6.91E-20  2.45E-20
   211       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.76E-35  3.09E-27  4.25E-23  3.99E-20  2.47E-19
             3.74E-19  2.29E-19  1.09E-19  4.48E-20  1.24E-20  4.51E-21  1.62E-21  4.13E-22  1.47E-22
   212       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-34  5.05E-27  1.95E-22  2.26E-19  1.41E-18
             2.12E-18  1.29E-18  6.15E-19  2.52E-19  6.97E-20  2.54E-20  9.11E-21  2.33E-21  8.24E-22
   213       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-48  3.67E-30  3.58E-23  1.66E-19  2.22E-17  8.07E-17
             9.63E-17  5.13E-17  2.33E-17  9.34E-18  2.55E-18  9.24E-19  3.31E-19  8.44E-20  2.99E-20
   214       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.50E-49  2.96E-30  4.56E-23  2.00E-19  1.89E-17  5.91E-17
             6.72E-17  3.52E-17  1.60E-17  6.40E-18  1.75E-18  6.33E-19  2.27E-19  5.78E-20  2.05E-20
   215       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.99E-31  1.48E-23  6.35E-20  6.58E-18  2.43E-17
             3.07E-17  1.72E-17  7.99E-18  3.24E-18  8.89E-19  3.23E-19  1.16E-19  2.95E-20  1.05E-20
   216       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.37E-31  1.17E-23  5.06E-20  5.62E-18  2.19E-17
             2.84E-17  1.61E-17  7.48E-18  3.04E-18  8.35E-19  3.03E-19  1.09E-19  2.77E-20  9.83E-21
   217       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.45E-31  1.71E-23  7.31E-20  7.06E-18  2.55E-17
             3.27E-17  1.88E-17  8.80E-18  3.58E-18  9.88E-19  3.59E-19  1.29E-19  3.29E-20  1.17E-20
   218       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.49E-31  1.73E-23  7.44E-20  8.15E-18  3.12E-17
             4.00E-17  2.25E-17  1.04E-17  4.23E-18  1.16E-18  4.22E-19  1.51E-19  3.86E-20  1.37E-20
   219       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.63E-35  4.41E-27  1.22E-22  1.64E-19  1.17E-18
             1.93E-18  1.24E-18  5.98E-19  2.47E-19  6.87E-20  2.50E-20  9.00E-21  2.30E-21  8.15E-22
   220       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.67E-34  1.49E-26  2.29E-22  2.39E-19  1.56E-18
             2.42E-18  1.50E-18  7.14E-19  2.93E-19  8.11E-20  2.96E-20  1.06E-20  2.71E-21  9.60E-22
   221       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.27E-34  7.87E-27  4.82E-22  6.40E-19  4.12E-18
             6.26E-18  3.82E-18  1.81E-18  7.41E-19  2.05E-19  7.46E-20  2.68E-20  6.83E-21  2.42E-21
