 20  9  5 14  1 2.940e+00 2.307e+00 2.500e+00 7.019e+00 6.705e+00 6.137e+00 5.570e+00 5.098e+00
 20  9  5 15  2 7.680e-05 4.976e+00 3.800e+00 7.617e-03 5.477e-03 3.555e-03 1.729e-03 8.108e-06
 20  9  5 16  1 1.960e-01 5.103e+00 1.800e+00 3.351e-05 2.408e-02 5.408e-02 9.968e-02 1.536e-01
 20  9  6  7  2 0.000e+00 3.388e-02 6.800e+02 6.913e-02 4.776e-02 3.233e-02 1.901e-02 1.638e-05
 20  9  6  8  2 0.000e+00 5.128e-02 4.300e+02 1.577e-01 1.034e-01 6.426e-02 3.403e-02 2.273e-05
 20  9  6  9  2 0.000e+00 8.408e-02 2.400e+02 2.932e-01 2.189e-01 1.584e-01 1.016e-01 8.049e-03
 20  9  6 10  2 0.000e+00 6.910e-01 2.400e+01 4.181e-02 2.768e-02 1.604e-02 7.594e-03 1.312e-06
 20  9  6 11  2 0.000e+00 6.921e-01 2.400e+01 7.060e-02 4.673e-02 2.710e-02 1.286e-02 2.767e-06
 20  9  6 12  2 0.000e+00 6.940e-01 2.400e+01 1.004e-01 6.648e-02 3.861e-02 1.833e-02 3.681e-06
 20  9  6 13  2 0.000e+00 5.710e-01 3.500e+01 5.215e-01 4.804e-01 4.365e-01 3.749e-01 2.593e-01
 20  9  6 14  2 0.000e+00 1.197e+00 1.900e+01 1.152e-01 8.319e-02 6.070e-02 4.042e-02 1.042e-02
 20  9  6 15  2 0.000e+00 3.866e+00 2.900e+00 8.150e-03 5.857e-03 3.719e-03 1.880e-03 0.000e+00
 20  9  6 16  2 0.000e+00 3.993e+00 9.000e+00 2.260e-02 1.983e-02 1.378e-02 8.484e-03 2.193e-08
 20  9  7  8  2 0.000e+00 1.740e-02 9.990e+02 1.434e-01 9.512e-02 5.698e-02 2.781e-02 3.375e-05
 20  9  7  9  2 0.000e+00 5.020e-02 5.100e+02 2.432e-01 2.023e-01 1.708e-01 1.368e-01 8.513e-02
 20  9  7 10  2 0.000e+00 6.572e-01 3.000e+01 4.670e-03 3.227e-03 2.063e-03 1.048e-03 1.152e-06
 20  9  7 11  2 0.000e+00 6.582e-01 4.000e+01 4.367e-03 3.980e-03 3.431e-03 2.568e-03 1.175e-03
 20  9  7 12  2 0.000e+00 6.601e-01 3.300e+01 4.571e-04 2.944e-04 1.820e-04 9.854e-05 4.917e-08
 20  9  7 13  2 0.000e+00 5.371e-01 3.000e+01 5.726e-03 3.760e-03 2.124e-03 1.000e-03 6.369e-07
 20  9  7 14  2 0.000e+00 1.163e+00 1.600e+01 1.127e-02 7.545e-03 4.666e-03 2.421e-03 1.537e-06
 20  9  7 15  2 0.000e+00 3.833e+00 4.300e+00 3.994e-04 2.767e-04 1.832e-04 1.046e-04 8.163e-08
 20  9  7 16  2 0.000e+00 3.960e+00 4.000e+00 5.925e-05 3.887e-05 2.527e-05 1.670e-05 7.306e-06
 20  9  8  9  2 0.000e+00 3.281e-02 6.225e+02 7.413e-01 5.773e-01 4.574e-01 3.395e-01 1.623e-01
 20  9  8 10  2 0.000e+00 6.398e-01 4.400e+01 9.337e-03 7.450e-03 5.797e-03 3.759e-03 7.548e-04
 20  9  8 11  2 0.000e+00 6.408e-01 3.000e+01 1.200e-02 8.572e-03 5.719e-03 3.100e-03 4.982e-06
 20  9  8 12  2 0.000e+00 6.427e-01 4.500e+01 7.117e-03 6.083e-03 5.008e-03 3.568e-03 1.427e-03
 20  9  8 13  2 0.000e+00 5.197e-01 2.800e+01 1.845e-02 1.258e-02 7.314e-03 3.481e-03 7.437e-06
 20  9  8 14  2 0.000e+00 1.146e+00 1.300e+01 3.179e-02 2.231e-02 1.387e-02 6.921e-03 6.942e-06
 20  9  8 15  2 0.000e+00 3.815e+00 4.000e+00 1.207e-03 8.522e-04 5.677e-04 3.279e-04 5.440e-07
 20  9  8 16  2 0.000e+00 3.942e+00 2.500e+00 1.329e-04 9.199e-05 5.259e-05 2.415e-05 0.000e+00
 20  9  9 10  2 0.000e+00 6.070e-01 3.800e+01 5.405e-03 3.868e-03 2.721e-03 1.627e-03 1.507e-06
 20  9  9 11  2 0.000e+00 6.080e-01 4.100e+01 1.511e-02 1.134e-02 8.394e-03 5.198e-03 3.152e-04
 20  9  9 12  2 0.000e+00 6.099e-01 3.900e+01 3.459e-02 2.500e-02 1.759e-02 1.020e-02 9.616e-06
 20  9  9 13  2 0.000e+00 4.869e-01 4.600e+01 5.948e-02 4.376e-02 3.259e-02 2.315e-02 9.116e-03
 20  9  9 14  2 0.000e+00 1.113e+00 1.720e+01 5.552e-02 3.620e-02 2.167e-02 1.067e-02 1.001e-06
 20  9  9 15  2 0.000e+00 3.782e+00 3.800e+00 2.284e-03 1.625e-03 1.074e-03 6.104e-04 1.148e-06
 20  9  9 16  2 0.000e+00 3.909e+00 1.000e+01 1.181e-03 8.994e-04 6.061e-04 3.485e-04 0.000e+00
 20  9 10 11  2 0.000e+00 1.029e-03 2.038e+04 8.385e-01 5.736e-01 3.910e-01 2.450e-01 4.658e-02
 20  9 10 12  2 0.000e+00 2.980e-03 4.329e+03 4.794e-01 3.417e-01 2.090e-01 9.621e-02 1.475e-04
 20  9 10 13  2 0.000e+00 1.201e-01 1.300e+02 2.648e-03 1.801e-03 1.059e-03 5.154e-04 1.221e-06
 20  9 10 14  2 0.000e+00 5.062e-01 3.500e+01 1.986e-01 1.267e-01 7.073e-02 3.315e-02 0.000e+00
 20  9 10 15  2 0.000e+00 3.175e+00 8.000e+00 6.874e-02 5.022e-02 3.547e-02 2.006e-02 2.595e-05
 20  9 10 16  2 0.000e+00 3.302e+00 3.600e+00 8.186e-03 5.735e-03 3.505e-03 1.715e-03 0.000e+00
 20  9 11 12  2 0.000e+00 1.951e-03 9.269e+03 1.376e+00 9.236e-01 6.013e-01 3.633e-01 6.515e-02
 20  9 11 13  2 0.000e+00 1.211e-01 1.500e+02 4.470e-03 2.891e-03 1.650e-03 7.961e-04 5.715e-07
 20  9 11 14  2 0.000e+00 5.052e-01 3.200e+01 3.324e-01 2.195e-01 1.252e-01 5.928e-02 4.220e-05
 20  9 11 15  2 0.000e+00 3.174e+00 8.000e+00 1.128e-01 8.494e-02 6.069e-02 3.453e-02 4.896e-05
 20  9 11 16  2 0.000e+00 3.301e+00 4.000e+00 1.364e-02 9.230e-03 5.500e-03 2.639e-03 0.000e+00
 20  9 12 13  2 0.000e+00 1.231e-01 1.400e+02 6.341e-03 4.170e-03 2.396e-03 1.149e-03 1.198e-06
 20  9 12 14  2 0.000e+00 5.033e-01 3.700e+01 4.634e-01 2.899e-01 1.599e-01 7.445e-02 0.000e+00
 20  9 12 15  2 0.000e+00 3.172e+00 1.000e+01 1.516e-01 1.150e-01 7.995e-02 4.433e-02 2.052e-05
