    9   36       3135.088      2.760e-07      9.360e+01             3s.3p4 2D1.5 -       3s2.3p2(3P)4p 4P0.5
   11   36       4211.663      6.930e-06      1.300e+03      3s2.3p2(3P)3d 2P0.5 -       3s2.3p2(3P)4p 4P0.5
   12   36       4134.150      2.572e-04      5.020e+04      3s2.3p2(3P)3d 2P1.5 -       3s2.3p2(3P)4p 4P0.5
   13   36       4943.862      1.492e-01      2.040e+07      3s2.3p2(3P)4s 4P0.5 -       3s2.3p2(3P)4p 4P0.5
   14   36       5010.973      6.316e-01      8.390e+07      3s2.3p2(3P)4s 4P1.5 -       3s2.3p2(3P)4p 4P0.5
   16   36       5099.238      1.639e-03      2.100e+05      3s2.3p2(3P)3d 4F1.5 -       3s2.3p2(3P)4p 4P0.5
   20   36       5934.637      1.028e-03      9.740e+04      3s2.3p2(3P)4s 2P0.5 -       3s2.3p2(3P)4p 4P0.5
   21   36       6125.102      6.260e-03      5.560e+05      3s2.3p2(3P)4s 2P1.5 -       3s2.3p2(3P)4p 4P0.5
   22   36       6399.795      1.706e-01      1.390e+07      3s2.3p2(3P)3d 4D0.5 -       3s2.3p2(3P)4p 4P0.5
   23   36       6415.495      1.734e-01      1.400e+07      3s2.3p2(3P)3d 4D1.5 -       3s2.3p2(3P)4p 4P0.5
   28   36       9995.960      1.802e-06      6.020e+01             3s.3p4 2S0.5 -       3s2.3p2(3P)4p 4P0.5
   29   36      12107.864      1.758e-04      4.000e+03      3s2.3p2(1D)4s 2D1.5 -       3s2.3p2(3P)4p 4P0.5
    6   37       2004.190      1.529e-02      6.350e+06             3s.3p4 4P0.5 -       3s2.3p2(3P)4p 4P1.5
    7   37       1995.958      2.389e-03      1.000e+06             3s.3p4 4P1.5 -       3s2.3p2(3P)4p 4P1.5
    8   37       1981.662      1.253e-02      5.320e+06             3s.3p4 4P2.5 -       3s2.3p2(3P)4p 4P1.5
    9   37       3128.189      6.912e-05      1.180e+04             3s.3p4 2D1.5 -       3s2.3p2(3P)4p 4P1.5
   10   37       3130.943      2.294e-05      3.900e+03             3s.3p4 2D2.5 -       3s2.3p2(3P)4p 4P1.5
   11   37       4199.221      1.300e-03      1.230e+05      3s2.3p2(3P)3d 2P0.5 -       3s2.3p2(3P)4p 4P1.5
   12   37       4122.161      1.306e-04      1.280e+04      3s2.3p2(3P)3d 2P1.5 -       3s2.3p2(3P)4p 4P1.5
   13   37       4926.727      8.706e-01      5.980e+07      3s2.3p2(3P)4s 4P0.5 -       3s2.3p2(3P)4p 4P1.5
   14   37       4993.371      2.516e-01      1.680e+07      3s2.3p2(3P)4s 4P1.5 -       3s2.3p2(3P)4p 4P1.5
   15   37       5104.764      9.516e-01      6.090e+07      3s2.3p2(3P)4s 4P2.5 -       3s2.3p2(3P)4p 4P1.5
   16   37       5081.011      2.189e-03      1.410e+05      3s2.3p2(3P)3d 4F1.5 -       3s2.3p2(3P)4p 4P1.5
   17   37       5116.465      8.856e-03      5.640e+05      3s2.3p2(3P)3d 4F2.5 -       3s2.3p2(3P)4p 4P1.5
   20   37       5909.963      1.546e-02      7.380e+05      3s2.3p2(3P)4s 2P0.5 -       3s2.3p2(3P)4p 4P1.5
   21   37       6098.822      1.748e-02      7.840e+05      3s2.3p2(3P)4s 2P1.5 -       3s2.3p2(3P)4p 4P1.5
   22   37       6371.110      3.678e-02      1.510e+06      3s2.3p2(3P)3d 4D0.5 -       3s2.3p2(3P)4p 4P1.5
   23   37       6386.670      2.132e-01      8.710e+06      3s2.3p2(3P)3d 4D1.5 -       3s2.3p2(3P)4p 4P1.5
   24   37       6399.135      4.068e-01      1.660e+07      3s2.3p2(3P)3d 4D2.5 -       3s2.3p2(3P)4p 4P1.5
   26   37       6642.849      1.840e-02      6.950e+05      3s2.3p2(3P)3d 2F2.5 -       3s2.3p2(3P)4p 4P1.5
   28   37       9926.158      1.162e-05      1.970e+02             3s.3p4 2S0.5 -       3s2.3p2(3P)4p 4P1.5
   29   37      12005.602      2.360e-03      2.730e+04      3s2.3p2(1D)4s 2D1.5 -       3s2.3p2(3P)4p 4P1.5
   30   37      12007.476      7.542e-05      8.720e+02      3s2.3p2(1D)4s 2D2.5 -       3s2.3p2(3P)4p 4P1.5
    7   38       1985.024      2.480e-02      7.000e+06             3s.3p4 4P1.5 -       3s2.3p2(3P)4p 4P2.5
    8   38       1970.883      5.966e-02      1.710e+07             3s.3p4 4P2.5 -       3s2.3p2(3P)4p 4P2.5
    9   38       3101.414      1.855e-05      2.140e+03             3s.3p4 2D1.5 -       3s2.3p2(3P)4p 4P2.5
   10   38       3104.121      2.084e-04      2.400e+04             3s.3p4 2D2.5 -       3s2.3p2(3P)4p 4P2.5
   12   38       4075.793      2.438e-03      1.630e+05      3s2.3p2(3P)3d 2P1.5 -       3s2.3p2(3P)4p 4P2.5
   14   38       4925.494      8.404e-01      3.850e+07      3s2.3p2(3P)4s 4P1.5 -       3s2.3p2(3P)4p 4P2.5
   15   38       5033.847      1.265e+00      5.550e+07      3s2.3p2(3P)4s 4P2.5 -       3s2.3p2(3P)4p 4P2.5
   16   38       5010.747      2.309e-04      1.020e+04      3s2.3p2(3P)3d 4F1.5 -       3s2.3p2(3P)4p 4P2.5
   17   38       5045.225      3.975e-03      1.740e+05      3s2.3p2(3P)3d 4F2.5 -       3s2.3p2(3P)4p 4P2.5
   18   38       5095.434      1.711e-02      7.330e+05      3s2.3p2(3P)3d 4F3.5 -       3s2.3p2(3P)4p 4P2.5
   21   38       5997.869      1.028e-01      3.180e+06      3s2.3p2(3P)4s 2P1.5 -       3s2.3p2(3P)4p 4P2.5
   23   38       6276.049      2.536e-02      7.160e+05      3s2.3p2(3P)3d 4D1.5 -       3s2.3p2(3P)4p 4P2.5
   24   38       6288.086      1.843e-01      5.180e+06      3s2.3p2(3P)3d 4D2.5 -       3s2.3p2(3P)4p 4P2.5
   25   38       6307.238      8.080e-01      2.260e+07      3s2.3p2(3P)3d 4D3.5 -       3s2.3p2(3P)4p 4P2.5
   26   38       6523.259      1.433e-02      3.740e+05      3s2.3p2(3P)3d 2F2.5 -       3s2.3p2(3P)4p 4P2.5
   27   38       6734.677      1.471e-02      3.610e+05      3s2.3p2(3P)3d 2F3.5 -       3s2.3p2(3P)4p 4P2.5
   29   38      11620.578      2.076e-03      1.710e+04      3s2.3p2(1D)4s 2D1.5 -       3s2.3p2(3P)4p 4P2.5
   30   38      11622.333      1.121e-02      9.220e+04      3s2.3p2(1D)4s 2D2.5 -       3s2.3p2(3P)4p 4P2.5
   39   38      33255.134      2.974e-05      2.990e+01      3s2.3p2(1D)3d 2G3.5 -       3s2.3p2(3P)4p 4P2.5
    3   39        890.931      2.978e-04      3.130e+05            3s2.3p3 2D2.5 -       3s2.3p2(1D)3d 2G3.5
    1   41        763.658      1.394e+00      7.980e+09            3s2.3p3 4S1.5 -       3s2.3p2(3P)3d 4P0.5
    2   41        861.358      6.276e-05      2.820e+05            3s2.3p3 2D1.5 -       3s2.3p2(3P)3d 4P0.5
    4   41        939.638      1.123e-04      4.240e+05            3s2.3p3 2P0.5 -       3s2.3p2(3P)3d 4P0.5
    5   41        940.051      1.826e-03      6.890e+06            3s2.3p3 2P1.5 -       3s2.3p2(3P)3d 4P0.5
   31   41      18302.817      5.842e-05      5.820e+02      3s2.3p2(3P)4p 2S0.5 -       3s2.3p2(3P)3d 4P0.5
   32   41      32011.737      5.172e-04      1.680e+03      3s2.3p2(3P)4p 4D0.5 -       3s2.3p2(3P)3d 4P0.5
   33   41      33640.646      1.250e-03      3.680e+03      3s2.3p2(3P)4p 4D1.5 -       3s2.3p2(3P)3d 4P0.5
   36   41      86124.643      4.282e-03      1.920e+03      3s2.3p2(3P)4p 4P0.5 -       3s2.3p2(3P)3d 4P0.5
   37   41      91679.365      1.147e-02      4.550e+03      3s2.3p2(3P)4p 4P1.5 -       3s2.3p2(3P)3d 4P0.5
    1   42        764.417      2.788e+00      7.960e+09            3s2.3p3 4S1.5 -       3s2.3p2(3P)3d 4P1.5
    2   42        862.324      2.052e-06      4.600e+03            3s2.3p3 2D1.5 -       3s2.3p2(3P)3d 4P1.5
    3   42        862.560      7.710e-05      1.730e+05            3s2.3p3 2D2.5 -       3s2.3p2(3P)3d 4P1.5
    4   42        940.788      9.330e-05      1.760e+05            3s2.3p3 2P0.5 -       3s2.3p2(3P)3d 4P1.5
    5   42        941.202      9.276e-04      1.750e+06            3s2.3p3 2P1.5 -       3s2.3p2(3P)3d 4P1.5
   31   42      18749.238      2.788e-04      1.320e+03      3s2.3p2(3P)4p 2S0.5 -       3s2.3p2(3P)3d 4P1.5
   32   42      33402.761      3.618e-04      5.410e+02      3s2.3p2(3P)4p 4D0.5 -       3s2.3p2(3P)3d 4P1.5
   33   42      35180.240      1.350e-04      1.820e+02      3s2.3p2(3P)4p 4D1.5 -       3s2.3p2(3P)3d 4P1.5
   34   42      38675.066      2.319e-03      2.580e+03      3s2.3p2(3P)4p 4D2.5 -       3s2.3p2(3P)3d 4P1.5
   36   42      96991.507      1.780e-02      3.150e+03      3s2.3p2(3P)4p 4P0.5 -       3s2.3p2(3P)3d 4P1.5
   37   42     104094.209      1.244e-03      1.910e+02      3s2.3p2(3P)4p 4P1.5 -       3s2.3p2(3P)3d 4P1.5
   38   42     146051.766      1.184e-02      9.260e+02      3s2.3p2(3P)4p 4P2.5 -       3s2.3p2(3P)3d 4P1.5
    1   43        765.685      4.160e+00      7.890e+09            3s2.3p3 4S1.5 -       3s2.3p2(3P)3d 4P2.5
    2   43        863.938      5.212e-07      7.760e+02            3s2.3p3 2D1.5 -       3s2.3p2(3P)3d 4P2.5
    3   43        864.175      6.234e-06      9.280e+03            3s2.3p3 2D2.5 -       3s2.3p2(3P)3d 4P2.5
    5   43        943.125      2.767e-04      3.460e+05            3s2.3p3 2P1.5 -       3s2.3p2(3P)3d 4P2.5
   33   43      38082.687      4.804e-04      3.680e+02      3s2.3p2(3P)4p 4D1.5 -       3s2.3p2(3P)3d 4P2.5
   34   43      42211.803      1.622e-04      1.010e+02      3s2.3p2(3P)4p 4D2.5 -       3s2.3p2(3P)3d 4P2.5
   35   43      49923.958      1.271e-03      5.670e+02      3s2.3p2(3P)4p 4D3.5 -       3s2.3p2(3P)3d 4P2.5
   37   43     134403.430      5.556e-03      3.420e+02      3s2.3p2(3P)4p 4P1.5 -       3s2.3p2(3P)3d 4P2.5
   38   43     213652.781      1.954e-02      4.770e+02      3s2.3p2(3P)4p 4P2.5 -       3s2.3p2(3P)3d 4P2.5
    3   40        890.921      0.000e+00      1.138e-01            3s2.3p3 2D2.5 -       3s2.3p2(1D)3d 2G4.5
    8   40       2094.992      0.000e+00      1.085e-02             3s.3p4 4P2.5 -       3s2.3p2(1D)3d 2G4.5
   10   40       3423.551      0.000e+00      4.332e+00             3s.3p4 2D2.5 -       3s2.3p2(1D)3d 2G4.5
   15   40       5931.297      0.000e+00      5.483e-04      3s2.3p2(3P)4s 4P2.5 -       3s2.3p2(1D)3d 2G4.5
   17   40       5947.100      0.000e+00      2.685e-04      3s2.3p2(3P)3d 4F2.5 -       3s2.3p2(1D)3d 2G4.5
   18   40       6016.989      0.000e+00      2.692e-02      3s2.3p2(3P)3d 4F3.5 -       3s2.3p2(1D)3d 2G4.5
   19   40       6111.812      0.000e+00      7.027e-02      3s2.3p2(3P)3d 4F4.5 -       3s2.3p2(1D)3d 2G4.5
   25   40       7782.709      0.000e+00      6.001e-04      3s2.3p2(3P)3d 4D3.5 -       3s2.3p2(1D)3d 2G4.5
   26   40       8114.277      0.000e+00      5.640e-03      3s2.3p2(3P)3d 2F2.5 -       3s2.3p2(1D)3d 2G4.5
   27   40       8444.007      0.000e+00      8.159e-02      3s2.3p2(3P)3d 2F3.5 -       3s2.3p2(1D)3d 2G4.5
   30   40      17862.503      0.000e+00      2.800e-02      3s2.3p2(1D)4s 2D2.5 -       3s2.3p2(1D)3d 2G4.5
qq -1
%filename: s_2.wgfa
%observed energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 1995, NIST Database
   for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61
%A-values: Nahar, S., private communication, 2001
%A-values: Ground transitions: Binello, A.M., private communication
%A-values: 3 - 19; all transitions involving level 40: Young, P.R., SSTRUCT calculation
%A-values: 8 - 19, 10 - 19, 18 - 19: Binello, A.M.
%comment: Sultana Nahar provided A-values for all allowed transitions. This 
     work was an extension of the work presented in ADNDT 68, 183, 1998, 
     and includes extra intercombination decays.
For the forbidden transitions amongst the ground levels, the A-values 
     of A.M. Binello used in earlier versions of CHIANTI are retained. 
     Level 19 is metastable and 3 forbidden transitions calculated by A.M. 
     Binello are retained, together with 1 forbidden transition calculated 
     by P.R. Young. Level 40 is also metastable and A-values have been 
     calculated by P.R. Young using SSTRUCT.
%comment: PRY, 6-Mar-03: levels 11 and 12 had been mixed up for this file. 
          Affects lines from these levels (1096, 1102 A)
q  Peter Young, Mar 2003
 16  2  1  4  2 0.000e+00 2.539e-01 5.000e-01 1.068e+00 1.224e+00 1.212e+00 1.151e+00 1.075e+00 9.983e-01 8.696e-01 6.073e-01 9.097e-02
 16  2  1  5  2 0.000e+00 2.539e-01 5.300e-01 2.143e+00 2.455e+00 2.414e+00 2.287e+00 2.134e+00 1.976e+00 1.711e+00 1.194e+00 2.180e-01
 16  2  1  9  4 2.991e-06 9.129e-01 1.170e+00 3.161e-02 7.164e-01 8.114e-01 6.336e-01 4.212e-01 2.363e-01 1.062e-01 2.576e-02 1.311e-05
 16  2  1 10  4 1.895e-05 9.129e-01 1.180e+00 5.088e-02 1.059e+00 1.154e+00 8.878e-01 5.820e-01 3.248e-01 1.453e-01 3.419e-02 8.304e-05
 16  2  1 11  4 7.588e-07 9.915e-01 1.190e+00 8.258e+00 5.698e+00 4.249e+00 3.251e+00 2.397e+00 1.568e+00 8.299e-01 2.485e-01 3.061e-06
 16  2  1 12  4 1.908e-10 9.915e-01 1.140e+00 2.340e+01 1.595e+01 1.185e+01 9.040e+00 6.808e+00 4.815e+00 2.928e+00 1.091e+00 7.697e-10
 16  2  1 13  1 2.593e-01 1.007e+00 1.260e+00 5.426e-01 4.038e-01 3.183e-01 2.632e-01 2.385e-01 2.521e-01 3.216e-01 5.217e-01 1.030e+00
 16  2  1 14  1 5.192e-01 1.007e+00 1.290e+00 1.079e+00 7.839e-01 6.142e-01 5.116e-01 4.789e-01 5.275e-01 6.791e-01 1.051e+00 2.062e+00
 16  2  1 15  1 7.912e-01 1.007e+00 1.300e+00 1.614e+00 1.165e+00 9.115e-01 7.601e-01 7.137e-01 7.839e-01 9.945e-01 1.523e+00 3.143e+00
 16  2  1 16  1 3.013e-09 1.035e+00 1.100e+00 1.792e+00 1.442e+00 1.152e+00 9.494e-01 7.818e-01 6.350e-01 4.957e-01 3.182e-01 1.165e-08
 16  2  1 17  1 3.030e-08 1.035e+00 1.200e+00 2.652e+00 1.786e+00 1.339e+00 1.052e+00 8.534e-01 6.748e-01 4.969e-01 2.428e-01 1.171e-07
 16  2  1 19  2 0.000e+00 1.035e+00 1.100e-01 4.503e+00 3.590e+00 2.897e+00 2.439e+00 2.057e+00 1.739e+00 1.436e+00 1.104e+00 6.149e-01
 16  2  1 20  1 4.228e-04 1.044e+00 1.090e+00 3.171e-01 2.312e-01 2.269e-01 2.362e-01 2.303e-01 2.077e-01 1.739e-01 1.220e-01 1.620e-03
 16  2  1 21  1 1.496e-03 1.044e+00 1.080e+00 6.458e-01 4.717e-01 4.491e-01 4.705e-01 4.665e-01 4.279e-01 3.542e-01 2.412e-01 5.733e-03
 16  2  1 22  1 2.490e-05 1.066e+00 1.080e+00 6.869e-01 3.834e-01 3.127e-01 2.952e-01 2.824e-01 2.680e-01 2.449e-01 1.853e-01 9.339e-05
 16  2  1 23  1 1.583e-04 1.066e+00 1.080e+00 1.374e+00 7.669e-01 6.254e-01 5.903e-01 5.633e-01 5.320e-01 4.836e-01 3.655e-01 5.937e-04
 16  2  1 24  1 2.660e-04 1.066e+00 1.080e+00 2.056e+00 1.151e+00 9.389e-01 9.008e-01 8.826e-01 8.300e-01 7.288e-01 5.300e-01 9.977e-04
 16  2  1 25  2 0.000e+00 1.066e+00 1.000e-01 2.477e+00 1.446e+00 1.247e+00 1.188e+00 1.151e+00 1.112e+00 1.047e+00 9.251e-01 4.681e-01
 16  2  1 26  4 4.664e-05 1.088e+00 1.140e+00 2.781e+00 2.826e+00 2.584e+00 2.235e+00 1.753e+00 1.230e+00 7.478e-01 2.705e-01 1.715e-04
 16  2  1 27  2 0.000e+00 1.088e+00 1.200e-01 4.219e-01 5.586e-01 5.736e-01 5.748e-01 5.416e-01 4.930e-01 4.181e-01 3.446e-01 1.834e-01
 16  2  1 29  1 8.340e-05 1.132e+00 1.080e+00 6.235e-02 7.087e-02 6.735e-02 5.764e-02 4.640e-02 3.535e-02 2.481e-02 1.512e-02 2.947e-04
 16  2  1 30  1 8.152e-04 1.132e+00 1.080e+00 9.390e-02 1.062e-01 1.016e-01 8.866e-02 7.309e-02 5.613e-02 3.985e-02 2.363e-02 2.879e-03
 16  2  1 31  3 0.000e+00 1.147e+00 1.200e-01 2.049e-01 2.976e-01 3.115e-01 3.050e-01 2.959e-01 2.832e-01 2.747e-01 2.917e-01 3.656e-01
 16  2  1 32  2 0.000e+00 1.181e+00 1.100e-01 1.514e-01 1.217e-01 1.027e-01 9.887e-02 1.026e-01 1.103e-01 1.189e-01 1.277e-01 1.113e-01
 16  2  1 33  2 0.000e+00 1.181e+00 1.300e-01 2.929e-01 2.448e-01 2.104e-01 2.045e-01 2.069e-01 2.153e-01 2.236e-01 2.225e-01 1.686e-01
 16  2  1 34  2 0.000e+00 1.181e+00 1.200e-01 4.377e-01 3.723e-01 3.183e-01 3.060e-01 3.087e-01 3.205e-01 3.316e-01 3.333e-01 2.515e-01
 16  2  1 35  2 0.000e+00 1.181e+00 1.300e-01 5.852e-01 4.903e-01 4.238e-01 4.163e-01 4.213e-01 4.356e-01 4.278e-01 3.901e-01 2.870e-01
 16  2  1 36  2 0.000e+00 1.197e+00 1.200e-01 2.548e-01 1.839e-01 1.625e-01 1.507e-01 1.402e-01 1.285e-01 1.129e-01 9.161e-02 4.655e-02
 16  2  1 37  2 0.000e+00 1.197e+00 1.100e-01 5.139e-01 3.741e-01 3.282e-01 3.062e-01 2.867e-01 2.644e-01 2.319e-01 1.861e-01 9.757e-02
 16  2  1 38  2 0.000e+00 1.197e+00 1.200e-01 7.643e-01 5.515e-01 4.878e-01 4.544e-01 4.256e-01 3.938e-01 3.487e-01 2.878e-01 1.564e-01
 16  2  1 39  2 0.000e+00 1.205e+00 1.000e-01 1.758e-01 9.908e-02 8.517e-02 8.358e-02 7.841e-02 6.963e-02 6.506e-02 7.468e-02 6.637e-02
 16  2  1 40  2 0.000e+00 1.205e+00 9.000e-02 2.227e-01 1.289e-01 1.003e-01 8.883e-02 8.031e-02 7.089e-02 6.269e-02 6.132e-02 4.624e-02
 16  2  1 41  1 1.394e+00 1.208e+00 1.200e+00 2.244e-01 3.177e-01 4.285e-01 5.859e-01 8.016e-01 1.147e+00 1.766e+00 2.827e+00 4.613e+00
 16  2  1 42  1 2.788e+00 1.208e+00 1.140e+00 4.692e-01 5.499e-01 7.579e-01 9.839e-01 1.296e+00 1.763e+00 2.698e+00 4.821e+00 9.200e+00
 16  2  1 43  1 4.160e+00 1.208e+00 1.170e+00 6.717e-01 8.755e-01 1.246e+00 1.635e+00 2.204e+00 3.085e+00 4.779e+00 7.822e+00 1.374e+01
 16  2  2  3  2 0.000e+00 2.900e-04 6.050e+02 7.362e+00 8.014e+00 7.543e+00 6.899e+00 6.305e+00 5.764e+00 5.030e+00 3.834e+00 1.571e+00
 16  2  2  6  1 2.674e-06 5.591e-01 1.300e+00 6.251e-01 5.342e-01 4.801e-01 4.247e-01 3.669e-01 2.911e-01 1.998e-01 8.403e-02 1.913e-05
 16  2  2  7  1 1.203e-05 5.591e-01 1.280e+00 8.944e-01 7.672e-01 6.975e-01 6.239e-01 5.471e-01 4.442e-01 3.205e-01 1.520e-01 8.607e-05
 16  2  2  8  1 3.068e-06 5.591e-01 1.280e+00 4.349e-01 3.775e-01 3.594e-01 3.339e-01 3.048e-01 2.606e-01 2.081e-01 1.099e-01 2.195e-05
 16  2  2  9  1 5.488e-02 7.563e-01 1.180e+00 1.721e+00 1.640e+00 1.533e+00 1.478e+00 1.404e+00 1.297e+00 1.144e+00 8.808e-01 2.902e-01
 16  2  2 10  1 5.644e-03 7.563e-01 1.260e+00 2.328e+00 2.077e+00 1.846e+00 1.659e+00 1.472e+00 1.251e+00 9.900e-01 5.323e-01 2.985e-02
 16  2  2 11  1 2.531e-04 8.349e-01 1.140e+00 7.549e-01 8.467e-01 7.678e-01 6.875e-01 6.136e-01 5.607e-01 4.874e-01 3.620e-01 1.213e-03
 16  2  2 12  1 4.628e-03 8.349e-01 1.130e+00 1.183e+00 1.213e+00 1.020e+00 8.408e-01 6.894e-01 5.773e-01 4.857e-01 3.709e-01 2.217e-02
 16  2  2 13  1 4.668e-04 8.496e-01 1.090e+00 1.046e-01 3.625e-01 4.019e-01 3.804e-01 3.506e-01 3.177e-01 2.701e-01 1.691e-01 2.197e-03
 16  2  2 14  1 2.548e-04 8.496e-01 1.090e+00 1.549e-01 5.274e-01 5.831e-01 5.503e-01 5.051e-01 4.566e-01 3.863e-01 2.450e-01 1.200e-03
 16  2  2 15  1 5.212e-05 8.496e-01 1.090e+00 9.593e-02 2.975e-01 3.230e-01 2.988e-01 2.679e-01 2.372e-01 1.912e-01 1.243e-01 2.454e-04
 16  2  2 16  1 1.195e-04 8.783e-01 1.100e+00 1.321e+00 1.174e+00 9.577e-01 8.675e-01 8.288e-01 7.878e-01 6.984e-01 4.890e-01 5.442e-04
 16  2  2 17  1 1.147e-05 8.783e-01 1.090e+00 1.532e+00 1.423e+00 1.178e+00 1.051e+00 9.980e-01 9.562e-01 8.584e-01 6.104e-01 5.224e-05
 16  2  2 18  2 0.000e+00 8.783e-01 9.000e-02 1.265e+00 1.221e+00 1.037e+00 9.315e-01 8.891e-01 8.720e-01 8.328e-01 7.435e-01 4.650e-01
 16  2  2 19  2 0.000e+00 8.783e-01 1.300e-01 3.861e-01 3.976e-01 3.513e-01 3.251e-01 3.056e-01 2.970e-01 2.872e-01 2.746e-01 1.756e-01
 16  2  2 20  1 5.080e-01 8.871e-01 1.170e+00 5.509e-01 4.241e-01 4.257e-01 4.352e-01 4.718e-01 5.520e-01 7.535e-01 1.208e+00 2.285e+00
 16  2  2 21  1 6.228e-02 8.871e-01 1.110e+00 6.885e-01 4.607e-01 4.070e-01 3.991e-01 3.937e-01 3.824e-01 3.759e-01 3.799e-01 2.807e-01
 16  2  2 22  1 1.110e-04 9.092e-01 1.090e+00 7.521e-01 4.174e-01 3.334e-01 3.074e-01 2.821e-01 2.530e-01 2.169e-01 1.554e-01 4.883e-04
 16  2  2 23  1 1.634e-05 9.092e-01 1.090e+00 1.345e+00 7.458e-01 5.953e-01 5.495e-01 5.055e-01 4.541e-01 3.887e-01 2.770e-01 7.189e-05
 16  2  2 24  1 7.312e-03 9.092e-01 1.090e+00 1.623e+00 8.961e-01 7.143e-01 6.606e-01 6.128e-01 5.523e-01 4.842e-01 3.544e-01 3.214e-02
 16  2  2 25  2 0.000e+00 9.092e-01 1.500e-01 1.013e+00 6.730e-01 5.980e-01 5.650e-01 5.344e-01 5.045e-01 4.700e-01 4.181e-01 2.098e-01
 16  2  2 26  1 4.256e-02 9.312e-01 1.120e+00 1.634e+00 1.880e+00 1.890e+00 1.736e+00 1.514e+00 1.292e+00 1.090e+00 8.466e-01 1.828e-01
 16  2  2 27  2 0.000e+00 9.312e-01 1.400e-01 1.008e+00 1.202e+00 1.282e+00 1.345e+00 1.360e+00 1.359e+00 1.351e+00 1.353e+00 1.015e+00
 16  2  2 28  1 1.515e-04 9.614e-01 1.140e+00 1.683e-01 2.357e-01 2.514e-01 2.476e-01 2.304e-01 1.998e-01 1.627e-01 1.007e-01 6.304e-04
 16  2  2 29  1 5.692e-01 9.746e-01 1.170e+00 7.656e-01 7.668e-01 7.459e-01 7.188e-01 7.085e-01 7.478e-01 9.036e-01 1.307e+00 2.336e+00
 16  2  2 30  1 7.552e-02 9.746e-01 1.100e+00 7.622e-01 8.325e-01 9.045e-01 9.337e-01 9.186e-01 8.536e-01 7.538e-01 6.207e-01 3.100e-01
 16  2  2 31  2 0.000e+00 9.908e-01 1.400e-01 1.668e-01 1.522e-01 1.548e-01 1.642e-01 1.763e-01 1.918e-01 2.113e-01 2.260e-01 1.825e-01
 16  2  2 32  3 0.000e+00 1.025e+00 9.000e-02 1.043e-01 1.558e-01 1.604e-01 1.625e-01 1.645e-01 1.699e-01 1.863e-01 2.316e-01 3.460e-01
 16  2  2 33  3 0.000e+00 1.025e+00 9.000e-02 1.385e-01 3.049e-01 3.111e-01 2.917e-01 2.872e-01 2.961e-01 3.228e-01 3.885e-01 5.542e-01
 16  2  2 34  3 0.000e+00 1.025e+00 1.000e-01 1.297e-01 3.776e-01 3.691e-01 3.168e-01 2.925e-01 2.977e-01 3.352e-01 4.358e-01 6.612e-01
 16  2  2 35  2 0.000e+00 1.025e+00 1.900e-01 1.546e-01 1.543e-01 1.577e-01 1.591e-01 1.613e-01 1.643e-01 1.642e-01 1.405e-01 5.128e-02
 16  2  2 36  3 0.000e+00 1.041e+00 1.000e-01 1.286e-01 1.310e-01 1.342e-01 1.309e-01 1.263e-01 1.231e-01 1.270e-01 1.477e-01 2.021e-01
 16  2  2 39  2 0.000e+00 1.049e+00 1.000e-01 1.450e+00 9.987e-01 9.592e-01 9.600e-01 9.628e-01 9.795e-01 1.047e+00 1.195e+00 1.139e+00
 16  2  2 40  2 0.000e+00 1.049e+00 1.200e-01 1.443e+00 1.059e+00 1.045e+00 1.091e+00 1.141e+00 1.185e+00 1.244e+00 1.286e+00 8.770e-01
 16  2  2 41  1 6.276e-05 1.052e+00 1.100e+00 1.239e-01 9.208e-02 9.762e-02 1.041e-01 1.045e-01 9.817e-02 8.573e-02 6.173e-02 2.387e-04
 16  2  2 42  1 2.052e-06 1.052e+00 1.110e+00 1.062e-01 3.210e-01 3.460e-01 2.746e-01 2.158e-01 1.804e-01 1.612e-01 1.287e-01 7.804e-06
 16  2  2 43  1 5.212e-07 1.052e+00 1.110e+00 1.556e-01 5.374e-01 5.838e-01 4.659e-01 3.719e-01 3.121e-01 2.699e-01 2.009e-01 1.982e-06
 16  2  3  6  2 0.000e+00 5.591e-01 2.000e-01 2.009e-01 1.696e-01 1.649e-01 1.617e-01 1.583e-01 1.527e-01 1.440e-01 1.379e-01 1.258e-01
 16  2  3  7  1 1.674e-05 5.591e-01 1.150e+00 7.793e-01 6.716e-01 6.288e-01 5.918e-01 5.518e-01 4.956e-01 4.098e-01 2.562e-01 1.198e-04
 16  2  3  8  1 2.300e-05 5.591e-01 1.140e+00 2.093e+00 1.843e+00 1.715e+00 1.600e+00 1.473e+00 1.316e+00 1.066e+00 6.610e-01 1.645e-04
 16  2  3  9  1 4.445e-03 7.563e-01 1.140e+00 2.290e+00 2.201e+00 2.027e+00 1.872e+00 1.710e+00 1.534e+00 1.291e+00 9.055e-01 2.351e-02
 16  2  3 10  1 8.406e-02 7.563e-01 1.170e+00 3.728e+00 3.554e+00 3.297e+00 3.133e+00 2.939e+00 2.699e+00 2.342e+00 1.780e+00 4.446e-01
 16  2  3 11  1 1.076e-02 8.349e-01 1.120e+00 8.490e-01 8.768e-01 7.395e-01 6.044e-01 4.865e-01 3.963e-01 3.150e-01 2.426e-01 5.156e-02
