    2   42         55.154      9.550e-03      4.290e+09            2s2.2p2 3P1.0 -            2s2.2p3d 3P2.0
    2   43         55.116      4.240e-01      3.180e+11            2s2.2p2 3P1.0 -            2s2.2p3d 3P1.0
    2   44         55.094      2.700e-01      6.080e+11            2s2.2p2 3P1.0 -            2s2.2p3d 3P0.0
    2   45         54.466      1.510e-03      1.160e+09            2s2.2p2 3P1.0 -            2s2.2p3d 1P1.0
    3    4       2149.987      0.000e+00      1.930e+01            2s2.2p2 3P2.0 -             2s2.2p2 1D2.0
    3    5        986.419      0.000e+00      1.060e-01            2s2.2p2 3P2.0 -             2s2.2p2 1S0.0
    3    6        694.904      5.950e-05      1.380e+05            2s2.2p2 3P2.0 -              2s.2p3 5S2.0
    3    7        349.792      3.690e-02      4.050e+08            2s2.2p2 3P2.0 -              2s.2p3 3D2.0
    3    8        349.620      1.960e-03      3.580e+07            2s2.2p2 3P2.0 -              2s.2p3 3D1.0
    3    9        349.860      3.030e-01      2.380e+09            2s2.2p2 3P2.0 -              2s.2p3 3D3.0
    3   11        296.211      1.030e-01      2.620e+09            2s2.2p2 3P2.0 -              2s.2p3 3P1.0
    3   12        296.113      3.510e-01      5.350e+09            2s2.2p2 3P2.0 -              2s.2p3 3P2.0
    3   13        230.423      2.330e-03      6.240e+07            2s2.2p2 3P2.0 -              2s.2p3 1D2.0
    3   14        227.002      5.130e-01      2.360e+10            2s2.2p2 3P2.0 -              2s.2p3 3S1.0
    3   15        205.618      1.280e-04      7.080e+06            2s2.2p2 3P2.0 -              2s.2p3 1P1.0
    3   22         61.844      6.990e-02      4.180e+10            2s2.2p2 3P2.0 -            2s2.2p3s 3P1.0
    3   23         61.649      2.050e-01      7.420e+10            2s2.2p2 3P2.0 -            2s2.2p3s 3P2.0
    3   24         61.183      3.540e-04      2.160e+08            2s2.2p2 3P2.0 -            2s2.2p3s 1P1.0
    3   25        -58.401      0.000e+00      2.480e+06            2s2.2p2 3P2.0 -            2s2.2p3p 1P1.0
    3   26        -58.203      0.000e+00      3.190e+06            2s2.2p2 3P2.0 -            2s2.2p3p 3D1.0
    3   27        -58.158      0.000e+00      1.330e+07            2s2.2p2 3P2.0 -            2s2.2p3p 3D2.0
    3   28        -58.013      0.000e+00      1.600e+07            2s2.2p2 3P2.0 -            2s2.2p3p 3D3.0
    3   29        -57.749      0.000e+00      1.670e+05            2s2.2p2 3P2.0 -            2s2.2p3p 3S1.0
    3   30        -57.291      0.000e+00      1.480e+07            2s2.2p2 3P2.0 -            2s2.2p3p 3P0.0
    3   31        -57.226      0.000e+00      1.130e+07            2s2.2p2 3P2.0 -            2s2.2p3p 3P1.0
    3   32        -57.152      0.000e+00      5.820e+06            2s2.2p2 3P2.0 -            2s2.2p3p 3P2.0
    3   33        -56.602      0.000e+00      1.370e+05            2s2.2p2 3P2.0 -            2s2.2p3p 1D2.0
    3   34        -55.739      0.000e+00      3.000e+04            2s2.2p2 3P2.0 -            2s2.2p3p 1S0.0
    3   35        -55.424      9.310e-03      4.040e+09            2s2.2p2 3P2.0 -            2s2.2p3d 3F2.0
    3   36        -55.326      3.930e-02      1.220e+10            2s2.2p2 3P2.0 -            2s2.2p3d 3F3.0
    3   37         55.940      7.330e-03      3.200e+09            2s2.2p2 3P2.0 -            2s2.2p3d 1D2.0
    3   39         55.502      1.280e-03      9.480e+08            2s2.2p2 3P2.0 -            2s2.2p3d 3D1.0
    3   40         55.475      6.970e-02      3.100e+10            2s2.2p2 3P2.0 -            2s2.2p3d 3D2.0
    3   41         55.401      3.490e+00      1.110e+12            2s2.2p2 3P2.0 -            2s2.2p3d 3D3.0
    3   42         55.272      1.550e+00      6.960e+11            2s2.2p2 3P2.0 -            2s2.2p3d 3P2.0
    3   43         55.234      3.780e-01      2.820e+11            2s2.2p2 3P2.0 -            2s2.2p3d 3P1.0
    3   45         54.581      4.830e-05      3.700e+07            2s2.2p2 3P2.0 -            2s2.2p3d 1P1.0
    3   46         54.604      5.840e-04      1.920e+08            2s2.2p2 3P2.0 -            2s2.2p3d 1F3.0
    4    5       1822.659      0.000e+00      2.870e+00            2s2.2p2 1D2.0 -             2s2.2p2 1S0.0
    4    6       1026.770      8.900e-08      8.160e+01            2s2.2p2 1D2.0 -              2s.2p3 5S2.0
    4    7        417.759      1.400e-04      1.060e+06            2s2.2p2 1D2.0 -              2s.2p3 3D2.0
    4    8        417.515      7.170e-05      8.990e+05            2s2.2p2 1D2.0 -              2s.2p3 3D1.0
    4    9        417.857      9.700e-04      5.220e+06            2s2.2p2 1D2.0 -              2s.2p3 3D3.0
    4   11        343.542      3.450e-04      6.400e+06            2s2.2p2 1D2.0 -              2s.2p3 3P1.0
    4   12        343.411      1.340e-04      1.490e+06            2s2.2p2 1D2.0 -              2s.2p3 3P2.0
    4   13        258.082      9.560e-01      2.030e+10            2s2.2p2 1D2.0 -              2s.2p3 1D2.0
    4   14        253.799      3.670e-04      1.340e+07            2s2.2p2 1D2.0 -              2s.2p3 3S1.0
    4   15        227.362      6.140e-01      2.770e+10            2s2.2p2 1D2.0 -              2s.2p3 1P1.0
    4   19        150.019      0.000e+00      3.160e+04            2s2.2p2 1D2.0 -                 2p4 1D2.0
    4   20        130.414      0.000e+00      3.770e+04            2s2.2p2 1D2.0 -                 2p4 1S0.0
    4   22         63.676      4.960e-03      2.790e+09            2s2.2p2 1D2.0 -            2s2.2p3s 3P1.0
    4   23         63.469      9.750e-04      3.310e+08            2s2.2p2 1D2.0 -            2s2.2p3s 3P2.0
    4   24         62.975      2.260e-01      1.300e+11            2s2.2p2 1D2.0 -            2s2.2p3s 1P1.0
    4   25        -60.126      0.000e+00      2.720e+07            2s2.2p2 1D2.0 -            2s2.2p3p 1P1.0
    4   26        -59.916      0.000e+00      8.740e+06            2s2.2p2 1D2.0 -            2s2.2p3p 3D1.0
    4   28        -59.715      0.000e+00      7.020e+04            2s2.2p2 1D2.0 -            2s2.2p3p 3D3.0
    4   29        -59.436      0.000e+00      7.330e+05            2s2.2p2 1D2.0 -            2s2.2p3p 3S1.0
    4   30        -58.951      0.000e+00      1.470e+05            2s2.2p2 1D2.0 -            2s2.2p3p 3P0.0
    4   31        -58.882      0.000e+00      1.620e+05            2s2.2p2 1D2.0 -            2s2.2p3p 3P1.0
    4   32        -58.803      0.000e+00      4.190e+05            2s2.2p2 1D2.0 -            2s2.2p3p 3P2.0
    4   33        -58.221      0.000e+00      1.970e+07            2s2.2p2 1D2.0 -            2s2.2p3p 1D2.0
    4   34        -57.309      0.000e+00      5.940e+07            2s2.2p2 1D2.0 -            2s2.2p3p 1S0.0
    4   35        -56.976      1.620e-01      6.670e+10            2s2.2p2 1D2.0 -            2s2.2p3d 3F2.0
    4   36        -56.873      9.490e-03      2.800e+09            2s2.2p2 1D2.0 -            2s2.2p3d 3F3.0
    4   37         57.434      7.480e-01      3.090e+11            2s2.2p2 1D2.0 -            2s2.2p3d 1D2.0
    4   39         56.973      4.650e-04      3.260e+08            2s2.2p2 1D2.0 -            2s2.2p3d 3D1.0
    4   40         56.944      7.440e-03      3.140e+09            2s2.2p2 1D2.0 -            2s2.2p3d 3D2.0
    4   41         56.867      2.430e-05      7.340e+06            2s2.2p2 1D2.0 -            2s2.2p3d 3D3.0
    4   42         56.731      2.150e-02      9.130e+09            2s2.2p2 1D2.0 -            2s2.2p3d 3P2.0
    4   43         56.690      1.080e-03      7.600e+08            2s2.2p2 1D2.0 -            2s2.2p3d 3P1.0
    4   45         56.003      3.540e-02      2.580e+10            2s2.2p2 1D2.0 -            2s2.2p3d 1P1.0
    4   46         56.027      4.550e+00      1.420e+12            2s2.2p2 1D2.0 -            2s2.2p3d 1F3.0
    5    8        541.572      7.650e-05      6.080e+05            2s2.2p2 1S0.0 -              2s.2p3 3D1.0
    5   11        423.333      2.150e-04      2.760e+06            2s2.2p2 1S0.0 -              2s.2p3 3P1.0
    5   14        294.856      2.560e-04      7.270e+06            2s2.2p2 1S0.0 -              2s.2p3 3S1.0
    5   15        259.766      1.820e-01      6.520e+09            2s2.2p2 1S0.0 -              2s.2p3 1P1.0
    5   22         65.981      9.140e-04      4.840e+08            2s2.2p2 1S0.0 -            2s2.2p3s 3P1.0
    5   24         65.229      6.500e-02      3.520e+10            2s2.2p2 1S0.0 -            2s2.2p3s 1P1.0
    5   32        -60.528      0.000e+00      6.960e+04            2s2.2p2 1S0.0 -            2s2.2p3p 3P2.0
    5   33        -59.912      0.000e+00      1.130e+07            2s2.2p2 1S0.0 -            2s2.2p3p 1D2.0
    5   39         58.811      1.730e-03      1.150e+09            2s2.2p2 1S0.0 -            2s2.2p3d 3D1.0
    5   43         58.510      5.470e-04      3.660e+08            2s2.2p2 1S0.0 -            2s2.2p3d 3P1.0
    5   45         57.778      1.120e+00      7.710e+11            2s2.2p2 1S0.0 -            2s2.2p3d 1P1.0
    6   16        190.684      1.660e-04      6.680e+06             2s.2p3 5S2.0 -                 2p4 3P2.0
    6   17        189.043      4.840e-05      3.290e+06             2s.2p3 5S2.0 -                 2p4 3P1.0
    6   25        -63.280      1.600e-08      8.900e+03             2s.2p3 5S2.0 -            2s2.2p3p 1P1.0
    6   26        -63.047      1.070e-07      5.980e+04             2s.2p3 5S2.0 -            2s2.2p3p 3D1.0
    6   27        -62.995      4.430e-07      1.490e+05             2s.2p3 5S2.0 -            2s2.2p3p 3D2.0
    6   28        -62.824      2.330e-06      5.620e+05             2s.2p3 5S2.0 -            2s2.2p3p 3D3.0
    6   29        -62.515      3.260e-06      1.850e+06             2s.2p3 5S2.0 -            2s2.2p3p 3S1.0
    6   31        -61.903      1.930e-07      1.120e+05             2s.2p3 5S2.0 -            2s2.2p3p 3P1.0
    6   32        -61.816      2.060e-07      7.200e+04             2s.2p3 5S2.0 -            2s2.2p3p 3P2.0
    7   16        261.473      1.580e-01      3.280e+09             2s.2p3 3D2.0 -                 2p4 3P2.0
    7   17        258.397      3.680e-01      1.300e+10             2s.2p3 3D2.0 -                 2p4 3P1.0
    7   19        234.077      5.000e-04      1.330e+07             2s.2p3 3D2.0 -                 2p4 1D2.0
    7   21        -73.964      0.000e+00      6.480e+05             2s.2p3 3D2.0 -            2s2.2p3s 3P0.0
    7   23         74.839      0.000e+00      1.970e+05             2s.2p3 3D2.0 -            2s2.2p3s 3P2.0
    7   25        -70.140      5.730e-05      2.590e+07             2s.2p3 3D2.0 -            2s2.2p3p 1P1.0
    7   26        -69.855      5.720e-04      2.610e+08             2s.2p3 3D2.0 -            2s2.2p3p 3D1.0
    7   27        -69.791      1.960e-03      5.370e+08             2s.2p3 3D2.0 -            2s2.2p3p 3D2.0
    7   28        -69.582      2.360e-04      4.640e+07             2s.2p3 3D2.0 -            2s2.2p3p 3D3.0
    7   29        -69.203      1.920e-04      8.890e+07             2s.2p3 3D2.0 -            2s2.2p3p 3S1.0
    7   31        -68.453      3.350e-03      1.590e+09             2s.2p3 3D2.0 -            2s2.2p3p 3P1.0
    7   32        -68.347      1.550e-03      4.430e+08             2s.2p3 3D2.0 -            2s2.2p3p 3P2.0
    7   33        -67.562      6.680e-06      1.950e+06             2s.2p3 3D2.0 -            2s2.2p3p 1D2.0
    7   36        -65.752      0.000e+00      4.880e+04             2s.2p3 3D2.0 -            2s2.2p3d 3F3.0
    7   38        -65.601      0.000e+00      7.870e+03             2s.2p3 3D2.0 -            2s2.2p3d 3F4.0
    8   16        261.568      1.230e-02      2.550e+08             2s.2p3 3D1.0 -                 2p4 3P2.0
    8   17        258.491      1.400e-01      4.960e+09             2s.2p3 3D1.0 -                 2p4 3P1.0
    8   18        257.305      1.650e-01      1.760e+10             2s.2p3 3D1.0 -                 2p4 3P0.0
    8   19        234.154      2.350e-05      6.260e+05             2s.2p3 3D1.0 -                 2p4 1D2.0
    8   20        189.654      2.020e-05      4.070e+06             2s.2p3 3D1.0 -                 2p4 1S0.0
    8   22         75.135      0.000e+00      2.770e+05             2s.2p3 3D1.0 -            2s2.2p3s 3P1.0
    8   25        -70.143      3.720e-04      1.680e+08             2s.2p3 3D1.0 -            2s2.2p3p 1P1.0
    8   26        -69.857      8.970e-04      4.080e+08             2s.2p3 3D1.0 -            2s2.2p3p 3D1.0
    8   27        -69.793      2.870e-04      7.860e+07             2s.2p3 3D1.0 -            2s2.2p3p 3D2.0
    8   29        -69.205      9.380e-05      4.360e+07             2s.2p3 3D1.0 -            2s2.2p3p 3S1.0
    8   30        -68.548      1.580e-03      2.240e+09             2s.2p3 3D1.0 -            2s2.2p3p 3P0.0
    8   31        -68.455      1.320e-03      6.270e+08             2s.2p3 3D1.0 -            2s2.2p3p 3P1.0
    8   32        -68.349      1.110e-04      3.170e+07             2s.2p3 3D1.0 -            2s2.2p3p 3P2.0
    8   33        -67.564      3.500e-06      1.020e+06             2s.2p3 3D1.0 -            2s2.2p3p 1D2.0
    8   34        -66.339      6.950e-06      1.050e+07             2s.2p3 3D1.0 -            2s2.2p3p 1S0.0
    9   16        261.434      7.300e-01      1.510e+10             2s.2p3 3D3.0 -                 2p4 3P2.0
    9   19        234.047      2.710e-03      7.230e+07             2s.2p3 3D3.0 -                 2p4 1D2.0
    9   22         75.124      0.000e+00      2.740e+05             2s.2p3 3D3.0 -            2s2.2p3s 3P1.0
    9   23         74.836      0.000e+00      3.440e+05             2s.2p3 3D3.0 -            2s2.2p3s 3P2.0
    9   27        -69.805      7.060e-04      1.930e+08             2s.2p3 3D3.0 -            2s2.2p3p 3D2.0
    9   28        -69.596      3.540e-03      6.970e+08             2s.2p3 3D3.0 -            2s2.2p3p 3D3.0
    9   32        -68.361      6.870e-03      1.960e+09             2s.2p3 3D3.0 -            2s2.2p3p 3P2.0
    9   33        -67.576      1.220e-04      3.560e+07             2s.2p3 3D3.0 -            2s2.2p3p 1D2.0
    9   36        -65.765      0.000e+00      3.710e+04             2s.2p3 3D3.0 -            2s2.2p3d 3F3.0
    9   38        -65.614      0.000e+00      7.990e+04             2s.2p3 3D3.0 -            2s2.2p3d 3F4.0
   10   17        298.298      5.780e-02      1.550e+09             2s.2p3 3P0.0 -                 2p4 3P1.0
   10   25        -72.748      1.810e-04      7.600e+07             2s.2p3 3P0.0 -            2s2.2p3p 1P1.0
   10   26        -72.441      1.330e-03      5.620e+08             2s.2p3 3P0.0 -            2s2.2p3p 3D1.0
   10   29        -71.740      1.580e-03      6.810e+08             2s.2p3 3P0.0 -            2s2.2p3p 3S1.0
   10   31        -70.934      1.200e-05      5.320e+06             2s.2p3 3P0.0 -            2s2.2p3p 3P1.0
   10   35        -68.187      0.000e+00      8.080e+04             2s.2p3 3P0.0 -            2s2.2p3d 3F2.0
   11   16        302.356      7.720e-02      1.210e+09             2s.2p3 3P1.0 -                 2p4 3P2.0
   11   17        298.251      3.080e-02      8.260e+08             2s.2p3 3P1.0 -                 2p4 3P1.0
   11   18        296.673      6.510e-02      5.300e+09             2s.2p3 3P1.0 -                 2p4 3P0.0
   11   19        266.314      3.310e-04      6.930e+06             2s.2p3 3P1.0 -                 2p4 1D2.0
   11   20        210.215      1.390e-04      2.300e+07             2s.2p3 3P1.0 -                 2p4 1S0.0
   11   25        -72.754      4.730e-04      1.990e+08             2s.2p3 3P1.0 -            2s2.2p3p 1P1.0
   11   26        -72.447      4.110e-04      1.740e+08             2s.2p3 3P1.0 -            2s2.2p3p 3D1.0
   11   27        -72.377      3.240e-03      8.240e+08             2s.2p3 3P1.0 -            2s2.2p3p 3D2.0
   11   29        -71.745      5.010e-03      2.160e+09             2s.2p3 3P1.0 -            2s2.2p3p 3S1.0
   11   30        -71.040      1.580e-04      2.090e+08             2s.2p3 3P1.0 -            2s2.2p3p 3P0.0
   11   31        -70.940      1.620e-07      7.150e+04             2s.2p3 3P1.0 -            2s2.2p3p 3P1.0
   11   32        -70.826      3.790e-05      1.010e+07             2s.2p3 3P1.0 -            2s2.2p3p 3P2.0
   11   33        -69.983      8.320e-06      2.270e+06             2s.2p3 3P1.0 -            2s2.2p3p 1D2.0
   11   34        -68.669      1.290e-07      1.830e+05             2s.2p3 3P1.0 -            2s2.2p3p 1S0.0
   11   35        -68.192      0.000e+00      8.360e+04             2s.2p3 3P1.0 -            2s2.2p3d 3F2.0
   11   36        -68.044      0.000e+00      1.570e+05             2s.2p3 3P1.0 -            2s2.2p3d 3F3.0
   12   16        302.457      1.900e-01      2.980e+09             2s.2p3 3P2.0 -                 2p4 3P2.0
   12   17        298.349      9.740e-02      2.610e+09             2s.2p3 3P2.0 -                 2p4 3P1.0
   12   19        266.393      6.540e-05      1.370e+06             2s.2p3 3P2.0 -                 2p4 1D2.0
   12   21        -76.887      0.000e+00      1.060e+05             2s.2p3 3P2.0 -            2s2.2p3s 3P0.0
   12   25        -72.764      7.280e-05      3.060e+07             2s.2p3 3P2.0 -            2s2.2p3p 1P1.0
   12   26        -72.457      2.130e-04      9.000e+07             2s.2p3 3P2.0 -            2s2.2p3p 3D1.0
   12   27        -72.388      8.220e-04      2.090e+08             2s.2p3 3P2.0 -            2s2.2p3p 3D2.0
   12   28        -72.162      6.010e-03      1.100e+09             2s.2p3 3P2.0 -            2s2.2p3p 3D3.0
   12   29        -71.755      7.670e-03      3.310e+09             2s.2p3 3P2.0 -            2s2.2p3p 3S1.0
   12   31        -70.949      7.140e-04      3.150e+08             2s.2p3 3P2.0 -            2s2.2p3p 3P1.0
   12   32        -70.835      2.820e-04      7.500e+07             2s.2p3 3P2.0 -            2s2.2p3p 3P2.0
   12   33        -69.993      8.510e-07      2.320e+05             2s.2p3 3P2.0 -            2s2.2p3p 1D2.0
   12   36        -68.052      0.000e+00      5.810e+04             2s.2p3 3P2.0 -            2s2.2p3d 3F3.0
   12   38        -67.890      0.000e+00      2.290e+05             2s.2p3 3P2.0 -            2s2.2p3d 3F4.0
   13   16        426.715      2.120e-03      1.530e+07             2s.2p3 1D2.0 -                 2p4 3P2.0
   13   17        418.584      4.430e-05      5.530e+05             2s.2p3 1D2.0 -                 2p4 3P1.0
   13   19        358.284      1.140e+00      1.240e+10             2s.2p3 1D2.0 -                 2p4 1D2.0
   13   24         83.302      0.000e+00      4.110e+05             2s.2p3 1D2.0 -            2s2.2p3s 1P1.0
   13   25        -79.115      7.340e-03      2.610e+09             2s.2p3 1D2.0 -            2s2.2p3p 1P1.0
   13   26        -78.752      2.060e-03      7.400e+08             2s.2p3 1D2.0 -            2s2.2p3p 3D1.0
   13   27        -78.670      1.020e-05      2.200e+06             2s.2p3 1D2.0 -            2s2.2p3p 3D2.0
   13   28        -78.404      5.220e-06      8.100e+05             2s.2p3 1D2.0 -            2s2.2p3p 3D3.0
