SEQ='NE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  28083692.7   NPRNTI= 2   NPRNTF= 2
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 1.5)        0.0 
     2          2S2 2P5             (2)1( 0.5)      813.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  28232121.9   NLVL= 300
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   238     1    2S2 2P5 8D1         (1)1( 1.0)   146708.9 
   239     1    2S2 2P5 8D1         (1)2( 2.0)   146710.2 
   240     1    2S2 2P5 8D1         (3)2( 3.0)   146710.3 
   241     1    2S2 2P5 8F1         (3)2( 1.0)   146712.9 
   242     1    2S2 2P5 8F1         (3)2( 2.0)   146712.9 
   243     1    2S2 2P5 8F1         (1)4( 4.0)   146713.9 
   244     1    2S2 2P5 8F1         (3)4( 5.0)   146713.9 
   245     1    2S2 2P5 8G1         (3)3( 2.0)   146713.9 
   246     1    2S2 2P5 8G1         (3)3( 3.0)   146713.9 
   247     1    2S2 2P5 8G1         (1)5( 5.0)   146714.2 
   248     1    2S2 2P5 8H1         (3)4( 3.0)   146714.2 
   249     1    2S2 2P5 8G1         (3)5( 6.0)   146714.2 
   250     1    2S2 2P5 8H1         (3)4( 4.0)   146714.2 
   251     1    2S2 2P5 8H1         (1)6( 6.0)   146714.4 
   252     1    2S2 2P5 8H1         (3)6( 7.0)   146714.4 
   253     1    2S2 2P5 8H1         (3)5( 4.0)   146714.7 
   254     1    2S2 2P5 8H1         (3)5( 5.0)   146714.8 
   255     1    2S2 2P5 8G1         (3)4( 3.0)   146714.8 
   256     1    2S2 2P5 8G1         (3)4( 4.0)   146714.8 
   257     1    2S2 2P5 8H1         (1)5( 5.0)   146714.9 
   258     1    2S2 2P5 8H1         (3)5( 6.0)   146714.9 
   259     1    2S2 2P5 8F1         (3)3( 3.0)   146715.0 
   260     1    2S2 2P5 8F1         (3)3( 2.0)   146715.0 
   261     1    2S2 2P5 8G1         (1)4( 4.0)   146715.2 
   262     1    2S2 2P5 8G1         (3)4( 5.0)   146715.2 
   263     1    2S2 2P5 8F1         (1)3( 3.0)   146715.9 
   264     1    2S2 2P5 8F1         (3)3( 4.0)   146715.9 
   265     2    2S2 2P5 7D1         (3)2( 2.0)   146995.7 
   266     2    2S2 2P5 7D1         (3)3( 2.0)   146996.0 
   267     2    2S2 2P5 7D1         (3)3( 3.0)   146996.5 
   268     2    2S2 2P5 7D1         (3)2( 1.0)   146996.6 
   269     2    2S2 2P5 7F1         (3)2( 3.0)   147003.4 
   270     2    2S2 2P5 7F1         (1)2( 2.0)   147003.4 
   271     2    2S2 2P5 7F1         (3)4( 3.0)   147003.4 
   272     2    2S2 2P5 7F1         (3)4( 4.0)   147003.4 
   273     2    2S2 2P5 7G1         (1)3( 3.0)   147003.4 
   274     2    2S2 2P5 7G1         (3)5( 4.0)   147003.4 
   275     2    2S2 2P5 7G1         (3)3( 4.0)   147003.4 
   276     2    2S2 2P5 7H1         (3)6( 5.0)   147003.4 
   277     2    2S2 2P5 7H1         (1)4( 4.0)   147003.4 
   278     2    2S2 2P5 7H1         (3)6( 6.0)   147003.4 
   279     2    2S2 2P5 7H1         (3)4( 5.0)   147003.4 
   280     2    2S2 2P5 7G1         (3)5( 5.0)   147003.4 
   281     2    2S2 2P5 8P1         (3)1( 0.0)   147133.8 
   282     2    2S2 2P5 8P1         (3)2( 1.0)   147139.1 
   283     2    2S2 2P5 8P1         (1)2( 2.0)   147156.3 
   284     2    2S2 2P5 8P1         (3)1( 1.0)   147159.2 
   285     2    2S2 2P5 8D1         (3)2( 2.0)   147522.0 
   286     2    2S2 2P5 8D1         (3)3( 2.0)   147522.3 
   287     2    2S2 2P5 8D1         (3)2( 1.0)   147522.5 
   288     2    2S2 2P5 8D1         (3)3( 3.0)   147522.5 
