    9   39         76.406      6.648e-04      1.519e+08                2p2 1D2.0 -               2p.3s 3P2.0
   11   39        551.117      2.058e-01      9.038e+08              2s.3s 3S1.0 -               2p.3s 3P2.0
   18   39       1208.754      2.394e-03      2.186e+06              2s.3d 3D2.0 -               2p.3s 3P2.0
   19   39       1210.949      1.351e-02      1.229e+07              2s.3d 3D3.0 -               2p.3s 3P2.0
    2   40        -60.017      0.000e+00      2.255e+07              2s.2p 3P0.0 -               2p.3d 3F2.0
    3   40        -60.058      0.000e+00      2.287e+07              2s.2p 3P1.0 -               2p.3d 3F2.0
    4   40        -60.148      0.000e+00      2.367e+06              2s.2p 3P2.0 -               2p.3d 3F2.0
    5   40        -65.686      0.000e+00      1.371e+07              2s.2p 1P1.0 -               2p.3d 3F2.0
    7   40        -69.551      7.662e-04      2.059e+08                2p2 3P1.0 -               2p.3d 3F2.0
    8   40        -69.656      4.262e-03      1.142e+09                2p2 3P2.0 -               2p.3d 3F2.0
    9   40        -71.863      2.691e-01      6.849e+10                2p2 1D2.0 -               2p.3d 3F2.0
   17   40       -545.539      5.457e-02      1.757e+08              2s.3d 3D1.0 -               2p.3d 3F2.0
   18   40       -545.539      1.458e-02      4.688e+07              2s.3d 3D2.0 -               2p.3d 3F2.0
   20   40       -680.457      5.298e-02      1.228e+08              2s.3d 1D2.0 -               2p.3d 3F2.0
   27   40      -1861.252      9.515e-02      1.862e+07              2p.3p 1P1.0 -               2p.3d 3F2.0
   28   40      -2260.089      1.203e-01      1.537e+07              2p.3p 3D1.0 -               2p.3d 3F2.0
   31   40      -2343.798      2.763e-02      3.305e+06              2p.3p 3D2.0 -               2p.3d 3F2.0
    2   41         60.638      0.000e+00      9.148e+06              2s.2p 3P0.0 -               2p.3d 1D2.0
    3   41         60.679      0.000e+00      5.330e+06              2s.2p 3P1.0 -               2p.3d 1D2.0
    5   41         65.878      0.000e+00      4.334e+07              2s.2p 1P1.0 -               2p.3d 1D2.0
    7   41         70.300      8.138e-03      2.197e+09                2p2 3P1.0 -               2p.3d 1D2.0
    8   41         70.407      2.025e-03      5.449e+08                2p2 3P2.0 -               2p.3d 1D2.0
    9   41         72.226      8.170e-01      2.089e+11                2p2 1D2.0 -               2p.3d 1D2.0
   17   41        630.518      1.812e-02      6.079e+07              2s.3d 3D1.0 -               2p.3d 1D2.0
   18   41        631.035      4.686e-03      1.570e+07              2s.3d 3D2.0 -               2p.3d 1D2.0
   19   41        631.633      1.658e-03      5.545e+06              2s.3d 3D3.0 -               2p.3d 1D2.0
   20   41        740.413      1.646e-01      4.005e+08              2s.3d 1D2.0 -               2p.3d 1D2.0
   27   41       2408.482      1.220e-01      2.805e+07              2p.3p 1P1.0 -               2p.3d 1D2.0
   28   41       2926.549      9.632e-02      1.500e+07              2p.3p 3D1.0 -               2p.3d 1D2.0
    2   42         59.975      0.000e+00      2.210e+07              2s.2p 3P0.0 -               2p.3d 3D2.0
    3   42         60.016      0.000e+00      1.088e+07              2s.2p 3P1.0 -               2p.3d 3D2.0
    4   42         60.105      0.000e+00      2.557e+07              2s.2p 3P2.0 -               2p.3d 3D2.0
    7   42         69.411      2.468e+00      6.834e+11                2p2 3P1.0 -               2p.3d 3D2.0
    8   42         69.516      4.311e-01      1.190e+11                2p2 3P2.0 -               2p.3d 3D2.0
   17   42        565.548      4.646e-02      1.938e+08              2s.3d 3D1.0 -               2p.3d 3D2.0
   18   42        565.964      1.678e-01      6.987e+08              2s.3d 3D2.0 -               2p.3d 3D2.0
   19   42        566.445      9.630e-02      4.004e+08              2s.3d 3D3.0 -               2p.3d 3D2.0
   30   42       3428.186      1.136e-01      1.289e+07              2p.3p 3P1.0 -               2p.3d 3D2.0
   31   42       1945.907      5.825e-02      2.052e+07              2p.3p 3D2.0 -               2p.3d 3D2.0
    2   43         59.712      0.000e+00      6.386e+06              2s.2p 3P0.0 -               2p.3d 3P2.0
    3   43         59.752      0.000e+00      2.045e+07              2s.2p 3P1.0 -               2p.3d 3P2.0
    4   43         59.840      0.000e+00      2.929e+07              2s.2p 3P2.0 -               2p.3d 3P2.0
    7   43         69.058      1.160e-01      3.244e+10                2p2 3P1.0 -               2p.3d 3P2.0
    8   43         69.162      1.439e+00      4.014e+11                2p2 3P2.0 -               2p.3d 3P2.0
    9   43         70.916      9.101e-03      2.414e+09                2p2 1D2.0 -               2p.3d 3P2.0
   11   43        353.645      3.632e-03      3.874e+07              2s.3s 3S1.0 -               2p.3d 3P2.0
   17   43        542.948      9.864e-03      4.464e+07              2s.3d 3D1.0 -               2p.3d 3P2.0
   18   43        543.332      9.712e-02      4.389e+08              2s.3d 3D2.0 -               2p.3d 3P2.0
   19   43        543.775      2.504e-01      1.129e+09              2s.3d 3D3.0 -               2p.3d 3P2.0
   23   43       1777.781      8.090e-02      3.415e+07              2p.3p 3D3.0 -               2p.3d 3P2.0
   29   43       2230.156      2.316e-01      6.211e+07              2p.3p 3S1.0 -               2p.3d 3P2.0
   32   43       2838.495      7.134e-02      1.181e+07              2p.3p 3P2.0 -               2p.3d 3P2.0
    3   44        -59.944      0.000e+00      4.501e+07              2s.2p 3P1.0 -               2p.3d 3F3.0
    4   44        -60.034      0.000e+00      1.798e+07              2s.2p 3P2.0 -               2p.3d 3F3.0
    8   44        -69.503      1.257e-02      2.412e+09                2p2 3P2.0 -               2p.3d 3F3.0
    9   44        -71.700      2.766e-03      5.045e+08                2p2 1D2.0 -               2p.3d 3F3.0
   18   44       -536.293      1.096e-01      2.588e+08              2s.3d 3D2.0 -               2p.3d 3F3.0
   19   44       -540.877      2.343e-02      5.524e+07              2s.3d 3D3.0 -               2p.3d 3F3.0
   20   44       -666.132      9.336e-05      1.598e+05              2s.3d 1D2.0 -               2p.3d 3F3.0
   23   44      -2433.946      3.182e-02      2.664e+06              2p.3p 3D3.0 -               2p.3d 3F3.0
   31   44      -2182.159      3.207e-01      3.158e+07              2p.3p 3D2.0 -               2p.3d 3F3.0
    3   45         59.980      0.000e+00      1.657e+07              2s.2p 3P1.0 -               2p.3d 3D3.0
    4   45         60.069      0.000e+00      4.217e+07              2s.2p 3P2.0 -               2p.3d 3D3.0
    8   45         69.467      4.128e+00      8.150e+11                2p2 3P2.0 -               2p.3d 3D3.0
    9   45         71.237      5.518e-04      1.036e+08                2p2 1D2.0 -               2p.3d 3D3.0
   18   45        562.779      5.784e-02      1.740e+08              2s.3d 3D2.0 -               2p.3d 3D3.0
   19   45        563.254      3.760e-01      1.129e+09              2s.3d 3D3.0 -               2p.3d 3D3.0
   23   45       2004.413      9.293e-02      2.204e+07              2p.3p 3D3.0 -               2p.3d 3D3.0
   32   45       3463.810      2.031e-01      1.613e+07              2p.3p 3P2.0 -               2p.3d 3D3.0
    5   46         63.980      0.000e+00      4.732e+07              2s.2p 1P1.0 -               2p.3d 1F3.0
    8   46         68.243      1.504e-03      3.078e+08                2p2 3P2.0 -               2p.3d 1F3.0
    9   46         69.950      5.286e+00      1.029e+12                2p2 1D2.0 -               2p.3d 1F3.0
   20   46        555.217      2.041e-01      6.310e+08              2s.3d 1D2.0 -               2p.3d 1F3.0
   33   46       2575.997      3.970e-01      5.701e+07              2p.3p 1D2.0 -               2p.3d 1F3.0
qq -1
%filename: mg_9.wgfa
%observed energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 1995,
   NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61
%Theoretical energy levels (1-10): Zhang, Sampson, ADNDT, 1992, 52, 143
%theoretical energy levels (11-46): Sampson, D.H., Goett, S.J., Clark, R.E.H., 1984, ADNDT, 30, 125
%A-values: computed using a SSTRUCT model by P.R.Young
%comment: A-values computed using a 15 configuration model of the ion. 
    The following configs were included:

        2s2, 2s 2p, 2p2
        2s 3s, 2s 3p, 2s 3d
        2p 3s, 2p 3p, 2p 3d
        3s2, 3p2, 3d2
        3s 3p, 3s 3d, 3p 3d

    For the levels with no observed energies, `best-guess' SSTRUCT energies were 
    used, which are more accurate than those derived from the theoretical 
    energies in the .elvlc file.

    A crucial aspect of this new data is the availability of allowed transitions 
    to de-populate the 3p.3p 3F4 level (level 26) which was previously metastable.

%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%   P.R.Young  Jul 1998
qq -1
 12  9  1  2  2 0.000e+00 1.280e+00 4.100e+00 1.975e-02 1.283e-02 8.813e-03 5.592e-03 1.265e-03
 12  9  1  3  1 2.017e-05 1.291e+00 3.000e+00 5.857e-02 2.772e-02 1.057e-02 1.418e-03 6.455e-05
 12  9  1  4  2 0.000e+00 1.313e+00 4.100e+00 9.800e-02 6.363e-02 4.371e-02 2.750e-02 7.183e-03
 12  9  1  5  1 3.136e-01 2.476e+00 2.200e+00 1.385e+00 1.154e+00 9.494e-01 7.188e-01 5.067e-01
 12  9  1  6  2 0.000e+00 3.334e+00 2.100e+00 3.285e-04 2.760e-04 2.150e-04 1.384e-04 2.609e-05
 12  9  1  7  3 0.000e+00 3.346e+00 1.900e+00 9.393e-04 1.377e-03 1.922e-03 2.937e-03 4.749e-03
 12  9  1  8  2 0.000e+00 3.366e+00 1.900e+00 1.619e-03 1.402e-03 1.104e-03 7.265e-04 1.309e-04
 12  9  1  9  2 0.000e+00 3.692e+00 1.600e+00 2.095e-02 1.832e-02 1.698e-02 1.592e-02 1.470e-02
 12  9  1 10  2 0.000e+00 4.553e+00 1.300e+00 5.701e-03 5.821e-03 5.700e-03 5.368e-03 4.437e-03
 12  9  2  3  2 0.000e+00 1.027e-02 3.900e+02 5.259e-01 3.064e-01 1.821e-01 9.512e-02 1.300e-02
 12  9  2  4  2 0.000e+00 3.269e-02 1.600e+02 5.671e-01 2.789e-01 1.483e-01 7.726e-02 4.754e-02
 12  9  2  5  2 0.000e+00 1.195e+00 4.500e+00 4.744e-02 2.815e-02 1.880e-02 1.225e-02 2.051e-03
 12  9  2  6  2 0.000e+00 2.054e+00 2.900e+00 6.436e-03 5.695e-03 4.602e-03 3.207e-03 7.976e-04
 12  9  2  7  1 1.217e-01 2.065e+00 2.200e+00 7.225e-01 5.901e-01 4.678e-01 3.338e-01 2.355e-01
 12  9  2  8  2 0.000e+00 2.085e+00 2.900e+00 8.783e-03 7.735e-03 6.238e-03 4.337e-03 1.076e-03
 12  9  2  9  2 0.000e+00 2.411e+00 2.700e+00 1.451e-02 1.289e-02 1.037e-02 7.140e-03 1.789e-03
 12  9  2 10  3 0.000e+00 3.273e+00 2.000e+00 1.462e-03 2.438e-03 3.645e-03 5.991e-03 1.030e-02
 12  9  3  4  2 0.000e+00 2.242e-02 2.600e+02 1.786e+00 9.246e-01 5.094e-01 2.555e-01 1.438e-01
 12  9  3  5  2 0.000e+00 1.185e+00 5.800e+00 1.343e-01 7.720e-02 5.185e-02 3.228e-02 7.541e-03
 12  9  3  6  1 1.203e-01 2.043e+00 2.500e+00 7.110e-01 5.623e-01 4.356e-01 3.150e-01 2.355e-01
 12  9  3  7  1 9.077e-02 2.055e+00 2.500e+00 5.551e-01 4.421e-01 3.457e-01 2.525e-01 1.767e-01
 12  9  3  8  1 1.529e-01 2.075e+00 2.300e+00 8.919e-01 7.398e-01 6.009e-01 4.547e-01 2.950e-01
 12  9  3  9  3 5.700e-05 2.401e+00 3.100e+00 4.188e-02 7.727e-02 1.232e-01 2.087e-01 3.656e-01
 12  9  3 10  3 8.578e-06 3.262e+00 2.000e+00 4.393e-03 7.315e-03 1.095e-02 1.799e-02 3.105e-02
 12  9  4  5  2 0.000e+00 1.163e+00 5.400e+00 2.280e-01 1.330e-01 8.923e-02 5.632e-02 1.324e-02
 12  9  4  6  2 0.000e+00 2.021e+00 3.000e+00 8.812e-03 7.741e-03 6.254e-03 4.374e-03 1.120e-03
 12  9  4  7  1 1.495e-01 2.033e+00 2.400e+00 8.888e-01 7.300e-01 5.891e-01 4.451e-01 2.944e-01
 12  9  4  8  1 4.524e-01 2.053e+00 2.500e+00 2.703e+00 2.149e+00 1.673e+00 1.212e+00 8.818e-01
 12  9  4  9  3 1.025e-03 2.378e+00 3.100e+00 6.957e-02 1.290e-01 2.058e-01 3.494e-01 6.136e-01
 12  9  4 10  2 0.000e+00 3.240e+00 1.900e+00 7.702e-03 7.348e-03 6.153e-03 4.376e-03 1.003e-03
 12  9  5  6  3 2.639e-05 8.581e-01 7.400e+00 2.261e-02 4.024e-02 6.708e-02 1.183e-01 2.182e-01
 12  9  5  7  3 6.040e-06 8.700e-01 7.300e+00 6.773e-02 1.196e-01 1.987e-01 3.506e-01 6.439e-01
 12  9  5  8  3 3.445e-04 8.898e-01 7.600e+00 1.129e-01 2.010e-01 3.352e-01 5.889e-01 1.058e+00
 12  9  5  9  1 3.417e-01 1.216e+00 3.000e+00 3.867e+00 2.856e+00 2.094e+00 1.552e+00 1.125e+00
 12  9  5 10  1 2.273e-01 2.077e+00 2.500e+00 1.256e+00 9.946e-01 7.859e-01 5.906e-01 4.379e-01
 12  9  6  7  2 0.000e+00 1.187e-02 5.400e+02 1.505e-01 1.089e-01 8.194e-02 5.492e-02 1.345e-02
 12  9  6  8  2 0.000e+00 3.166e-02 1.300e+02 9.235e-02 7.355e-02 6.176e-02 5.362e-02 4.596e-02
 12  9  6  9  2 0.000e+00 3.576e-01 1.770e+01 6.101e-02 5.213e-02 4.131e-02 2.782e-02 5.155e-03
 12  9  6 10  2 0.000e+00 1.219e+00 4.100e+00 3.682e-01 3.675e-01 3.664e-01 3.648e-01 3.621e-01
 12  9  7  8  2 0.000e+00 1.978e-02 2.400e+02 4.038e-01 3.068e-01 2.471e-01 2.013e-01 1.406e-01
 12  9  7  9  2 0.000e+00 3.457e-01 1.990e+01 1.829e-01 1.545e-01 1.211e-01 8.006e-02 1.537e-02
 12  9  7 10  2 0.000e+00 1.207e+00 4.100e+00 1.103e+00 1.103e+00 1.099e+00 1.094e+00 1.086e+00
 12  9  8  9  2 0.000e+00 3.260e-01 1.960e+01 3.049e-01 2.603e-01 2.061e-01 1.384e-01 2.625e-02
 12  9  8 10  2 0.000e+00 1.187e+00 4.200e+00 1.838e+00 1.838e+00 1.832e+00 1.824e+00 1.809e+00
 12  9  9 10  2 0.000e+00 8.615e-01 6.800e+00 1.133e-01 1.115e-01 1.161e-01 1.256e-01 1.525e-01
 12  9  1 11  3 0.000e+00 1.359e+01 2.700e+00 7.056e-03 7.549e-03 8.738e-03 1.034e-02 1.332e-02
 12  9  1 12  2 0.000e+00 1.390e+01 2.700e+00 7.985e-02 8.879e-02 9.462e-02 1.000e-01 1.068e-01
 12  9  1 13  1 4.907e-01 1.433e+01 2.500e+00 2.978e-02 4.545e-02 6.308e-02 8.763e-02 1.368e-01
 12  9  1 14  3 0.000e+00 1.435e+01 3.700e+00 1.549e-03 1.743e-03 2.011e-03 2.292e-03 2.618e-03
 12  9  1 15  4 3.647e-02 1.436e+01 2.300e+00 7.758e-03 5.969e-03 5.505e-03 6.316e-03 1.014e-02
 12  9  1 16  3 0.000e+00 1.437e+01 2.700e+00 7.741e-03 8.472e-03 9.637e-03 1.108e-02 1.309e-02
 12  9  1 17  3 0.000e+00 1.480e+01 2.700e+00 9.066e-03 9.720e-03 1.111e-02 1.288e-02 1.583e-02
 12  9  1 18  3 0.000e+00 1.480e+01 2.700e+00 1.512e-02 1.622e-02 1.854e-02 2.150e-02 2.581e-02
 12  9  1 19  3 0.000e+00 1.482e+01 2.700e+00 2.118e-02 2.271e-02 2.598e-02 3.011e-02 3.700e-02
 12  9  1 20  2 0.000e+00 1.513e+01 3.700e+00 8.626e-02 1.307e-01 1.663e-01 2.056e-01 2.697e-01
 12  9  1 21  2 0.000e+00 1.633e+01 1.300e+00 3.276e-05 2.299e-05 1.531e-05 7.991e-06 0.000e+00
 12  9  1 22  2 0.000e+00 1.701e+01 2.700e+00 1.249e-04 1.228e-04 1.244e-04 1.274e-04 1.366e-04
 12  9  1 23  3 0.000e+00 1.613e+01 2.700e+00 7.012e-04 7.892e-04 9.231e-04 1.092e-03 1.362e-03
 12  9  1 24  3 0.000e+00 1.551e+01 2.700e+00 2.529e-05 2.889e-05 3.402e-05 4.047e-05 5.061e-05
 12  9  1 25  3 0.000e+00 1.686e+01 2.700e+00 1.269e-04 1.393e-04 1.606e-04 1.877e-04 2.263e-04
 12  9  1 26  3 0.000e+00 1.653e+01 2.700e+00 5.805e-04 5.908e-04 6.525e-04 7.290e-04 8.410e-04
 12  9  1 27  3 0.000e+00 1.598e+01 2.700e+00 1.134e-04 1.194e-04 1.331e-04 1.493e-04 1.710e-04
 12  9  1 28  3 0.000e+00 1.607e+01 2.700e+00 3.021e-04 3.394e-04 3.966e-04 4.686e-04 5.837e-04
 12  9  1 29  3 0.000e+00 1.627e+01 2.700e+00 9.276e-05 1.141e-04 1.414e-04 1.780e-04 2.414e-04
 12  9  1 30  3 0.000e+00 1.636e+01 2.700e+00 9.528e-05 9.878e-05 1.089e-04 1.205e-04 1.361e-04
 12  9  1 31  2 0.000e+00 1.608e+01 1.600e+00 5.230e-04 3.684e-04 2.489e-04 1.355e-04 8.093e-07
 12  9  1 32  2 0.000e+00 1.637e+01 1.600e+00 1.648e-04 1.131e-04 7.835e-05 4.786e-05 2.009e-05
 12  9  1 33  2 0.000e+00 1.637e+01 1.400e+00 1.652e-04 1.173e-04 8.270e-05 5.058e-05 2.303e-05
 12  9  1 34  4 3.590e-04 1.554e+01 2.200e+00 1.346e-04 9.320e-05 6.973e-05 6.387e-05 9.219e-05
 12  9  1 35  1 4.056e-02 1.588e+01 2.500e+00 3.798e-03 4.835e-03 5.859e-03 7.296e-03 1.021e-02
 12  9  1 36  4 1.914e-04 1.676e+01 2.000e+00 2.133e-04 1.216e-04 6.852e-05 4.047e-05 4.589e-05
 12  9  1 37  4 4.840e-05 1.686e+01 1.800e+00 6.545e-04 3.688e-04 1.647e-04 3.113e-05 9.314e-06
 12  9  1 38  1 4.228e-02 1.722e+01 2.500e+00 7.508e-03 7.958e-03 8.077e-03 8.292e-03 9.805e-03
 12  9  1 39  3 0.000e+00 1.557e+01 2.700e+00 1.232e-04 1.407e-04 1.660e-04 1.983e-04 2.514e-04
 12  9  1 40  3 0.000e+00 1.647e+01 2.200e+00 3.085e-04 3.074e-04 3.333e-04 3.699e-04 4.314e-04
 12  9  1 41  3 0.000e+00 1.652e+01 1.700e+00 2.049e-04 1.937e-04 1.999e-04 2.122e-04 2.382e-04
 12  9  1 42  3 0.000e+00 1.676e+01 1.700e+00 2.100e-04 1.995e-04 2.069e-04 2.210e-04 2.507e-04
 12  9  1 43  3 0.000e+00 1.685e+01 2.700e+00 6.128e-04 6.699e-04 7.723e-04 9.030e-04 1.119e-03
 12  9  1 44  3 0.000e+00 1.650e+01 2.700e+00 4.628e-04 4.714e-04 5.220e-04 5.867e-04 6.842e-04
 12  9  1 45  3 0.000e+00 1.679e+01 1.700e+00 2.428e-04 2.241e-04 2.274e-04 2.375e-04 2.647e-04
 12  9  1 46  2 0.000e+00 1.724e+01 3.700e+00 2.938e-04 4.183e-04 5.255e-04 6.413e-04 8.222e-04
 12  9  2 11  1 3.023e-02 1.203e+01 2.500e+00 3.212e-03 3.318e-03 4.156e-03 5.922e-03 1.005e-02
 12  9  2 12  3 0.000e+00 1.234e+01 2.700e+00 7.375e-04 8.576e-04 1.017e-03 1.215e-03 1.496e-03
 12  9  2 13  3 0.000e+00 1.277e+01 2.700e+00 4.569e-03 4.899e-03 5.595e-03 6.464e-03 7.900e-03
 12  9  2 14  2 0.000e+00 1.279e+01 2.700e+00 4.460e-02 4.801e-02 5.020e-02 5.218e-02 5.448e-02
 12  9  2 15  3 0.000e+00 1.280e+01 2.400e+00 6.035e-03 6.557e-03 7.570e-03 8.901e-03 1.135e-02
 12  9  2 16  2 0.000e+00 1.281e+01 2.900e+00 9.674e-03 9.235e-03 9.982e-03 1.119e-02 1.516e-02
 12  9  2 17  1 7.096e-01 1.325e+01 2.500e+00 1.188e-01 1.328e-01 1.446e-01 1.624e-01 2.140e-01
 12  9  2 18  3 0.000e+00 1.325e+01 2.700e+00 1.336e-02 1.371e-02 1.523e-02 1.712e-02 2.028e-02
 12  9  2 19  2 0.000e+00 1.325e+01 2.300e+00 1.062e-02 8.101e-03 7.366e-03 6.940e-03 8.150e-03
 12  9  2 20  3 0.000e+00 1.358e+01 2.700e+00 1.191e-02 1.216e-02 1.346e-02 1.508e-02 1.778e-02
 12  9  2 21  3 0.000e+00 1.477e+01 2.700e+00 5.594e-04 6.110e-04 6.971e-04 8.024e-04 9.493e-04
 12  9  2 22  3 0.000e+00 1.545e+01 2.700e+00 1.866e-04 2.004e-04 2.265e-04 2.581e-04 3.017e-04
 12  9  2 23  2 0.000e+00 1.456e+01 1.900e+00 1.795e-04 1.401e-04 1.257e-04 1.165e-04 1.365e-04
 12  9  2 24  2 0.000e+00 1.395e+01 2.700e+00 3.541e-02 3.948e-02 4.216e-02 4.465e-02 4.779e-02
 12  9  2 25  2 0.000e+00 1.529e+01 2.300e+00 1.554e-05 1.216e-05 1.076e-05 9.868e-06 1.064e-05
 12  9  2 27  1 3.008e-03 1.443e+01 2.300e+00 1.298e-03 7.887e-04 5.310e-04 5.003e-04 8.360e-04
 12  9  2 28  1 8.230e-02 1.452e+01 2.500e+00 3.622e-03 6.267e-03 9.503e-03 1.409e-02 2.267e-02
 12  9  2 29  1 3.817e-02 1.470e+01 2.500e+00 3.512e-03 4.385e-03 5.435e-03 7.035e-03 1.038e-02
 12  9  2 30  1 7.247e-02 1.479e+01 2.500e+00 4.415e-03 6.575e-03 9.039e-03 1.254e-02 1.958e-02
 12  9  2 31  3 0.000e+00 1.453e+01 2.700e+00 1.812e-03 2.033e-03 2.360e-03 2.779e-03 3.465e-03
 12  9  2 32  3 0.000e+00 1.480e+01 2.700e+00 6.635e-04 7.268e-04 8.306e-04 9.577e-04 1.135e-03
 12  9  2 33  3 0.000e+00 1.506e+01 2.700e+00 1.023e-03 1.142e-03 1.323e-03 1.555e-03 1.936e-03
 12  9  2 34  3 0.000e+00 1.397e+01 2.700e+00 2.251e-03 2.397e-03 2.769e-03 3.270e-03 4.208e-03
 12  9  2 35  3 0.000e+00 1.432e+01 2.700e+00 7.785e-04 8.252e-04 9.427e-04 1.095e-03 1.359e-03
 12  9  2 36  3 0.000e+00 1.519e+01 2.700e+00 3.066e-03 3.299e-03 3.778e-03 4.386e-03 5.396e-03
 12  9  2 37  3 0.000e+00 1.529e+01 2.700e+00 4.660e-04 5.091e-04 5.875e-04 6.868e-04 8.498e-04
 12  9  2 38  3 0.000e+00 1.567e+01 2.700e+00 1.370e-03 1.489e-03 1.715e-03 2.000e-03 2.470e-03
 12  9  2 39  2 0.000e+00 1.401e+01 2.900e+00 9.724e-04 9.101e-04 8.445e-04 7.677e-04 6.059e-04
 12  9  2 40  2 0.000e+00 1.490e+01 3.500e+00 2.220e-02 2.890e-02 3.517e-02 4.246e-02 5.560e-02
 12  9  2 41  2 0.000e+00 1.495e+01 2.900e+00 6.327e-03 8.453e-03 1.052e-02 1.287e-02 1.748e-02
 12  9  2 42  2 0.000e+00 1.521e+01 3.700e+00 1.918e-02 2.805e-02 3.532e-02 4.343e-02 5.664e-02
 12  9  2 43  2 0.000e+00 1.528e+01 3.700e+00 4.450e-03 5.283e-03 6.216e-03 7.321e-03 9.350e-03
 12  9  2 44  3 0.000e+00 1.493e+01 2.700e+00 5.681e-03 6.100e-03 6.981e-03 8.098e-03 9.954e-03
 12  9  2 45  3 0.000e+00 1.522e+01 2.700e+00 2.287e-03 2.456e-03 2.810e-03 3.261e-03 4.008e-03
 12  9  2 46  3 0.000e+00 1.567e+01 2.700e+00 3.352e-03 3.599e-03 4.119e-03 4.779e-03 5.874e-03
 12  9  3 11  1 9.042e-02 1.201e+01 2.500e+00 9.618e-03 9.937e-03 1.245e-02 1.774e-02 3.010e-02
 12  9  3 12  3 8.800e-06 1.232e+01 2.700e+00 2.212e-03 2.575e-03 3.060e-03 3.674e-03 4.563e-03
 12  9  3 13  2 0.000e+00 1.275e+01 2.000e+00 2.363e-02 1.916e-02 1.646e-02 1.407e-02 1.194e-02
 12  9  3 14  3 0.000e+00 1.277e+01 2.700e+00 5.448e-03 5.955e-03 6.886e-03 8.063e-03 1.003e-02
 12  9  3 15  2 0.000e+00 1.278e+01 2.700e+00 1.365e-01 1.433e-01 1.486e-01 1.538e-01 1.623e-01
 12  9  3 16  2 0.000e+00 1.279e+01 2.900e+00 2.852e-02 2.454e-02 2.471e-02 2.610e-02 3.383e-02
 12  9  3 17  1 5.309e-01 1.323e+01 2.500e+00 1.062e-01 1.072e-01 1.104e-01 1.225e-01 1.605e-01
 12  9  3 18  1 1.592e+00 1.323e+01 2.500e+00 2.808e-01 3.060e-01 3.291e-01 3.668e-01 4.807e-01
 12  9  3 19  2 0.000e+00 1.323e+01 1.800e+00 4.039e-02 2.873e-02 2.252e-02 1.733e-02 1.581e-02
 12  9  3 20  3 1.526e-04 1.356e+01 1.700e+00 3.584e-02 3.575e-02 3.863e-02 4.323e-02 5.332e-02
 12  9  3 21  1 9.545e-02 1.476e+01 2.500e+00 6.072e-03 8.850e-03 1.205e-02 1.662e-02 2.584e-02
 12  9  3 22  4 8.170e-05 1.542e+01 1.900e+00 9.506e-04 5.083e-04 2.125e-04 3.650e-05 2.081e-05
 12  9  3 23  2 0.000e+00 1.454e+01 1.800e+00 2.557e-03 1.769e-03 1.217e-03 7.250e-04 1.750e-04
 12  9  3 24  3 0.000e+00 1.394e+01 2.700e+00 2.200e-03 2.344e-03 2.709e-03 3.200e-03 4.119e-03
 12  9  3 25  3 0.000e+00 1.528e+01 2.700e+00 7.889e-04 8.587e-04 9.892e-04 1.154e-03 1.426e-03
 12  9  3 26  3 0.000e+00 1.495e+01 2.700e+00 6.910e-03 7.420e-03 8.492e-03 9.851e-03 1.211e-02
 12  9  3 27  4 8.716e-03 1.441e+01 2.300e+00 4.078e-03 2.422e-03 1.623e-03 1.516e-03 2.427e-03
 12  9  3 28  1 4.568e-02 1.449e+01 2.500e+00 4.117e-03 4.412e-03 5.525e-03 7.865e-03 1.263e-02
 12  9  3 29  1 9.249e-02 1.469e+01 2.500e+00 8.873e-03 1.086e-02 1.332e-02 1.714e-02 2.517e-02
 12  9  3 30  1 5.127e-02 1.477e+01 2.500e+00 4.765e-03 5.337e-03 6.533e-03 8.887e-03 1.388e-02
 12  9  3 31  1 1.911e-01 1.452e+01 2.500e+00 9.820e-03 1.520e-02 2.229e-02 3.273e-02 5.263e-02
 12  9  3 32  1 1.911e-01 1.452e+01 2.500e+00 9.820e-03 1.520e-02 2.229e-02 3.273e-02 5.263e-02
 12  9  3 33  4 3.955e-04 1.505e+01 1.800e+00 5.654e-03 3.202e-03 1.419e-03 2.488e-04 8.607e-05
 12  9  3 34  2 0.000e+00 1.395e+01 2.700e+00 1.082e-01 1.197e-01 1.273e-01 1.345e-01 1.446e-01
 12  9  3 35  2 0.000e+00 1.430e+01 1.700e+00 2.784e-03 1.935e-03 1.370e-03 8.546e-04 2.918e-04
 12  9  3 36  2 0.000e+00 1.518e+01 2.900e+00 2.648e-02 3.568e-02 4.454e-02 5.464e-02 7.424e-02
 12  9  3 37  2 0.000e+00 1.528e+01 2.700e+00 5.075e-03 5.184e-03 5.719e-03 6.446e-03 8.368e-03
 12  9  3 38  2 0.000e+00 1.564e+01 1.700e+00 4.543e-03 3.071e-03 2.039e-03 1.092e-03 5.412e-05
 12  9  3 39  2 0.000e+00 1.399e+01 1.700e+00 3.074e-03 2.283e-03 1.821e-03 1.423e-03 1.212e-03
 12  9  3 40  2 0.000e+00 1.489e+01 2.700e+00 3.046e-02 3.236e-02 3.653e-02 4.188e-02 5.519e-02
