SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112580517.2   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 0.5)   139182.0 
     3          3P1                 (2)1( 1.5)   141357.6 
     4          3D1                 (2)2( 1.5)   332144.3*
     5          3D1                 (2)2( 2.5)   332333.0*

   IC RESOLVED LEVEL INDEXING           BWNR= 113581641.6   NLVL= 453
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   263       3.35E-14  6.39E-14  5.14E-14  2.77E-14  1.77E-14  6.05E-14  7.07E-14  4.60E-14  1.68E-14  6.73E-15
             2.53E-15  6.65E-16  2.38E-16  8.46E-17  2.15E-17  7.61E-18  2.69E-18  6.81E-19  2.41E-19
   264       8.12E-15  1.55E-14  1.26E-14  6.84E-15  1.37E-14  1.19E-13  1.47E-13  9.73E-14  3.59E-14  1.44E-14
             5.41E-15  1.42E-15  5.09E-16  1.81E-16  4.60E-17  1.63E-17  5.76E-18  1.46E-18  5.16E-19
   265       1.26E-14  2.31E-14  1.77E-14  9.33E-15  6.87E-15  3.03E-14  3.59E-14  2.35E-14  8.59E-15  3.44E-15
             1.29E-15  3.39E-16  1.21E-16  4.32E-17  1.10E-17  3.88E-18  1.37E-18  3.48E-19  1.23E-19
   266       7.23E-15  1.41E-14  1.16E-14  6.37E-15  1.31E-14  1.14E-13  1.41E-13  9.35E-14  3.45E-14  1.38E-14
             5.21E-15  1.37E-15  4.90E-16  1.74E-16  4.42E-17  1.57E-17  5.54E-18  1.40E-18  4.96E-19
   267       2.50E-15  4.70E-15  3.71E-15  2.04E-15  1.15E-14  1.22E-13  1.54E-13  1.03E-13  3.81E-14  1.53E-14
             5.76E-15  1.51E-15  5.42E-16  1.93E-16  4.90E-17  1.73E-17  6.14E-18  1.55E-18  5.49E-19
   268       2.35E-15  4.48E-15  3.61E-15  2.00E-15  1.26E-14  1.35E-13  1.69E-13  1.13E-13  4.19E-14  1.68E-14
             6.34E-15  1.67E-15  5.97E-16  2.12E-16  5.39E-17  1.91E-17  6.75E-18  1.71E-18  6.04E-19
   269       3.42E-14  6.35E-14  4.93E-14  2.62E-14  1.84E-14  8.40E-14  1.03E-13  6.84E-14  2.53E-14  1.02E-14
             3.82E-15  1.00E-15  3.60E-16  1.28E-16  3.25E-17  1.15E-17  4.07E-18  1.03E-18  3.64E-19
   270       1.08E-14  1.94E-14  1.45E-14  7.58E-15  8.44E-15  6.20E-14  7.80E-14  5.23E-14  1.94E-14  7.79E-15
             2.94E-15  7.72E-16  2.77E-16  9.84E-17  2.50E-17  8.85E-18  3.13E-18  7.92E-19  2.80E-19
   271       8.67E-15  1.56E-14  1.17E-14  6.12E-15  7.58E-15  5.91E-14  7.46E-14  4.99E-14  1.85E-14  7.45E-15
             2.81E-15  7.38E-16  2.64E-16  9.41E-17  2.39E-17  8.46E-18  2.99E-18  7.57E-19  2.68E-19
   272       2.62E-14  4.88E-14  3.80E-14  2.02E-14  1.18E-14  3.68E-14  4.41E-14  2.91E-14  1.07E-14  4.31E-15
             1.62E-15  4.26E-16  1.53E-16  5.43E-17  1.38E-17  4.88E-18  1.73E-18  4.37E-19  1.55E-19
   273       1.99E-16  3.86E-16  3.17E-16  2.01E-16  5.24E-15  5.49E-14  6.74E-14  4.44E-14  1.63E-14  6.54E-15
             2.46E-15  6.46E-16  2.31E-16  8.23E-17  2.09E-17  7.40E-18  2.62E-18  6.62E-19  2.34E-19
   274       3.93E-17  7.44E-17  5.94E-17  5.95E-17  5.25E-15  5.75E-14  7.15E-14  4.74E-14  1.75E-14  7.01E-15
             2.64E-15  6.93E-16  2.48E-16  8.83E-17  2.24E-17  7.94E-18  2.81E-18  7.10E-19  2.51E-19
   275       6.01E-16  1.08E-15  8.15E-16  4.56E-16  6.06E-15  6.56E-14  8.19E-14  5.45E-14  2.01E-14  8.07E-15
             3.04E-15  7.99E-16  2.86E-16  1.02E-16  2.58E-17  9.15E-18  3.24E-18  8.19E-19  2.90E-19
   276       2.91E-15  5.44E-15  4.27E-15  2.33E-15  1.08E-14  1.12E-13  1.41E-13  9.44E-14  3.50E-14  1.40E-14
             5.29E-15  1.39E-15  4.98E-16  1.77E-16  4.50E-17  1.59E-17  5.63E-18  1.43E-18  5.04E-19
   277       2.08E-16  3.65E-16  2.67E-16  1.56E-16  3.61E-15  4.07E-14  5.12E-14  3.42E-14  1.27E-14  5.08E-15
             1.91E-15  5.03E-16  1.80E-16  6.41E-17  1.63E-17  5.76E-18  2.04E-18  5.16E-19  1.82E-19
   278       1.34E-16  2.45E-16  1.87E-16  1.06E-16  1.62E-15  1.89E-14  2.43E-14  1.63E-14  6.08E-15  2.44E-15
             9.21E-16  2.42E-16  8.68E-17  3.09E-17  7.84E-18  2.78E-18  9.82E-19  2.49E-19  8.79E-20
   279       8.32E-15  1.48E-14  1.10E-14  5.72E-15  4.18E-15  2.01E-14  2.45E-14  1.62E-14  5.99E-15  2.40E-15
             9.05E-16  2.38E-16  8.51E-17  3.03E-17  7.69E-18  2.72E-18  9.63E-19  2.44E-19  8.62E-20
   280       5.16E-15  9.25E-15  6.91E-15  3.62E-15  5.13E-15  4.18E-14  5.26E-14  3.52E-14  1.30E-14  5.24E-15
             1.98E-15  5.19E-16  1.86E-16  6.62E-17  1.68E-17  5.95E-18  2.10E-18  5.32E-19  1.88E-19
   281       8.82E-15  1.70E-14  1.39E-14  7.60E-15  1.20E-14  9.50E-14  1.19E-13  7.93E-14  2.94E-14  1.18E-14
             4.46E-15  1.17E-15  4.19E-16  1.49E-16  3.79E-17  1.34E-17  4.75E-18  1.20E-18  4.25E-19
   282       2.92E-14  5.53E-14  4.40E-14  2.36E-14  1.42E-14  4.57E-14  5.46E-14  3.61E-14  1.33E-14  5.35E-15
             2.01E-15  5.29E-16  1.89E-16  6.74E-17  1.71E-17  6.06E-18  2.14E-18  5.43E-19  1.92E-19
   283       0.00E+00  1.26E-35  1.40E-22  5.60E-18  8.91E-16  9.71E-15  1.42E-14  1.23E-14  6.18E-15  2.85E-15
             1.16E-15  3.20E-16  1.16E-16  4.18E-17  1.07E-17  3.78E-18  1.34E-18  3.39E-19  1.20E-19
   284       0.00E+00  8.16E-36  2.67E-22  2.16E-17  4.09E-15  4.74E-14  6.62E-14  5.07E-14  2.16E-14  9.18E-15
             3.57E-15  9.58E-16  3.46E-16  1.23E-16  3.14E-17  1.11E-17  3.94E-18  9.96E-19  3.52E-19
   285       0.00E+00  8.45E-36  2.29E-22  1.74E-17  3.28E-15  3.81E-14  5.39E-14  4.21E-14  1.82E-14  7.82E-15
             3.06E-15  8.22E-16  2.97E-16  1.06E-16  2.70E-17  9.55E-18  3.38E-18  8.56E-19  3.03E-19
   286       6.73E-39  1.68E-26  2.18E-19  2.91E-17  3.45E-16  2.64E-15  4.02E-15  3.46E-15  1.66E-15  7.44E-16
             2.98E-16  8.13E-17  2.95E-17  1.06E-17  2.69E-18  9.55E-19  3.38E-19  8.56E-20  3.03E-20
   287       0.00E+00  4.19E-35  1.30E-22  4.94E-18  8.63E-16  9.83E-15  1.37E-14  1.04E-14  4.42E-15  1.88E-15
             7.33E-16  1.96E-16  7.08E-17  2.53E-17  6.44E-18  2.28E-18  8.07E-19  2.04E-19  7.22E-20
   288       0.00E+00  9.04E-36  6.72E-23  3.01E-18  5.40E-16  6.18E-15  8.37E-15  6.13E-15  2.49E-15  1.04E-15
             4.02E-16  1.07E-16  3.86E-17  1.38E-17  3.50E-18  1.24E-18  4.39E-19  1.11E-19  3.93E-20
   289       0.00E+00  3.86E-35  1.83E-22  7.23E-18  1.24E-15  1.40E-14  1.94E-14  1.50E-14  6.47E-15  2.78E-15
             1.09E-15  2.93E-16  1.06E-16  3.78E-17  9.63E-18  3.41E-18  1.21E-18  3.06E-19  1.08E-19
   290       0.00E+00  6.70E-37  5.04E-23  5.50E-18  1.24E-15  1.61E-14  2.35E-14  1.88E-14  8.35E-15  3.63E-15
             1.43E-15  3.85E-16  1.39E-16  4.98E-17  1.27E-17  4.49E-18  1.59E-18  4.03E-19  1.42E-19
   291       0.00E+00  2.04E-36  2.49E-23  8.28E-19  1.49E-16  1.81E-15  2.54E-15  1.92E-15  8.01E-16  3.39E-16
             1.31E-16  3.52E-17  1.27E-17  4.53E-18  1.15E-18  4.08E-19  1.44E-19  3.65E-20  1.29E-20
   292       0.00E+00  9.25E-37  8.82E-24  1.06E-19  6.95E-18  4.25E-17  4.98E-17  3.74E-17  1.66E-17  7.28E-18
             2.88E-18  7.82E-19  2.83E-19  1.01E-19  2.58E-20  9.15E-21  3.24E-21  8.20E-22  2.90E-22
   293       0.00E+00  3.17E-36  7.87E-23  6.16E-18  1.22E-15  1.47E-14  2.10E-14  1.67E-14  7.40E-15  3.22E-15
             1.27E-15  3.43E-16  1.24E-16  4.43E-17  1.13E-17  4.00E-18  1.41E-18  3.58E-19  1.27E-19
   294       0.00E+00  0.00E+00  6.33E-27  8.85E-20  1.97E-16  9.47E-15  1.93E-14  1.63E-14  6.98E-15  2.94E-15
             1.13E-15  3.03E-16  1.09E-16  3.88E-17  9.87E-18  3.50E-18  1.24E-18  3.13E-19  1.11E-19
   295       0.00E+00  0.00E+00  1.47E-26  2.09E-19  4.69E-16  2.27E-14  4.62E-14  3.92E-14  1.68E-14  7.06E-15
             2.72E-15  7.26E-16  2.61E-16  9.32E-17  2.37E-17  8.39E-18  2.97E-18  7.52E-19  2.66E-19
   296       3.31E-15  6.20E-15  5.03E-15  2.73E-15  1.34E-15  6.75E-15  1.32E-14  1.11E-14  4.74E-15  2.00E-15
             7.70E-16  2.05E-16  7.39E-17  2.64E-17  6.70E-18  2.37E-18  8.40E-19  2.13E-19  7.52E-20
   297       2.49E-15  4.73E-15  3.92E-15  2.15E-15  1.11E-15  8.00E-15  1.60E-14  1.36E-14  5.81E-15  2.45E-15
             9.44E-16  2.52E-16  9.06E-17  3.23E-17  8.22E-18  2.91E-18  1.03E-18  2.61E-19  9.22E-20
   298       0.00E+00  0.00E+00  1.66E-28  2.00E-20  1.32E-16  1.22E-14  3.07E-14  2.91E-14  1.33E-14  5.71E-15
             2.23E-15  5.98E-16  2.16E-16  7.69E-17  1.96E-17  6.94E-18  2.45E-18  6.21E-19  2.20E-19
   299       0.00E+00  0.00E+00  1.73E-28  2.20E-20  1.49E-16  1.41E-14  3.58E-14  3.40E-14  1.55E-14  6.69E-15
             2.61E-15  7.01E-16  2.53E-16  9.02E-17  2.30E-17  8.13E-18  2.88E-18  7.29E-19  2.58E-19
   300       0.00E+00  0.00E+00  2.29E-28  2.93E-20  1.98E-16  1.86E-14  4.72E-14  4.47E-14  2.04E-14  8.80E-15
             3.44E-15  9.22E-16  3.33E-16  1.19E-16  3.02E-17  1.07E-17  3.79E-18  9.59E-19  3.39E-19
   301       0.00E+00  0.00E+00  6.08E-29  7.37E-21  4.87E-17  4.52E-15  1.14E-14  1.08E-14  4.94E-15  2.13E-15
             8.30E-16  2.23E-16  8.04E-17  2.87E-17  7.30E-18  2.59E-18  9.15E-19  2.32E-19  8.19E-20
   302       5.90E-15  1.10E-14  8.74E-15  4.69E-15  2.18E-15  1.18E-14  2.88E-14  2.71E-14  1.24E-14  5.33E-15
             2.08E-15  5.58E-16  2.01E-16  7.19E-17  1.83E-17  6.48E-18  2.29E-18  5.80E-19  2.05E-19
   303       1.34E-14  2.48E-14  1.94E-14  1.04E-14  4.57E-15  5.47E-15  1.10E-14  1.01E-14  4.59E-15  1.97E-15
             7.69E-16  2.06E-16  7.44E-17  2.66E-17  6.76E-18  2.39E-18  8.47E-19  2.14E-19  7.58E-20
   304       1.35E-14  2.44E-14  1.86E-14  9.82E-15  4.39E-15  1.24E-14  2.89E-14  2.70E-14  1.23E-14  5.30E-15
             2.07E-15  5.54E-16  2.00E-16  7.14E-17  1.82E-17  6.43E-18  2.28E-18  5.76E-19  2.04E-19
   305       4.90E-15  9.47E-15  7.88E-15  4.32E-15  1.96E-15  5.24E-15  1.22E-14  1.15E-14  5.28E-15  2.27E-15
             8.88E-16  2.38E-16  8.59E-17  3.07E-17  7.81E-18  2.77E-18  9.79E-19  2.48E-19  8.76E-20
   306       1.40E-14  2.65E-14  2.14E-14  1.15E-14  5.19E-15  1.23E-14  2.84E-14  2.68E-14  1.23E-14  5.29E-15
             2.07E-15  5.55E-16  2.00E-16  7.15E-17  1.82E-17  6.44E-18  2.28E-18  5.77E-19  2.04E-19
   307       1.49E-15  2.92E-15  2.49E-15  1.38E-15  6.30E-16  1.86E-15  4.50E-15  4.31E-15  1.99E-15  8.59E-16
             3.36E-16  9.02E-17  3.25E-17  1.16E-17  2.96E-18  1.05E-18  3.71E-19  9.38E-20  3.32E-20
   308       0.00E+00  0.00E+00  5.92E-31  1.41E-21  4.15E-17  9.45E-15  3.23E-14  3.55E-14  1.77E-14  7.86E-15
             3.11E-15  8.43E-16  3.05E-16  1.09E-16  2.78E-17  9.84E-18  3.48E-18  8.81E-19  3.12E-19
   309       0.00E+00  0.00E+00  5.32E-31  1.36E-21  4.13E-17  9.57E-15  3.29E-14  3.62E-14  1.81E-14  8.05E-15
             3.19E-15  8.64E-16  3.12E-16  1.12E-16  2.85E-17  1.01E-17  3.57E-18  9.04E-19  3.20E-19
   310       0.00E+00  0.00E+00  3.73E-31  9.81E-22  3.04E-17  7.14E-15  2.47E-14  2.73E-14  1.37E-14  6.07E-15
             2.40E-15  6.51E-16  2.36E-16  8.42E-17  2.15E-17  7.60E-18  2.69E-18  6.81E-19  2.41E-19
   311       0.00E+00  0.00E+00  4.91E-31  1.28E-21  3.91E-17  9.12E-15  3.14E-14  3.47E-14  1.74E-14  7.71E-15
             3.05E-15  8.27E-16  2.99E-16  1.07E-16  2.73E-17  9.66E-18  3.42E-18  8.66E-19  3.06E-19
   312       6.86E-15  1.33E-14  1.09E-14  5.95E-15  2.67E-15  9.35E-15  2.97E-14  3.25E-14  1.62E-14  7.21E-15
             2.85E-15  7.73E-16  2.80E-16  1.00E-16  2.55E-17  9.02E-18  3.19E-18  8.09E-19  2.86E-19
   313       2.12E-15  4.09E-15  3.36E-15  1.83E-15  8.35E-16  6.77E-15  2.26E-14  2.50E-14  1.25E-14  5.55E-15
             2.20E-15  5.96E-16  2.15E-16  7.70E-17  1.96E-17  6.95E-18  2.46E-18  6.23E-19  2.20E-19
   314       1.77E-15  3.52E-15  3.00E-15  1.66E-15  7.51E-16  2.51E-15  8.02E-15  8.81E-15  4.41E-15  1.96E-15
             7.76E-16  2.10E-16  7.60E-17  2.72E-17  6.93E-18  2.45E-18  8.69E-19  2.20E-19  7.78E-20
   315       1.27E-14  2.48E-14  2.05E-14  1.12E-14  4.96E-15  4.26E-15  1.04E-14  1.11E-14  5.56E-15  2.47E-15
             9.77E-16  2.65E-16  9.57E-17  3.42E-17  8.72E-18  3.09E-18  1.09E-18  2.77E-19  9.79E-20
   316       6.64E-15  1.29E-14  1.07E-14  5.86E-15  2.62E-15  5.24E-15  1.59E-14  1.75E-14  8.78E-15  3.90E-15
             1.55E-15  4.19E-16  1.51E-16  5.42E-17  1.38E-17  4.89E-18  1.73E-18  4.38E-19  1.55E-19
   317       9.89E-15  1.97E-14  1.68E-14  9.28E-15  4.18E-15  9.48E-15  2.95E-14  3.26E-14  1.64E-14  7.29E-15
             2.89E-15  7.84E-16  2.83E-16  1.01E-16  2.58E-17  9.15E-18  3.24E-18  8.20E-19  2.90E-19
   318       7.82E-16  1.52E-15  1.25E-15  6.85E-16  3.12E-16  2.05E-15  6.86E-15  7.58E-15  3.81E-15  1.69E-15
             6.70E-16  1.82E-16  6.57E-17  2.35E-17  5.99E-18  2.12E-18  7.51E-19  1.90E-19  6.72E-20
   319       7.35E-15  1.46E-14  1.23E-14  6.80E-15  3.05E-15  4.60E-15  1.34E-14  1.48E-14  7.43E-15  3.30E-15
             1.31E-15  3.55E-16  1.28E-16  4.59E-17  1.17E-17  4.14E-18  1.47E-18  3.71E-19  1.31E-19
   320       0.00E+00  0.00E+00  1.13E-31  7.90E-22  3.97E-17  1.25E-14  4.73E-14  5.49E-14  2.83E-14  1.27E-14
             5.06E-15  1.37E-15  4.97E-16  1.78E-16  4.53E-17  1.61E-17  5.69E-18  1.44E-18  5.09E-19
   321       0.00E+00  0.00E+00  6.71E-32  5.46E-22  3.00E-17  9.94E-15  3.85E-14  4.51E-14  2.34E-14  1.05E-14
             4.19E-15  1.14E-15  4.12E-16  1.47E-16  3.76E-17  1.33E-17  4.71E-18  1.19E-18  4.22E-19
   322       0.00E+00  0.00E+00  8.75E-32  6.57E-22  3.44E-17  1.11E-14  4.25E-14  4.95E-14  2.56E-14  1.15E-14
             4.58E-15  1.24E-15  4.51E-16  1.61E-16  4.11E-17  1.46E-17  5.16E-18  1.31E-18  4.62E-19
   323       0.00E+00  0.00E+00  3.73E-32  3.46E-22  2.02E-17  6.91E-15  2.71E-14  3.19E-14  1.66E-14  7.46E-15
             2.97E-15  8.08E-16  2.93E-16  1.05E-16  2.67E-17  9.46E-18  3.35E-18  8.48E-19  3.00E-19
   324       0.00E+00  0.00E+00  4.30E-32  4.76E-22  2.99E-17  1.07E-14  4.24E-14  5.02E-14  2.62E-14  1.18E-14
             4.71E-15  1.28E-15  4.64E-16  1.66E-16  4.23E-17  1.50E-17  5.31E-18  1.34E-18  4.76E-19
   325       0.00E+00  0.00E+00  4.92E-32  5.49E-22  3.46E-17  1.24E-14  4.91E-14  5.82E-14  3.04E-14  1.37E-14
             5.46E-15  1.49E-15  5.38E-16  1.93E-16  4.91E-17  1.74E-17  6.16E-18  1.56E-18  5.51E-19
   326       0.00E+00  0.00E+00  1.64E-32  1.87E-22  1.20E-17  4.33E-15  1.72E-14  2.05E-14  1.07E-14  4.82E-15
             1.92E-15  5.23E-16  1.90E-16  6.78E-17  1.73E-17  6.13E-18  2.17E-18  5.49E-19  1.94E-19
   327       0.00E+00  0.00E+00  6.39E-32  7.18E-22  4.54E-17  1.63E-14  6.48E-14  7.68E-14  4.01E-14  1.81E-14
             7.21E-15  1.96E-15  7.11E-16  2.54E-16  6.48E-17  2.30E-17  8.13E-18  2.06E-18  7.28E-19
   328       0.00E+00  0.00E+00  3.29E-32  3.99E-22  2.62E-17  9.62E-15  3.85E-14  4.58E-14  2.40E-14  1.08E-14
             4.32E-15  1.18E-15  4.26E-16  1.52E-16  3.88E-17  1.38E-17  4.87E-18  1.23E-18  4.36E-19
   329       0.00E+00  0.00E+00  3.59E-32  4.46E-22  2.96E-17  1.10E-14  4.40E-14  5.24E-14  2.75E-14  1.24E-14
             4.94E-15  1.35E-15  4.87E-16  1.74E-16  4.44E-17  1.57E-17  5.58E-18  1.41E-18  4.99E-19
   330       0.00E+00  0.00E+00  5.80E-32  7.16E-22  4.74E-17  1.75E-14  7.00E-14  8.33E-14  4.37E-14  1.97E-14
             7.86E-15  2.14E-15  7.75E-16  2.77E-16  7.06E-17  2.50E-17  8.86E-18  2.24E-18  7.93E-19
   331       0.00E+00  0.00E+00  6.70E-32  8.25E-22  5.46E-17  2.01E-14  8.06E-14  9.60E-14  5.03E-14  2.27E-14
             9.05E-15  2.46E-15  8.92E-16  3.19E-16  8.14E-17  2.88E-17  1.02E-17  2.58E-18  9.14E-19
   332       0.00E+00  0.00E+00  4.27E-32  5.38E-22  3.60E-17  1.34E-14  5.36E-14  6.39E-14  3.35E-14  1.51E-14
             6.03E-15  1.64E-15  5.95E-16  2.13E-16  5.42E-17  1.92E-17  6.80E-18  1.72E-18  6.09E-19
   333       0.00E+00  0.00E+00  4.95E-32  6.24E-22  4.17E-17  1.55E-14  6.21E-14  7.41E-14  3.88E-14  1.75E-14
             6.99E-15  1.90E-15  6.89E-16  2.47E-16  6.28E-17  2.23E-17  7.88E-18  2.00E-18  7.06E-19
   334       0.00E+00  0.00E+00  7.39E-32  9.27E-22  6.18E-17  2.29E-14  9.17E-14  1.09E-13  5.73E-14  2.58E-14
             1.03E-14  2.81E-15  1.02E-15  3.64E-16  9.27E-17  3.29E-17  1.16E-17  2.94E-18  1.04E-18
   335       0.00E+00  0.00E+00  8.53E-32  1.07E-21  7.13E-17  2.64E-14  1.06E-13  1.26E-13  6.62E-14  2.98E-14
             1.19E-14  3.24E-15  1.17E-15  4.20E-16  1.07E-16  3.79E-17  1.34E-17  3.40E-18  1.20E-18
   336       9.89E-15  1.90E-14  1.55E-14  8.41E-15  3.74E-15  1.13E-14  3.94E-14  4.56E-14  2.35E-14  1.06E-14
             4.21E-15  1.14E-15  4.14E-16  1.48E-16  3.77E-17  1.34E-17  4.73E-18  1.20E-18  4.24E-19
   337       7.81E-15  1.52E-14  1.26E-14  6.85E-15  3.06E-15  1.04E-14  3.68E-14  4.27E-14  2.21E-14  9.90E-15
             3.94E-15  1.07E-15  3.88E-16  1.39E-16  3.54E-17  1.25E-17  4.44E-18  1.12E-18  3.97E-19
   338       1.09E-15  2.06E-15  1.66E-15  8.92E-16  4.01E-16  3.04E-15  1.14E-14  1.34E-14  6.93E-15  3.12E-15
             1.24E-15  3.38E-16  1.22E-16  4.37E-17  1.11E-17  3.95E-18  1.40E-18  3.54E-19  1.25E-19
   339       3.43E-14  6.52E-14  5.22E-14  2.81E-14  1.24E-14  1.02E-14  2.74E-14  3.13E-14  1.61E-14  7.25E-15
             2.89E-15  7.86E-16  2.84E-16  1.02E-16  2.59E-17  9.19E-18  3.25E-18  8.24E-19  2.91E-19
   340       2.44E-14  4.66E-14  3.75E-14  2.02E-14  8.89E-15  8.12E-15  2.28E-14  2.62E-14  1.36E-14  6.09E-15
             2.43E-15  6.60E-16  2.39E-16  8.56E-17  2.18E-17  7.73E-18  2.74E-18  6.93E-19  2.45E-19
   341       7.14E-15  1.37E-14  1.10E-14  5.96E-15  2.65E-15  1.17E-14  4.39E-14  5.18E-14  2.71E-14  1.22E-14
             4.87E-15  1.32E-15  4.80E-16  1.72E-16  4.38E-17  1.55E-17  5.49E-18  1.39E-18  4.92E-19
   342       6.33E-15  1.23E-14  1.02E-14  5.53E-15  2.48E-15  1.29E-14  4.88E-14  5.77E-14  3.02E-14  1.36E-14
             5.42E-15  1.47E-15  5.34E-16  1.91E-16  4.87E-17  1.73E-17  6.11E-18  1.55E-18  5.47E-19
   343       9.21E-15  1.69E-14  1.29E-14  6.79E-15  2.96E-15  3.68E-15  1.15E-14  1.33E-14  6.91E-15  3.11E-15
             1.24E-15  3.37E-16  1.22E-16  4.37E-17  1.11E-17  3.94E-18  1.40E-18  3.53E-19  1.25E-19
   344       3.50E-15  6.58E-15  5.20E-15  2.78E-15  1.25E-15  1.17E-14  4.58E-14  5.46E-14  2.86E-14  1.29E-14
             5.16E-15  1.40E-15  5.08E-16  1.82E-16  4.63E-17  1.64E-17  5.81E-18  1.47E-18  5.21E-19
   345       3.30E-15  6.29E-15  5.06E-15  2.72E-15  1.23E-15  1.28E-14  5.05E-14  6.01E-14  3.16E-14  1.42E-14
             5.68E-15  1.55E-15  5.60E-16  2.00E-16  5.11E-17  1.81E-17  6.41E-18  1.62E-18  5.74E-19
   346       3.00E-14  5.57E-14  4.33E-14  2.29E-14  1.00E-14  1.08E-14  3.31E-14  3.86E-14  2.01E-14  9.06E-15
             3.62E-15  9.84E-16  3.56E-16  1.28E-16  3.25E-17  1.15E-17  4.08E-18  1.03E-18  3.65E-19
   347       9.82E-16  1.80E-15  1.38E-15  7.31E-16  3.49E-16  1.17E-14  4.69E-14  5.59E-14  2.94E-14  1.32E-14
             5.29E-15  1.44E-15  5.21E-16  1.87E-16  4.75E-17  1.69E-17  5.96E-18  1.51E-18  5.34E-19
   348       1.00E-15  1.86E-15  1.44E-15  7.62E-16  3.68E-16  1.35E-14  5.41E-14  6.46E-14  3.39E-14  1.53E-14
             6.11E-15  1.66E-15  6.02E-16  2.15E-16  5.49E-17  1.95E-17  6.89E-18  1.74E-18  6.17E-19
   349       2.30E-14  4.28E-14  3.34E-14  1.77E-14  7.75E-15  5.05E-15  1.22E-14  1.39E-14  7.19E-15  3.23E-15
             1.29E-15  3.51E-16  1.27E-16  4.55E-17  1.16E-17  4.11E-18  1.45E-18  3.68E-19  1.30E-19
   350       1.51E-14  2.72E-14  2.04E-14  1.06E-14  4.60E-15  7.09E-15  2.39E-14  2.82E-14  1.48E-14  6.66E-15
             2.66E-15  7.23E-16  2.62E-16  9.38E-17  2.39E-17  8.47E-18  3.00E-18  7.59E-19  2.68E-19
   351       1.22E-14  2.19E-14  1.64E-14  8.57E-15  3.72E-15  6.52E-15  2.25E-14  2.66E-14  1.40E-14  6.30E-15
             2.52E-15  6.85E-16  2.48E-16  8.88E-17  2.26E-17  8.02E-18  2.84E-18  7.19E-19  2.54E-19
   352       2.90E-15  5.08E-15  3.69E-15  1.90E-15  8.30E-16  5.50E-15  2.14E-14  2.55E-14  1.34E-14  6.04E-15
             2.41E-15  6.57E-16  2.38E-16  8.52E-17  2.17E-17  7.69E-18  2.72E-18  6.89E-19  2.44E-19
   353       3.46E-15  6.06E-15  4.41E-15  2.27E-15  9.90E-16  6.34E-15  2.46E-14  2.93E-14  1.54E-14  6.95E-15
             2.78E-15  7.56E-16  2.74E-16  9.80E-17  2.50E-17  8.85E-18  3.13E-18  7.93E-19  2.80E-19
   354       1.79E-16  3.46E-16  2.84E-16  1.54E-16  8.65E-17  6.53E-15  2.59E-14  3.07E-14  1.60E-14  7.21E-15
             2.88E-15  7.83E-16  2.84E-16  1.01E-16  2.59E-17  9.17E-18  3.24E-18  8.21E-19  2.90E-19
   355       1.43E-16  2.52E-16  1.84E-16  9.48E-17  6.57E-17  9.27E-15  3.71E-14  4.42E-14  2.32E-14  1.05E-14
             4.17E-15  1.14E-15  4.11E-16  1.47E-16  3.75E-17  1.33E-17  4.71E-18  1.19E-18  4.21E-19
   356       1.16E-17  2.14E-17  1.65E-17  8.71E-18  3.21E-17  1.05E-14  4.20E-14  5.01E-14  2.62E-14  1.18E-14
             4.72E-15  1.29E-15  4.66E-16  1.67E-16  4.25E-17  1.50E-17  5.33E-18  1.35E-18  4.77E-19
   357       5.49E-17  1.04E-16  8.30E-17  4.46E-17  3.83E-17  6.86E-15  2.74E-14  3.26E-14  1.71E-14  7.69E-15
             3.07E-15  8.35E-16  3.02E-16  1.08E-16  2.76E-17  9.78E-18  3.46E-18  8.76E-19  3.10E-19
   358       8.43E-16  1.52E-15  1.14E-15  5.98E-16  2.80E-16  7.77E-15  3.09E-14  3.68E-14  1.93E-14  8.68E-15
             3.47E-15  9.43E-16  3.42E-16  1.22E-16  3.12E-17  1.10E-17  3.91E-18  9.90E-19  3.50E-19
   359       1.12E-17  2.00E-17  1.49E-17  7.73E-18  1.69E-17  5.11E-15  2.06E-14  2.46E-14  1.29E-14  5.82E-15
             2.32E-15  6.33E-16  2.29E-16  8.20E-17  2.09E-17  7.41E-18  2.62E-18  6.64E-19  2.35E-19
   360       7.34E-18  1.31E-17  9.78E-18  5.09E-18  1.82E-17  6.00E-15  2.42E-14  2.89E-14  1.52E-14  6.84E-15
             2.73E-15  7.44E-16  2.69E-16  9.64E-17  2.46E-17  8.71E-18  3.08E-18  7.80E-19  2.76E-19
   361       2.60E-15  4.86E-15  3.83E-15  2.04E-15  9.23E-16  1.16E-14  4.56E-14  5.44E-14  2.85E-14  1.29E-14
             5.14E-15  1.40E-15  5.06E-16  1.81E-16  4.62E-17  1.64E-17  5.79E-18  1.47E-18  5.19E-19
