   1.000E+01   1.260E+01   1.580E+01   2.000E+01   2.510E+01   3.160E+01   3.980E+01   5.010E+01   6.310E+01   7.940E+01   1.000E+02   1.260E+02   1.580E+02   2.000E+02   2.510E+02   3.160E+02   3.980E+02   5.010E+02   6.310E+02   7.940E+02   1.000E+03   1.260E+03   1.580E+03   2.000E+03   2.510E+03   3.160E+03   3.980E+03   5.010E+03   6.310E+03   7.940E+03   1.000E+04   1.260E+04   1.580E+04   2.000E+04   2.510E+04   3.160E+04   3.980E+04   5.010E+04   6.310E+04   7.940E+04   1.000E+05   1.260E+05   1.580E+05   2.000E+05   2.510E+05   3.160E+05   3.980E+05   5.010E+05   6.310E+05   7.940E+05   1.000E+06   1.260E+06   1.580E+06   2.000E+06   2.510E+06   3.160E+06   3.980E+06   5.010E+06   6.310E+06   7.940E+06   1.000E+07   1.260E+07   1.580E+07   2.000E+07   2.510E+07   3.160E+07   3.980E+07   5.010E+07   6.310E+07   7.940E+07   1.000E+08   1.260E+08   1.580E+08   2.000E+08   2.510E+08   3.160E+08   3.980E+08   5.010E+08   6.310E+08   7.940E+08   1.000E+09
   10   8.527E-15   7.601E-15   6.775E-15   6.039E-15   5.383E-15   4.798E-15   4.278E-15   3.814E-15   3.400E-15   3.032E-15   2.704E-15   2.412E-15   2.151E-15   1.920E-15   1.714E-15   1.530E-15   1.367E-15   1.223E-15   1.094E-15   9.799E-16   8.791E-16   7.918E-16   7.267E-16   7.158E-16   8.185E-16   1.088E-15   1.513E-15   2.004E-15   2.440E-15   2.748E-15   2.967E-15   3.232E-15   3.671E-15   4.288E-15   4.945E-15   5.442E-15   5.636E-15   5.487E-15   5.047E-15   4.425E-15   3.726E-15   3.034E-15   2.407E-15   1.867E-15   1.423E-15   1.071E-15   7.965E-16   5.880E-16   4.306E-16   3.141E-16   2.283E-16   1.623E-16   1.169E-16   8.411E-17   6.015E-17   4.312E-17   3.088E-17   2.210E-17   1.582E-17   1.132E-17   8.100E-18   5.799E-18   4.155E-18   2.979E-18   2.139E-18   1.539E-18   1.109E-18   8.014E-19   5.810E-19   4.228E-19   3.092E-19   2.274E-19   1.683E-19   1.256E-19   9.448E-20   7.179E-20   5.516E-20   4.287E-20   3.373E-20   2.688E-20   2.169E-20
   11   1.011E-13   9.008E-14   8.029E-14   7.157E-14   6.380E-14   5.687E-14   5.070E-14   4.520E-14   4.030E-14   3.594E-14   3.205E-14   2.859E-14   2.550E-14   2.276E-14   2.031E-14   1.814E-14   1.621E-14   1.449E-14   1.297E-14   1.162E-14   1.043E-14   9.376E-15   8.457E-15   7.668E-15   7.033E-15   6.592E-15   6.371E-15   6.360E-15   6.552E-15   6.969E-15   7.637E-15   8.502E-15   9.402E-15   1.012E-14   1.047E-14   1.037E-14   9.864E-15   9.047E-15   7.983E-15   6.891E-15   5.820E-15   4.775E-15   3.895E-15   3.103E-15   2.447E-15   1.931E-15   1.499E-15   1.169E-15   8.974E-16   6.949E-16   5.376E-16   3.544E-16   2.684E-16   2.030E-16   1.484E-16   1.114E-16   8.347E-17   6.251E-17   4.682E-17   3.508E-17   2.632E-17   1.977E-17   1.489E-17   1.124E-17   8.522E-18   6.491E-18   4.971E-18   3.832E-18   2.975E-18   2.329E-18   1.839E-18   1.466E-18   1.180E-18   9.593E-19   7.874E-19   6.524E-19   5.457E-19   4.603E-19   3.912E-19   3.350E-19   2.887E-19
   12   1.684E-13   1.501E-13   1.338E-13   1.193E-13   1.063E-13   9.479E-14   8.450E-14   7.534E-14   6.717E-14   5.990E-14   5.342E-14   4.764E-14   4.250E-14   3.793E-14   3.385E-14   3.023E-14   2.701E-14   2.415E-14   2.161E-14   1.937E-14   1.738E-14   1.563E-14   1.409E-14   1.278E-14   1.172E-14   1.099E-14   1.062E-14   1.060E-14   1.092E-14   1.161E-14   1.273E-14   1.417E-14   1.567E-14   1.686E-14   1.744E-14   1.728E-14   1.644E-14   1.508E-14   1.331E-14   1.149E-14   9.701E-15   7.959E-15   6.491E-15   5.171E-15   4.078E-15   3.219E-15   2.498E-15   1.948E-15   1.496E-15   1.158E-15   8.960E-16   5.907E-16   4.474E-16   3.383E-16   2.473E-16   1.856E-16   1.391E-16   1.042E-16   7.803E-17   5.847E-17   4.386E-17   3.295E-17   2.481E-17   1.873E-17   1.420E-17   1.082E-17   8.285E-18   6.386E-18   4.958E-18   3.881E-18   3.065E-18   2.443E-18   1.966E-18   1.599E-18   1.312E-18   1.087E-18   9.095E-19   7.672E-19   6.520E-19   5.584E-19   4.811E-19
   13   2.358E-13   2.102E-13   1.873E-13   1.670E-13   1.489E-13   1.327E-13   1.183E-13   1.055E-13   9.404E-14   8.386E-14   7.478E-14   6.670E-14   5.950E-14   5.310E-14   4.739E-14   4.232E-14   3.782E-14   3.381E-14   3.026E-14   2.711E-14   2.433E-14   2.188E-14   1.973E-14   1.789E-14   1.641E-14   1.538E-14   1.486E-14   1.484E-14   1.529E-14   1.626E-14   1.782E-14   1.984E-14   2.194E-14   2.361E-14   2.442E-14   2.420E-14   2.302E-14   2.111E-14   1.863E-14   1.608E-14   1.358E-14   1.114E-14   9.087E-15   7.239E-15   5.709E-15   4.506E-15   3.497E-15   2.727E-15   2.094E-15   1.621E-15   1.254E-15   8.270E-16   6.264E-16   4.736E-16   3.462E-16   2.598E-16   1.948E-16   1.459E-16   1.092E-16   8.186E-17   6.141E-17   4.613E-17   3.473E-17   2.623E-17   1.988E-17   1.515E-17   1.160E-17   8.940E-18   6.942E-18   5.433E-18   4.291E-18   3.421E-18   2.753E-18   2.238E-18   1.837E-18   1.522E-18   1.273E-18   1.074E-18   9.128E-19   7.818E-19   6.736E-19
   14   1.192E-14   1.062E-14   9.466E-15   8.434E-15   7.514E-15   6.694E-15   5.962E-15   5.309E-15   4.727E-15   4.208E-15   3.745E-15   3.332E-15   2.962E-15   2.633E-15   2.338E-15   2.075E-15   1.840E-15   1.630E-15   1.443E-15   1.275E-15   1.125E-15   9.921E-16   8.736E-16   7.685E-16   6.757E-16   5.944E-16   5.241E-16   4.643E-16   4.141E-16   3.725E-16   3.409E-16   3.290E-16   3.616E-16   4.710E-16   6.711E-16   9.343E-16   1.198E-15   1.396E-15   1.484E-15   1.465E-15   1.357E-15   1.192E-15   1.006E-15   8.199E-16   6.508E-16   5.070E-16   3.877E-16   2.934E-16   2.192E-16   1.630E-16   1.205E-16   8.514E-17   6.210E-17   4.516E-17   3.249E-17   2.350E-17   1.698E-17   1.226E-17   8.850E-18   6.389E-18   4.614E-18   3.335E-18   2.414E-18   1.750E-18   1.272E-18   9.273E-19   6.784E-19   4.985E-19   3.683E-19   2.738E-19   2.050E-19   1.548E-19   1.180E-19   9.086E-20   7.076E-20   5.574E-20   4.445E-20   3.587E-20   2.929E-20   2.420E-20   2.020E-20
   15   3.282E-13   2.925E-13   2.607E-13   2.324E-13   2.071E-13   1.846E-13   1.645E-13   1.467E-13   1.307E-13   1.165E-13   1.039E-13   9.265E-14   8.261E-14   7.368E-14   6.572E-14   5.863E-14   5.233E-14   4.672E-14   4.174E-14   3.731E-14   3.339E-14   2.991E-14   2.684E-14   2.412E-14   2.172E-14   1.958E-14   1.767E-14   1.594E-14   1.438E-14   1.304E-14   1.205E-14   1.157E-14   1.166E-14   1.223E-14   1.300E-14   1.362E-14   1.383E-14   1.351E-14   1.253E-14   1.130E-14   9.882E-15   8.272E-15   6.871E-15   5.513E-15   4.362E-15   3.460E-15   2.679E-15   2.095E-15   1.602E-15   1.244E-15   9.659E-16   5.857E-16   4.421E-16   3.335E-16   2.379E-16   1.783E-16   1.334E-16   9.991E-17   7.495E-17   5.636E-17   4.250E-17   3.219E-17   2.448E-17   1.875E-17   1.443E-17   1.121E-17   8.780E-18   6.943E-18   5.524E-18   4.436E-18   3.612E-18   2.970E-18   2.466E-18   2.066E-18   1.745E-18   1.485E-18   1.273E-18   1.098E-18   9.519E-19   8.291E-19   7.250E-19
   16   2.557E-13   2.279E-13   2.031E-13   1.810E-13   1.613E-13   1.437E-13   1.280E-13   1.140E-13   1.016E-13   9.046E-14   8.055E-14   7.170E-14   6.380E-14   5.675E-14   5.045E-14   4.482E-14   3.977E-14   3.525E-14   3.118E-14   2.752E-14   2.421E-14   2.120E-14   1.846E-14   1.595E-14   1.365E-14   1.154E-14   9.637E-15   7.933E-15   6.448E-15   5.224E-15   4.363E-15   4.069E-15   4.597E-15   6.074E-15   8.295E-15   1.073E-14   1.277E-14   1.398E-14   1.414E-14   1.350E-14   1.226E-14   1.062E-14   8.966E-15   7.332E-15   5.877E-15   4.660E-15   3.630E-15   2.816E-15   2.155E-15   1.650E-15   1.258E-15   8.783E-16   6.589E-16   4.930E-16   3.619E-16   2.690E-16   1.996E-16   1.480E-16   1.097E-16   8.127E-17   6.022E-17   4.464E-17   3.313E-17   2.463E-17   1.836E-17   1.372E-17   1.029E-17   7.755E-18   5.875E-18   4.479E-18   3.439E-18   2.662E-18   2.080E-18   1.640E-18   1.306E-18   1.051E-18   8.550E-19   7.026E-19   5.832E-19   4.885E-19   4.128E-19
   17   4.262E-13   3.798E-13   3.385E-13   3.016E-13   2.688E-13   2.395E-13   2.133E-13   1.901E-13   1.693E-13   1.508E-13   1.342E-13   1.195E-13   1.063E-13   9.459E-14   8.409E-14   7.470E-14   6.629E-14   5.875E-14   5.197E-14   4.586E-14   4.034E-14   3.533E-14   3.076E-14   2.658E-14   2.274E-14   1.924E-14   1.606E-14   1.322E-14   1.075E-14   8.707E-15   7.272E-15   6.781E-15   7.662E-15   1.012E-14   1.383E-14   1.789E-14   2.129E-14   2.331E-14   2.357E-14   2.250E-14   2.043E-14   1.771E-14   1.494E-14   1.222E-14   9.795E-15   7.767E-15   6.050E-15   4.694E-15   3.592E-15   2.750E-15   2.097E-15   1.464E-15   1.098E-15   8.217E-16   6.031E-16   4.483E-16   3.327E-16   2.467E-16   1.828E-16   1.355E-16   1.004E-16   7.441E-17   5.521E-17   4.106E-17   3.059E-17   2.286E-17   1.715E-17   1.293E-17   9.792E-18   7.465E-18   5.732E-18   4.437E-18   3.467E-18   2.733E-18   2.177E-18   1.752E-18   1.425E-18   1.171E-18   9.719E-19   8.142E-19   6.881E-19
   18   5.967E-13   5.318E-13   4.739E-13   4.223E-13   3.763E-13   3.352E-13   2.987E-13   2.661E-13   2.370E-13   2.111E-13   1.879E-13   1.673E-13   1.489E-13   1.324E-13   1.177E-13   1.046E-13   9.280E-14   8.225E-14   7.276E-14   6.421E-14   5.648E-14   4.946E-14   4.306E-14   3.721E-14   3.184E-14   2.694E-14   2.249E-14   1.851E-14   1.505E-14   1.219E-14   1.018E-14   9.493E-15   1.073E-14   1.417E-14   1.936E-14   2.504E-14   2.981E-14   3.263E-14   3.300E-14   3.150E-14   2.860E-14   2.479E-14   2.092E-14   1.711E-14   1.371E-14   1.087E-14   8.470E-15   6.571E-15   5.028E-15   3.849E-15   2.936E-15   2.049E-15   1.537E-15   1.150E-15   8.443E-16   6.276E-16   4.658E-16   3.454E-16   2.559E-16   1.896E-16   1.405E-16   1.042E-16   7.730E-17   5.748E-17   4.283E-17   3.201E-17   2.401E-17   1.809E-17   1.371E-17   1.045E-17   8.025E-18   6.212E-18   4.853E-18   3.826E-18   3.048E-18   2.453E-18   1.995E-18   1.639E-18   1.361E-18   1.140E-18   9.633E-19
   19   7.203E-14   6.421E-14   5.725E-14   5.105E-14   4.553E-14   4.061E-14   3.623E-14   3.233E-14   2.886E-14   2.577E-14   2.302E-14   2.058E-14   1.841E-14   1.649E-14   1.478E-14   1.327E-14   1.193E-14   1.075E-14   9.703E-15   8.779E-15   7.959E-15   7.227E-15   6.565E-15   5.955E-15   5.378E-15   4.817E-15   4.263E-15   3.715E-15   3.184E-15   2.693E-15   2.285E-15   2.035E-15   2.036E-15   2.343E-15   2.907E-15   3.572E-15   4.148E-15   4.492E-15   4.507E-15   4.295E-15   3.900E-15   3.367E-15   2.844E-15   2.318E-15   1.852E-15   1.471E-15   1.143E-15   8.886E-16   6.789E-16   5.220E-16   4.005E-16   2.628E-16   1.972E-16   1.477E-16   1.070E-16   7.952E-17   5.908E-17   4.388E-17   3.261E-17   2.427E-17   1.809E-17   1.351E-17   1.012E-17   7.615E-18   5.756E-18   4.375E-18   3.348E-18   2.581E-18   2.006E-18   1.573E-18   1.246E-18   9.967E-19   8.055E-19   6.580E-19   5.427E-19   4.519E-19   3.798E-19   3.219E-19   2.748E-19   2.362E-19   2.043E-19
   20   2.161E-13   1.926E-13   1.718E-13   1.532E-13   1.366E-13   1.218E-13   1.087E-13   9.699E-14   8.657E-14   7.731E-14   6.907E-14   6.175E-14   5.524E-14   4.947E-14   4.435E-14   3.981E-14   3.580E-14   3.225E-14   2.911E-14   2.634E-14   2.388E-14   2.168E-14   1.970E-14   1.787E-14   1.613E-14   1.445E-14   1.279E-14   1.115E-14   9.553E-15   8.078E-15   6.854E-15   6.105E-15   6.109E-15   7.030E-15   8.721E-15   1.072E-14   1.245E-14   1.348E-14   1.352E-14   1.288E-14   1.170E-14   1.010E-14   8.531E-15   6.953E-15   5.557E-15   4.412E-15   3.428E-15   2.666E-15   2.037E-15   1.566E-15   1.202E-15   7.885E-16   5.915E-16   4.430E-16   3.209E-16   2.386E-16   1.772E-16   1.316E-16   9.783E-17   7.281E-17   5.427E-17   4.054E-17   3.037E-17   2.284E-17   1.727E-17   1.313E-17   1.004E-17   7.742E-18   6.018E-18   4.719E-18   3.738E-18   2.990E-18   2.416E-18   1.974E-18   1.628E-18   1.356E-18   1.139E-18   9.657E-19   8.244E-19   7.087E-19   6.128E-19
   21   3.601E-13   3.211E-13   2.863E-13   2.553E-13   2.276E-13   2.030E-13   1.811E-13   1.616E-13   1.443E-13   1.289E-13   1.151E-13   1.029E-13   9.207E-14   8.244E-14   7.391E-14   6.635E-14   5.966E-14   5.374E-14   4.852E-14   4.389E-14   3.980E-14   3.614E-14   3.283E-14   2.978E-14   2.689E-14   2.408E-14   2.131E-14   1.858E-14   1.592E-14   1.346E-14   1.142E-14   1.017E-14   1.018E-14   1.172E-14   1.453E-14   1.786E-14   2.074E-14   2.246E-14   2.254E-14   2.147E-14   1.950E-14   1.683E-14   1.422E-14   1.159E-14   9.262E-15   7.353E-15   5.714E-15   4.443E-15   3.395E-15   2.610E-15   2.003E-15   1.314E-15   9.858E-16   7.383E-16   5.348E-16   3.976E-16   2.954E-16   2.194E-16   1.631E-16   1.213E-16   9.044E-17   6.756E-17   5.061E-17   3.807E-17   2.878E-17   2.188E-17   1.674E-17   1.290E-17   1.003E-17   7.865E-18   6.229E-18   4.983E-18   4.027E-18   3.290E-18   2.713E-18   2.259E-18   1.899E-18   1.610E-18   1.374E-18   1.181E-18   1.021E-18
   22   1.115E-13   9.945E-14   8.873E-14   7.918E-14   7.068E-14   6.312E-14   5.640E-14   5.043E-14   4.512E-14   4.042E-14   3.625E-14   3.256E-14   2.930E-14   2.644E-14   2.392E-14   2.172E-14   1.981E-14   1.815E-14   1.672E-14   1.550E-14   1.445E-14   1.354E-14   1.272E-14   1.195E-14   1.117E-14   1.033E-14   9.403E-15   8.396E-15   7.342E-15   6.321E-15   5.463E-15   4.957E-15   5.012E-15   5.753E-15   7.091E-15   8.698E-15   1.014E-14   1.108E-14   1.122E-14   1.083E-14   9.974E-15   8.716E-15   7.471E-15   6.167E-15   4.994E-15   4.022E-15   3.165E-15   2.494E-15   1.928E-15   1.501E-15   1.166E-15   7.646E-16   5.798E-16   4.386E-16   3.202E-16   2.402E-16   1.800E-16   1.347E-16   1.009E-16   7.556E-17   5.666E-17   4.255E-17   3.205E-17   2.422E-17   1.837E-17   1.401E-17   1.075E-17   8.298E-18   6.458E-18   5.067E-18   4.013E-18   3.208E-18   2.590E-18   2.112E-18   1.739E-18   1.446E-18   1.213E-18   1.026E-18   8.744E-19   7.503E-19   6.475E-19
