SEQ='BE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  22551270.0   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S1             (2)0( 0.5)        0.0 
     2          1S2 2P1             (2)1( 0.5)   127738.1 
     3          1S2 2P1             (2)1( 1.5)   129773.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  24220021.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   172     3    1S2 2P1 5P1         (3)2( 3.0)  1574426.7 
   173     3    1S2 2P1 5P1         (3)0( 1.0)  1575084.4 
   174     2    1S2 2P1 5P1         (3)1( 0.0)  1575467.5 
   175     3    1S2 2P1 5P1         (3)1( 1.0)  1576469.1 
   176     3    1S2 2P1 5P1         (3)1( 2.0)  1576716.2 
   177     2    1S2 2P1 5D1         (3)3( 2.0)  1577146.7 
   178     2    1S2 2P1 5D1         (3)3( 3.0)  1578022.5 
   179     2    1S2 2P1 5D1         (1)2( 2.0)  1578396.1 
   180     3    1S2 2P1 5P1         (1)2( 2.0)  1579034.1 
   181     3    1S2 2P1 5D1         (3)3( 4.0)  1579185.8 
   182     2    1S2 2P1 5D1         (3)2( 1.0)  1580061.5 
   183     3    1S2 2P1 5D1         (3)2( 2.0)  1580395.3 
   184     1    1S2 2S1 8S1         (3)0( 1.0)  1580552.9 
   185     2    1S2 2P1 5F1         (1)3( 3.0)  1580688.7 
   186     2    1S2 2P1 5F1         (3)3( 3.0)  1580819.5 
   187     2    1S2 2P1 5F1         (3)3( 2.0)  1580862.8 
   188     2    1S2 2P1 5F1         (3)3( 4.0)  1580984.3 
   189     3    1S2 2P1 5D1         (3)2( 3.0)  1581153.5 
   190     2    1S2 2P1 5G1         (3)4( 3.0)  1581257.1 
   191     2    1S2 2P1 5G1         (3)4( 4.0)  1581260.0 
   192     2    1S2 2P1 5G1         (3)5( 4.0)  1581301.3 
   193     1    1S2 2S1 8S1         (1)0( 0.0)  1581315.7 
   194     2    1S2 2P1 5G1         (3)5( 5.0)  1581318.0 
   195     3    1S2 2P1 5D1         (3)1( 2.0)  1581725.6 
   196     3    1S2 2P1 5D1         (3)1( 1.0)  1581932.9 
   197     3    1S2 2P1 5D1         (3)1( 0.0)  1582039.4 
   198     3    1S2 2P1 5F1         (3)4( 3.0)  1582524.6 
   199     3    1S2 2P1 5F1         (3)4( 4.0)  1582698.1 
   200     1    1S2 2S1 8P1         (3)1( 0.0)  1582718.9 
   201     1    1S2 2S1 8P1         (3)1( 1.0)  1582727.6 
   202     1    1S2 2S1 8P1         (3)1( 2.0)  1582746.6 
   203     3    1S2 2P1 5P1         (1)0( 0.0)  1582797.8 
   204     1    1S2 2S1 8P1         (1)1( 1.0)  1583038.8 
   205     3    1S2 2P1 5G1         (1)4( 4.0)  1583107.0 
   206     3    1S2 2P1 5G1         (3)4( 5.0)  1583122.2 
   207     3    1S2 2P1 5F1         (3)4( 5.0)  1583226.7 
   208     3    1S2 2P1 5F1         (3)2( 3.0)  1583346.6 
   209     3    1S2 2P1 5G1         (3)3( 4.0)  1583383.7 
   210     3    1S2 2P1 5G1         (1)3( 3.0)  1583384.0 
   211     3    1S2 2P1 5F1         (3)2( 2.0)  1583526.5 
   212     3    1S2 2P1 5G1         (3)5( 6.0)  1583636.7 
   213     3    1S2 2P1 5G1         (1)5( 5.0)  1583646.8 
   214     3    1S2 2P1 5G1         (3)3( 2.0)  1583848.7 
   215     3    1S2 2P1 5G1         (3)3( 3.0)  1583864.6 
   216     3    1S2 2P1 5F1         (1)4( 4.0)  1583897.3 
   217     1    1S2 2S1 8D1         (3)2( 1.0)  1583924.0 
   218     1    1S2 2S1 8D1         (3)2( 2.0)  1583926.9 
   219     1    1S2 2S1 8D1         (3)2( 3.0)  1583931.5 
   220     3    1S2 2P1 5F1         (3)2( 1.0)  1583978.2 
   221     3    1S2 2P1 5F1         (1)2( 2.0)  1584293.9 
   222     1    1S2 2S1 8F1         (3)3( 2.0)  1584586.0 
