   20   11      45276.188      49060.601      26424.000   1.240E+05
   20   12      45293.629      49060.601      26547.000   3.420E+05
   20   15      47351.554      49060.601      58512.000   8.750E+01
   21    8      39760.285      49188.617      10606.330   5.210E+06
   21    9      39955.053      49188.617      10830.054   1.970E+07
   21   10      40991.884      49188.617      12199.983   1.650E+03
   21   11      45276.188      49188.617      25560.000   6.260E+03
   21   12      45293.629      49188.617      25674.000   8.660E+04
   21   13      45321.848      49188.617      25861.000   4.270E+05
   21   15      47351.554      49188.617      54435.000   2.160E+02
   22    7      39683.163      49399.670      10291.764   7.010E+05
   22    8      39760.285      49399.670      10374.106   4.010E+06
   22    9      39955.053      49399.670      10588.042   1.780E+07
   22   10      40991.884      49399.670      11893.738   6.620E+04
   23   14      47284.061      49850.830      38959.000   3.790E+03
   23   16      48020.074      49850.830      54622.000   1.980E+05
   23   17      48102.323      49850.830      57192.000   3.130E+04
   23   18      48264.292      49850.830      63030.300   6.620E+02
   24   17      48102.323      49933.775      54601.000   2.110E+05
   24   18      48264.292      49933.775      59899.000   1.940E+04
   25   18      48264.292      50054.800      55850.000   2.210E+05
   26   10      40991.884      50189.389      10872.514   2.180E+07
   26   11      45276.188      50189.389      20353.000   2.170E+00
   26   12      45293.629      50189.389      20426.000   9.730E+01
   26   13      45321.848      50189.389      20544.000   3.370E+03
   26   15      47351.554      50189.389      35238.000   1.350E+05
   27    2         77.115      50499.838       1983.233   2.180E+07
   27    3        223.157      50499.838       1988.994   6.580E+07
   27   16      48020.074      50499.838      40326.000   5.840E+02
   27   17      48102.323      50499.838      41710.000   4.450E+03
   27   18      48264.292      50499.838      44732.000   8.580E+03
   27   20      49060.601      50499.838      69481.000   2.220E+04
   27   21      49188.617      50499.838      76265.000   1.890E+04
   27   22      49399.670      50499.838      90895.000   1.830E+04
   27   26      50189.389      50499.838     322114.000   1.510E+00
   28    1          0.000      50566.397       1977.598   2.790E+07
   28    2         77.115      50566.397       1980.618   2.070E+07
   28    3        223.157      50566.397       1986.364   3.650E+07
   28   16      48020.074      50566.397      39272.000   4.610E+03
   28   17      48102.323      50566.397      40583.000   7.000E+03
   28   19      49028.294      50566.397      65015.000   1.420E+04
   28   20      49060.601      50566.397      66410.100   1.010E+03
   28   21      49188.617      50566.397      72580.500   1.300E+04
   28   22      49399.670      50566.397      85710.000   3.270E+04
   28   26      50189.389      50566.397     265246.000   1.430E-01
   29    2         77.115      50602.440       1979.205   8.690E+07
   29   16      48020.074      50602.440      38724.000   1.140E+04
   29   20      49060.601      50602.440      64858.000   1.870E+04
   29   22      49399.670      50602.440      83141.000   4.290E+04
   30   10      40991.884      51612.012       9416.082   2.260E+07
   31    3        223.157      53362.240       1881.854   5.000E+06
   31    4       6298.850      53362.240       2124.794   2.970E+08
   31   17      48102.323      53362.240      19011.700   2.100E+04
   31   18      48264.292      53362.240      19615.700   1.120E+04
   31   21      49188.617      53362.240      23960.000   6.060E+04
   31   26      50189.389      53362.240      31517.000   2.250E+06
   32    4       6298.850      53387.334       2123.661   3.570E+07
   32    5      15394.370      53387.334       2632.066   1.060E+08
   32   14      47284.061      53387.334      16384.651   4.160E+06
   32   16      48020.074      53387.334      18631.480   6.380E+02
   32   17      48102.323      53387.334      18921.440   2.020E+04
   32   19      49028.294      53387.334      22940.830   9.570E+04
   32   20      49060.601      53387.334      23112.000   2.210E+04
   32   21      49188.617      53387.334      23817.000   5.460E+02
   32   22      49399.670      53387.334      25077.000   4.920E+03
   32   26      50189.389      53387.334      31270.080   1.520E+05
   32   30      51612.012      53387.334      56328.000   2.480E+05
   33    1          0.000      54185.264       1845.520   1.680E+08
   33    2         77.115      54185.264       1848.150   1.230E+08
   33    3        223.157      54185.264       1853.152   7.920E+06
   33    4       6298.850      54185.264       2088.275   5.460E+05
   33   14      47284.061      54185.264      14490.227   1.690E+04
   33   16      48020.074      54185.264      16220.100   2.250E+06
   33   17      48102.323      54185.264      16439.416   7.130E+05
   33   19      49028.294      54185.264      19391.230   3.430E+06
   33   20      49060.601      54185.264      19513.480   2.570E+06
   33   21      49188.617      54185.264      20013.000   1.840E+05
   33   26      50189.389      54185.264      25026.000   7.960E+03
   33   30      51612.012      54185.264      38861.000   2.770E+04
   34    2         77.115      54205.090       1847.474   2.330E+08
   34    3        223.157      54205.090       1852.472   7.400E+07
   34    4       6298.850      54205.090       2087.411   3.260E+04
   34   14      47284.061      54205.090      14448.719   7.590E+02
   34   16      48020.074      54205.090      16168.107   7.260E+05
   34   17      48102.323      54205.090      16386.010   2.020E+06
   34   18      48264.292      54205.090      16832.755   4.590E+05
   34   20      49060.601      54205.090      19438.280   4.420E+06
   34   21      49188.617      54205.090      19934.320   1.570E+06
   34   26      50189.389      54205.090      24902.000   3.890E+02
   35    3        223.157      54257.582       1850.672   3.050E+08
   35    4       6298.850      54257.582       2085.126   2.730E+06
   35   17      48102.323      54257.582      16246.270   6.280E+05
   35   18      48264.292      54257.582      16685.326   2.790E+06
   35   21      49188.617      54257.582      19727.890   5.790E+06
   35   26      50189.389      54257.582      24580.940   7.010E+04
   36    2         77.115      54245.020       1846.112   5.680E+07
   36   16      48020.074      54245.020      16064.396   9.620E+06
   36   20      49060.601      54245.020      19288.560   5.290E+06
   36   22      49399.670      54245.020      20638.000   1.150E+06
   37    1          0.000      54313.818       1841.152   1.500E+07
   37    2         77.115      54313.818       1843.770   3.350E+07
   37    3        223.157      54313.818       1848.748   3.920E+07
   37    4       6298.850      54313.818       2082.684   6.450E+06
   37    5      15394.370      54313.818       2569.410   4.240E+06
   37   16      48020.074      54313.818      15888.794   2.490E+06
   37   17      48102.323      54313.818      16099.184   7.160E+06
   37   19      49028.294      54313.818      18919.600   1.870E+06
   37   20      49060.601      54313.818      19035.950   1.380E+06
   37   21      49188.617      54313.818      19511.430   2.130E+06
   37   22      49399.670      54313.818      20349.000   1.200E+06
   38    2         77.115      54528.220       1836.510   1.310E+07
   38    3        223.157      54528.220       1841.449   3.670E+07
   38    4       6298.850      54528.220       2073.425   4.590E+05
   38   16      48020.074      54528.220      15365.359   1.100E+05
   38   17      48102.323      54528.220      15562.030   1.590E+06
   38   18      48264.292      54528.220      15964.424   8.240E+06
   38   20      49060.601      54528.220      18289.500   1.560E+06
   38   21      49188.617      54528.220      18727.980   4.340E+06
   38   22      49399.670      54528.220      19498.690   1.370E+06
   39    4       6298.850      54871.031       2058.792   7.080E+07
   39    5      15394.370      54871.031       2533.142   2.450E+07
   39   14      47284.061      54871.031      13180.492   1.180E+07
   39   26      50189.389      54871.031      21360.030   6.070E+06
   39   30      51612.012      54871.031      30684.000   1.450E+05
   40    2         77.115      56503.346       1772.225   2.390E+05
   40    3        223.157      56503.346       1776.824   5.830E+06
   40   14      47284.061      56503.346      10846.828   1.880E+07
   40   26      50189.389      56503.346      15837.929   4.440E+06
   41   20      49060.601      56690.903      13105.641   1.870E+06
   41   21      49188.617      56690.903      13329.271   5.330E+06
   41   22      49399.670      56690.903      13715.101   9.230E+06
   42   19      49028.294      56700.250      13034.490   2.530E+06
   42   20      49060.601      56700.250      13089.610   1.880E+06
   42   21      49188.617      56700.250      13312.680   2.970E+06
