    7   40        184.160      3.057e-05      1.002e+06             3s.3p2 2D2.5 -        3s.3p(1P).3d 2D2.5
   10   40        223.233      2.604e+00      5.810e+10             3s.3p2 2P1.5 -        3s.3p(1P).3d 2D2.5
   11   40        269.359      2.157e-02      3.304e+08             3s2.3d 2D1.5 -        3s.3p(1P).3d 2D2.5
   12   40        270.802      1.263e+00      1.915e+10             3s2.3d 2D2.5 -        3s.3p(1P).3d 2D2.5
    5   21        239.307      0.000e+00      1.599e+01             3s.3p2 4P2.5 -        3s.3p(3P).3d 4F4.5
    7   21        278.713      0.000e+00      2.683e+01             3s.3p2 2D2.5 -        3s.3p(3P).3d 4F4.5
   12   21        540.365      0.000e+00      2.652e-01             3s2.3d 2D2.5 -        3s.3p(3P).3d 4F4.5
   14   21       1249.532      0.000e+00      2.756e-03                3p3 2D2.5 -        3s.3p(3P).3d 4F4.5
   19   21       7005.481      0.000e+00      2.106e-04       3s.3p(3P).3d 4F2.5 -        3s.3p(3P).3d 4F4.5
   20   21      12023.588      0.000e+00      1.534e+01       3s.3p(3P).3d 4F3.5 -        3s.3p(3P).3d 4F4.5
qq -1
%filename: fe_14.wgfa
%observed energy levels: Churilov S.S., Levashov V.E., 1993, Physica Scripta 48, 425
%observed energy levels: Redfors A., Litzen U., 1989, J.Opt.Soc.Am.B 6, #8, 1447
%theoretical energy levels: Storey P.J., Mason H.E., Young P.R., 2000, A&ASS 141, 285
%A-values: Storey P.J., Mason H.E., Young P.R., 2000, A&ASS 141, 285
%comment:
     This set of radiative data were calculated using the FeXIV model 
     described on p.679 of Storey, Mason & Saraph (1996, A&A 309, 677) 
     and labelled by them as the "extended basis". In Storey, Mason & 
     Young, this basis is referred to as "basis 3".

     The wavelengths for transitions involving level 16 were derived 
     using the "best guess" energy for level 16 given in the 3rd energy
     column of the .elvlc file.

% produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
%    Peter Young,    Feb 99
qqq
 26 14  1  2  2 0.000e+00 1.685e-01 6.830e+01 3.639e+00 1.925e+00 9.583e-01 4.656e-01 1.516e-01
 26 14  1  3  1 1.434e-03 2.027e+00 2.800e+00 5.857e-02 3.021e-02 1.256e-02 4.564e-03 2.921e-03
 26 14  1  4  2 5.202e-05 2.096e+00 3.600e+00 9.987e-02 5.889e-02 3.372e-02 1.732e-02 2.164e-03
 26 14  1  5  2 0.000e+00 2.182e+00 5.200e+00 1.007e-01 5.313e-02 2.710e-02 1.272e-02 3.383e-04
 26 14  1  6  1 1.613e-01 2.731e+00 1.900e+00 8.356e-01 7.288e-01 5.293e-01 3.485e-01 2.351e-01
 26 14  1  7  2 0.000e+00 2.750e+00 2.400e+00 3.562e-01 1.995e-01 1.041e-01 5.014e-02 6.791e-03
 26 14  1  8  1 3.991e-01 3.363e+00 1.700e+00 7.272e-01 9.544e-01 9.072e-01 6.938e-01 4.672e-01
 26 14  1  9  1 2.986e-01 3.584e+00 2.600e+00 8.441e-01 6.786e-01 5.248e-01 4.086e-01 3.340e-01
 26 14  1 10  1 3.039e-01 3.657e+00 2.100e+00 8.362e-01 7.425e-01 5.873e-01 4.372e-01 3.303e-01
 26 14  1 11  1 1.014e+00 4.387e+00 2.100e+00 2.114e+00 1.916e+00 1.524e+00 1.154e+00 9.113e-01
 26 14  1 12  2 0.000e+00 4.409e+00 2.900e+00 2.049e-01 1.087e-01 6.343e-02 4.130e-02 2.753e-02
 26 14  1 13  2 0.000e+00 5.255e+00 1.200e+00 6.463e-02 7.128e-02 7.403e-02 7.862e-02 8.750e-02
 26 14  1 14  2 0.000e+00 5.288e+00 1.400e+00 4.620e-02 4.367e-02 4.473e-02 4.690e-02 5.159e-02
 26 14  1 15  2 0.000e+00 5.376e+00 1.000e+00 2.864e-03 1.459e-03 8.843e-04 6.434e-04 5.118e-04
 26 14  1 16  2 0.000e+00 5.877e+00 2.300e+00 2.455e-02 1.548e-02 1.043e-02 6.151e-03 6.391e-04
 26 14  1 17  2 0.000e+00 5.884e+00 9.000e-01 8.241e-03 4.611e-03 2.814e-03 1.969e-03 9.129e-04
 26 14  1 18  2 0.000e+00 5.910e+00 8.000e-01 2.743e-02 2.205e-02 2.043e-02 2.036e-02 2.184e-02
 26 14  1 19  2 0.000e+00 5.913e+00 2.000e+00 3.100e-02 1.950e-02 1.302e-02 7.640e-03 7.508e-04
 26 14  1 20  2 0.000e+00 5.966e+00 2.000e+00 2.707e-02 1.656e-02 1.080e-02 6.223e-03 5.599e-04
 26 14  1 21  3 0.000e+00 6.039e+00 1.900e+00 1.070e-02 6.451e-03 4.593e-03 3.861e-03 3.629e-03
 26 14  1 22  2 0.000e+00 6.335e+00 1.600e+00 3.281e-02 2.202e-02 1.556e-02 9.748e-03 1.242e-03
 26 14  1 23  2 0.000e+00 6.356e+00 1.400e+00 1.928e-02 1.292e-02 8.980e-03 5.593e-03 7.602e-04
 26 14  1 24  2 0.000e+00 6.371e+00 1.200e+00 9.300e-03 6.308e-03 4.291e-03 2.701e-03 3.467e-04
 26 14  1 25  2 0.000e+00 6.446e+00 1.400e+00 2.070e-02 1.128e-02 6.679e-03 3.703e-03 4.003e-04
 26 14  1 26  2 0.000e+00 6.453e+00 1.300e+00 2.938e-03 1.269e-03 5.478e-04 2.159e-04 3.310e-06
 26 14  1 27  2 0.000e+00 6.456e+00 1.300e+00 1.327e-02 6.711e-03 3.478e-03 1.836e-03 3.116e-04
 26 14  1 28  2 0.000e+00 6.458e+00 1.100e+00 7.624e-03 3.699e-03 1.719e-03 7.591e-04 7.748e-05
 26 14  1 29  2 0.000e+00 6.592e+00 1.900e+00 2.656e-02 2.341e-02 2.355e-02 2.454e-02 2.628e-02
 26 14  1 30  2 0.000e+00 6.598e+00 1.900e+00 3.003e-02 2.531e-02 2.492e-02 2.575e-02 2.750e-02
 26 14  1 31  2 0.000e+00 6.883e+00 1.800e+00 2.250e-01 2.321e-01 2.529e-01 2.790e-01 3.153e-01
 26 14  1 32  2 0.000e+00 7.013e+00 1.000e+00 2.073e-02 8.338e-03 3.358e-03 1.450e-03 1.071e-04
 26 14  1 33  2 0.000e+00 7.470e+00 7.000e-01 7.634e-02 9.268e-02 9.923e-02 1.068e-01 1.238e-01
 26 14  1 34  2 0.000e+00 7.543e+00 8.000e-01 2.317e-03 1.142e-03 6.692e-04 4.205e-04 1.132e-04
 26 14  1 35  2 0.000e+00 7.574e+00 1.900e+00 1.228e-02 8.640e-03 6.459e-03 3.932e-03 4.010e-04
 26 14  1 36  2 0.000e+00 7.598e+00 2.800e+00 3.595e-02 2.806e-02 2.200e-02 1.478e-02 3.650e-03
 26 14  1 37  2 0.000e+00 7.791e+00 4.600e+00 7.472e-03 6.377e-03 5.328e-03 3.984e-03 1.908e-03
 26 14  1 38  2 0.000e+00 7.802e+00 2.400e+00 3.932e-02 4.090e-02 4.198e-02 4.324e-02 4.273e-02
 26 14  1 39  2 0.000e+00 7.829e+00 4.600e+00 4.679e-03 3.442e-03 2.513e-03 1.621e-03 4.465e-04
 26 14  1 40  2 0.000e+00 7.830e+00 1.800e+00 3.221e-02 3.262e-02 3.310e-02 3.383e-02 3.291e-02
 26 14  2  3  4 6.382e-04 1.859e+00 3.600e+00 5.392e-02 2.184e-02 6.412e-03 1.926e-03 1.385e-03
 26 14  2  4  4 7.817e-04 1.927e+00 3.000e+00 1.450e-01 6.514e-02 1.986e-02 3.473e-03 1.623e-03
 26 14  2  5  4 4.206e-03 2.014e+00 3.000e+00 2.640e-01 1.247e-01 4.389e-02 1.352e-02 8.315e-03
 26 14  2  6  1 6.589e-03 2.562e+00 2.500e+00 6.128e-01 2.640e-01 8.593e-02 2.066e-02 1.047e-02
 26 14  2  7  1 2.251e-01 2.581e+00 2.700e+00 1.833e+00 1.093e+00 6.546e-01 4.454e-01 3.518e-01
 26 14  2  8  1 3.645e-02 3.194e+00 1.900e+00 6.031e-01 2.999e-01 1.483e-01 7.036e-02 4.546e-02
 26 14  2  9  1 4.768e-01 3.415e+00 2.400e+00 1.483e+00 1.206e+00 9.214e-01 6.905e-01 5.582e-01
 26 14  2 10  1 1.459e+00 3.489e+00 2.600e+00 4.293e+00 3.425e+00 2.630e+00 2.031e+00 1.677e+00
 26 14  2 11  1 2.416e-01 4.218e+00 1.900e+00 7.358e-01 6.365e-01 4.651e-01 3.147e-01 2.222e-01
 26 14  2 12  1 1.816e+00 4.240e+00 2.200e+00 4.171e+00 3.572e+00 2.793e+00 2.098e+00 1.697e+00
 26 14  2 13  2 0.000e+00 5.086e+00 1.100e+00 6.418e-02 4.795e-02 4.367e-02 4.306e-02 4.646e-02
 26 14  2 14  2 0.000e+00 5.119e+00 1.500e+00 1.479e-01 1.372e-01 1.380e-01 1.438e-01 1.565e-01
 26 14  2 15  2 0.000e+00 5.208e+00 2.500e+00 6.647e-03 5.701e-03 5.482e-03 5.555e-03 5.658e-03
 26 14  2 16  2 0.000e+00 5.708e+00 1.400e+00 1.524e-02 9.012e-03 5.634e-03 3.763e-03 2.023e-03
 26 14  2 17  2 0.000e+00 5.715e+00 1.800e+00 4.049e-02 3.613e-02 3.660e-02 3.818e-02 4.097e-02
 26 14  2 18  2 0.000e+00 5.742e+00 1.200e+00 6.950e-02 5.929e-02 5.795e-02 5.965e-02 6.364e-02
 26 14  2 19  2 0.000e+00 5.745e+00 1.400e+00 2.926e-02 1.687e-02 9.997e-03 5.530e-03 7.547e-04
 26 14  2 20  2 0.000e+00 5.797e+00 1.200e+00 5.407e-02 3.467e-02 2.217e-02 1.313e-02 2.408e-03
 26 14  2 21  2 0.000e+00 5.870e+00 1.400e+00 9.098e-02 5.906e-02 3.923e-02 2.355e-02 4.371e-03
 26 14  2 22  2 0.000e+00 6.167e+00 1.000e+00 2.529e-02 1.377e-02 7.306e-03 3.875e-03 1.023e-03
 26 14  2 23  2 0.000e+00 6.188e+00 1.200e+00 2.070e-02 1.128e-02 6.388e-03 3.477e-03 5.384e-04
 26 14  2 24  2 0.000e+00 6.202e+00 1.200e+00 1.172e-02 6.568e-03 3.852e-03 2.144e-03 3.071e-04
 26 14  2 25  2 0.000e+00 6.277e+00 1.200e+00 6.629e-02 4.023e-02 2.579e-02 1.537e-02 2.377e-03
 26 14  2 26  2 0.000e+00 6.285e+00 1.200e+00 1.561e-02 1.015e-02 6.867e-03 4.252e-03 6.869e-04
 26 14  2 27  2 0.000e+00 6.288e+00 1.200e+00 4.934e-02 3.118e-02 2.078e-02 1.283e-02 2.372e-03
 26 14  2 28  2 0.000e+00 6.289e+00 1.200e+00 3.202e-02 2.061e-02 1.388e-02 8.572e-03 1.406e-03
 26 14  2 29  2 0.000e+00 6.424e+00 8.000e-01 4.164e-02 2.869e-02 2.148e-02 1.751e-02 1.287e-02
 26 14  2 30  2 0.000e+00 6.429e+00 1.000e+00 7.115e-02 5.012e-02 4.071e-02 3.587e-02 3.097e-02
 26 14  2 31  2 0.000e+00 6.714e+00 9.000e-01 1.167e-01 8.582e-02 8.074e-02 8.315e-02 9.698e-02
 26 14  2 32  2 0.000e+00 6.845e+00 9.000e-01 4.381e-01 4.098e-01 4.273e-01 4.617e-01 5.537e-01
 26 14  2 33  2 0.000e+00 7.301e+00 8.000e-01 6.247e-02 5.020e-02 4.897e-02 5.096e-02 5.870e-02
 26 14  2 34  2 0.000e+00 7.375e+00 8.000e-01 6.789e-02 6.720e-02 7.008e-02 7.473e-02 8.630e-02
 26 14  2 35  2 0.000e+00 7.405e+00 1.400e+00 6.977e-02 5.649e-02 4.656e-02 3.341e-02 1.103e-02
 26 14  2 36  2 0.000e+00 7.430e+00 1.400e+00 2.662e-02 2.004e-02 1.612e-02 1.130e-02 4.010e-03
 26 14  2 37  2 0.000e+00 7.623e+00 1.700e+00 1.676e-02 1.744e-02 1.818e-02 1.911e-02 2.022e-02
 26 14  2 38  2 0.000e+00 7.633e+00 2.900e+00 6.817e-02 6.917e-02 6.960e-02 6.977e-02 6.634e-02
 26 14  2 39  2 0.000e+00 7.661e+00 4.700e+00 5.305e-02 5.494e-02 5.565e-02 5.533e-02 5.145e-02
 26 14  2 40  2 0.000e+00 7.662e+00 2.800e+00 1.619e-01 1.664e-01 1.705e-01 1.740e-01 1.715e-01
 26 14  3 21  2 0.000e+00 4.011e+00 1.100e+00 5.062e-02 2.398e-02 1.126e-02 5.137e-03 3.989e-04
 26 14  4 21  2 0.000e+00 3.943e+00 1.500e+00 1.798e-01 9.183e-02 5.947e-02 4.499e-02 4.397e-02
 26 14  5 21  2 0.000e+00 3.856e+00 1.300e+00 3.317e-01 1.780e-01 1.084e-01 7.228e-02 5.379e-02
 26 14  6 21  2 0.000e+00 3.308e+00 1.300e+00 5.086e-02 2.537e-02 1.257e-02 5.902e-03 5.263e-04
 26 14  7 21  2 0.000e+00 3.289e+00 2.000e+00 2.955e-01 1.705e-01 1.122e-01 6.913e-02 1.247e-02
 26 14  8 21  2 0.000e+00 2.676e+00 1.800e+00 4.650e-02 2.658e-02 1.545e-02 8.583e-03 1.369e-03
 26 14  9 21  2 0.000e+00 2.455e+00 2.000e+00 4.658e-02 2.696e-02 1.596e-02 8.932e-03 1.450e-03
 26 14 10 21  2 0.000e+00 2.382e+00 2.400e+00 7.736e-02 4.157e-02 2.198e-02 1.062e-02 1.094e-03
 26 14 11 21  2 0.000e+00 1.652e+00 1.800e+00 3.349e-02 1.948e-02 1.020e-02 4.401e-03 1.417e-04
 26 14 12 21  2 0.000e+00 1.630e+00 2.900e+00 1.373e-01 7.690e-02 4.321e-02 2.275e-02 3.191e-03
 26 14 13 21  2 0.000e+00 7.841e-01 1.160e+01 2.028e-02 1.126e-02 6.206e-03 3.120e-03 1.544e-04
 26 14 14 21  2 0.000e+00 7.510e-01 1.530e+01 7.024e-02 3.916e-02 2.200e-02 1.121e-02 5.446e-04
 26 14 15 21  2 0.000e+00 6.624e-01 7.600e+00 4.078e-03 2.297e-03 1.390e-03 8.224e-04 2.254e-04
 26 14 16 21  2 0.000e+00 1.619e-01 6.050e+01 6.261e-02 2.928e-02 1.251e-02 4.815e-03 6.963e-05
 26 14 17 21  2 0.000e+00 1.552e-01 2.800e+01 1.537e-02 8.405e-03 4.977e-03 2.799e-03 4.335e-04
 26 14 18 21  2 0.000e+00 1.287e-01 4.030e+01 4.091e-02 2.314e-02 1.408e-02 7.925e-03 1.248e-03
 26 14 19 21  2 0.000e+00 1.255e-01 9.390e+01 2.015e-01 1.063e-01 6.465e-02 4.298e-02 2.576e-02
 26 14 20 21  2 0.000e+00 7.288e-02 1.500e+02 9.606e-01 6.859e-01 5.335e-01 4.265e-01 2.880e-01
 26 14 21 22  2 0.000e+00 2.966e-01 3.390e+01 6.775e-01 5.364e-01 4.847e-01 4.563e-01 4.159e-01
 26 14 21 23  2 0.000e+00 3.174e-01 1.110e+01 1.136e-01 7.680e-02 4.170e-02 1.951e-02 1.228e-03
 26 14 21 24  2 0.000e+00 3.319e-01 1.430e+01 4.926e-02 2.869e-02 1.460e-02 6.830e-03 3.332e-04
 26 14 21 25  2 0.000e+00 4.072e-01 1.200e+01 6.341e-01 3.907e-01 2.171e-01 1.209e-01 3.954e-02
 26 14 21 26  2 0.000e+00 4.146e-01 2.140e+01 8.355e-02 4.320e-02 2.544e-02 1.521e-02 7.698e-03
 26 14 21 27  2 0.000e+00 4.174e-01 1.120e+01 4.308e-01 2.875e-01 1.861e-01 1.277e-01 7.692e-02
 26 14 21 28  2 0.000e+00 4.188e-01 1.110e+01 1.986e-01 1.282e-01 7.557e-02 4.306e-02 1.246e-02
 26 14 21 29  2 0.000e+00 5.537e-01 1.250e+01 7.850e-02 4.266e-02 2.391e-02 1.258e-02 1.037e-03
 26 14 21 30  2 0.000e+00 5.591e-01 8.300e+00 3.226e-01 2.256e-01 1.537e-01 1.026e-01 3.880e-02
 26 14 21 31  2 0.000e+00 8.441e-01 6.400e+00 8.675e-02 4.378e-02 2.525e-02 1.426e-02 1.959e-03
 26 14 21 32  2 0.000e+00 9.745e-01 4.400e+00 4.639e-01 2.431e-01 1.361e-01 7.555e-02 1.058e-02
 26 14 21 33  2 0.000e+00 1.431e+00 3.400e+00 5.347e-02 2.864e-02 1.800e-02 1.102e-02 1.945e-03
 26 14 21 34  2 0.000e+00 1.504e+00 8.400e+00 3.608e-02 2.333e-02 1.608e-02 8.944e-03 8.877e-04
 26 14 21 35  2 0.000e+00 1.535e+00 2.800e+00 9.337e-02 4.614e-02 2.644e-02 1.576e-02 3.325e-03
 26 14 21 36  2 0.000e+00 1.560e+00 2.900e+00 1.871e-02 8.287e-03 4.291e-03 2.326e-03 3.627e-04
 26 14 21 37  2 0.000e+00 1.752e+00 8.400e+00 1.967e-04 1.445e-04 9.966e-05 5.521e-05 2.406e-06
 26 14 21 38  2 0.000e+00 1.763e+00 9.400e+00 1.442e-02 1.044e-02 7.164e-03 3.925e-03 2.170e-04
 26 14 21 39  2 0.000e+00 1.790e+00 9.200e+00 1.453e-02 1.105e-02 7.843e-03 4.481e-03 3.630e-04
 26 14 21 40  2 0.000e+00 1.791e+00 8.300e+00 1.130e-02 8.226e-03 5.681e-03 3.185e-03 2.955e-04
qq -1
filename: fe_14.splups
%effective collision strengths: Storey P.J., Mason H.E., Young P.R., 2000, A&ASS 141, 285
%comment: effective collision strengths were given in the temperature range 5.5 < Log T < 7.2
%effective collision strengths (1-2 transition): Storey PJ, Mason HE, Saraph HE, 1996, A&A 309, 677
%comment: effective collision strengths for the 1-2 transition were given for temperatures lower than Log T = 7.0
%comment:
    Although data for the 1-2 transition was calculated by Storey, Mason 
    & Young (1999), that presented in Storey, Mason & Saraph (1996) is 
    considered more accurate.
    Only transitions involving levels 1, 2 and 21 are tabulated here. These 
    are the only levels with significant population. Inclusion of all of the 
    other Fe XIV transitions has negligible effects on the level balance of 
    the ion.
    For the gf values, I have used those calculated in the "basis 1" model 
    of the ion, which is the one used for the collisional calculation. 
    Note that the gf values in the .wgfa file are from the more accurate 
    "basis 3" model.
%Produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
% Peter Young   Feb 1999
qq -1
