  HE
 24.58
  6.00000  0.00000-21.37801  0.00000    0.6600E 03    0.2714E 02    0.1307E 00
  6.00000  0.00000-21.37801  0.00000    0.6900E 03    0.2935E 02    0.1161E 00
  6.00000  0.00000-21.37801  0.00000    0.7200E 03    0.3156E 02    0.1035E 00
  6.00000  0.00000-21.37801  0.00000    0.7500E 03    0.3376E 02    0.9272E-01
  6.00000  0.00000-21.37801  0.00000    0.7800E 03    0.3597E 02    0.8336E-01
  6.00000  0.00000-21.37801  0.00000    0.8100E 03    0.3817E 02    0.7522E-01
  6.00000  0.00000-21.37801  0.00000    0.8400E 03    0.4038E 02    0.6812E-01
  6.00000  0.00000-21.37801  0.00000    0.8700E 03    0.4258E 02    0.6188E-01
  6.00000  0.00000-21.37801  0.00000    0.9000E 03    0.4479E 02    0.5637E-01
  6.00000  0.00000-21.37801  0.00000    0.9300E 03    0.4699E 02    0.5149E-01
  6.00000  0.00000-21.37801  0.00000    0.9600E 03    0.4920E 02    0.4714E-01
  6.00000  0.00000-21.37801  0.00000    0.9900E 03    0.5141E 02    0.4328E-01
  6.00000  0.00000-21.37801  0.00000    0.1000E 04    0.5214E 02    0.4208E-01
  6.00000  0.00000-21.37801  0.00000    0.1100E 04    0.5949E 02    0.3222E-01
  6.00000  0.00000-21.37801  0.00000    0.1200E 04    0.6684E 02    0.2522E-01
  6.00000  0.00000-21.37801  0.00000    0.1300E 04    0.7420E 02    0.2006E-01
  6.00000  0.00000-21.37801  0.00000    0.1400E 04    0.8155E 02    0.1622E-01
  6.00000  0.00000-21.37801  0.00000    0.1500E 04    0.8890E 02    0.1329E-01
  6.00000  0.00000-21.37801  0.00000    0.1600E 04    0.9625E 02    0.1103E-01
  6.00000  0.00000-21.37801  0.00000    0.1700E 04    0.1036E 03    0.9245E-02
  6.00000  0.00000-21.37801  0.00000    0.1800E 04    0.1110E 03    0.7821E-02
  6.00000  0.00000-21.37801  0.00000    0.1900E 04    0.1183E 03    0.6673E-02
  6.00000  0.00000-21.37801  0.00000    0.2000E 04    0.1257E 03    0.5735E-02
  6.00000  0.00000-21.37801  0.00000    0.2100E 04    0.1330E 03    0.4963E-02
  6.00000  0.00000-21.37801  0.00000    0.2200E 04    0.1404E 03    0.4323E-02
  6.00000  0.00000-21.37801  0.00000    0.2300E 04    0.1477E 03    0.3786E-02
  6.00000  0.00000-21.37801  0.00000    0.2400E 04    0.1551E 03    0.3334E-02
  6.00000  0.00000-21.37801  0.00000    0.2500E 04    0.1624E 03    0.2952E-02
  6.00000  0.00000-21.37801  0.00000    0.2600E 04    0.1698E 03    0.2623E-02
  6.00000  0.00000-21.37801  0.00000    0.2700E 04    0.1771E 03    0.2342E-02
  6.00000  0.00000-21.37801  0.00000    0.2800E 04    0.1845E 03    0.2099E-02
  6.00000  0.00000-21.37801  0.00000    0.2900E 04    0.1918E 03    0.1887E-02
  6.00000  0.00000-21.37801  0.00000    0.3000E 04    0.1992E 03    0.1703E-02
  6.00000  0.00000-21.37801  0.00000    0.3100E 04    0.2065E 03    0.1541E-02
  6.00000  0.00000-21.37801  0.00000    0.3200E 04    0.2139E 03    0.1400E-02
  6.00000  0.00000-21.37801  0.00000    0.3300E 04    0.2212E 03    0.1274E-02
  6.00000  0.00000-21.37801  0.00000    0.3400E 04    0.2286E 03    0.1163E-02
  6.00000  0.00000-21.37801  0.00000    0.3500E 04    0.2359E 03    0.1065E-02
  6.00000  0.00000-21.37801  0.00000    0.3600E 04    0.2433E 03    0.9768E-03
  6.00000  0.00000-21.37801  0.00000    0.3700E 04    0.2506E 03    0.8976E-03
  6.00000  0.00000-21.37801  0.00000    0.3800E 04    0.2580E 03    0.8274E-03
  6.00000  0.00000-21.37801  0.00000    0.3900E 04    0.2653E 03    0.7650E-03
  6.00000  0.00000-21.37801  0.00000    0.4000E 04    0.2727E 03    0.7072E-03
  6.00000  0.00000-21.37801  0.00000    0.4100E 04    0.2800E 03    0.6557E-03
  6.00000  0.00000-21.37801  0.00000    0.4200E 04    0.2874E 03    0.6089E-03
  6.00000  0.00000-21.37801  0.00000    0.4300E 04    0.2948E 03    0.5660E-03
  6.00000  0.00000-21.37801  0.00000    0.4400E 04    0.3021E 03    0.5270E-03
  6.00000  0.00000-21.37801  0.00000    0.4500E 04    0.3095E 03    0.4915E-03
  6.00000  0.00000-21.37801  0.00000    0.4600E 04    0.3168E 03    0.4591E-03
  6.00000  0.00000-21.37801  0.00000    0.4700E 04    0.3242E 03    0.4295E-03
  6.00000  0.00000-21.37801  0.00000    0.4800E 04    0.3315E 03    0.4022E-03
  6.00000  0.00000-21.37801  0.00000    0.4900E 04    0.3389E 03    0.3771E-03
  6.00000  0.00000-21.37801  0.00000    0.5000E 04    0.3462E 03    0.3542E-03
 17.5
  6.00000  0.00000 -1.28950  0.00000    0.2000E 02    0.1809E 00    0.1150E 01
  6.00000  0.00000 -1.28950  0.00000    0.2500E 02    0.5485E 00    0.1364E 01
  6.00000  0.00000 -1.28950  0.00000    0.3000E 02    0.9161E 00    0.1367E 01
  6.00000  0.00000 -1.28950  0.00000    0.3500E 02    0.1284E 01    0.1292E 01
  6.00000  0.00000 -1.28950  0.00000    0.4000E 02    0.1651E 01    0.1193E 01
  6.00000  0.00000 -1.28950  0.00000    0.4500E 02    0.2019E 01    0.1089E 01
  6.00000  0.00000 -1.28950  0.00000    0.5000E 02    0.2386E 01    0.9888E 00
  6.00000  0.00000 -1.28950  0.00000    0.6000E 02    0.3122E 01    0.8105E 00
  6.00000  0.00000 -1.28950  0.00000    0.7000E 02    0.3857E 01    0.6635E 00
  6.00000  0.00000 -1.28950  0.00000    0.8000E 02    0.4592E 01    0.5450E 00
